Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Miles Bridges,37:46,8.0,17.0,0.471,1.0,7.0,0.143,3.0,3.0,1.0,1.0,6.0,7.0,1.0,1.0,0.0,3.0,0.0,20.0,-16.0
1,Terry Rozier,34:36,8.0,23.0,0.348,4.0,11.0,0.364,6.0,6.0,1.0,2.0,3.0,5.0,7.0,0.0,0.0,1.0,2.0,26.0,-18.0
2,LaMelo Ball,30:29,9.0,24.0,0.375,3.0,13.0,0.231,0.0,0.0,0.0,2.0,8.0,10.0,5.0,3.0,0.0,2.0,3.0,21.0,8.0
3,Nick Richards,26:44,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,4.0,2.0,-15.0
4,Cody Martin,22:48,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,-8.0
6,P.J. Washington,28:25,2.0,7.0,0.286,1.0,5.0,0.2,0.0,2.0,0.0,2.0,4.0,6.0,1.0,1.0,0.0,1.0,3.0,5.0,-4.0
7,Nick Smith Jr.,16:17,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,-19.0
8,Ish Smith,12:28,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0
9,Nathan Mensah,11:10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
10,JT Thor,9:37,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,-10.0
11,Bryce McGowens,5:20,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
12,James Bouknight,2:10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13,Leaky Black,2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,Brandon Miller,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
