Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jalen Green,38:14,11.0,20.0,0.55,5.0,12.0,0.417,4.0,4.0,1.0,0.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,31.0,-7.0
1,Fred VanVleet,37:14,6.0,12.0,0.5,2.0,6.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,16.0,-5.0
2,Alperen Şengün,33:31,4.0,11.0,0.364,0.0,1.0,0.0,2.0,2.0,1.0,2.0,8.0,10.0,5.0,2.0,0.0,2.0,3.0,10.0,-5.0
3,Dillon Brooks,31:15,4.0,11.0,0.364,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,13.0,-6.0
4,Jabari Smith Jr.,21:48,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-19.0
6,Cam Whitmore,20:14,6.0,12.0,0.5,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,-13.0
7,Aaron Holiday,17:28,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0
8,Amen Thompson,17:10,3.0,6.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,10.0,-5.0
9,Jeff Green,14:35,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0
10,Jae'Sean Tate,6:41,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,-10.0
11,Nate Hinton,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12,Jermaine Samuels,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13,Reggie Bullock,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jock Landale,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Boban Marjanović,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
