Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Desmond Bane,35:38,11.0,26.0,0.423,5.0,12.0,0.417,4.0,5.0,0.8,0.0,6.0,6.0,7.0,1.0,0.0,2.0,1.0,31.0,-7.0
1,Vince Williams Jr.,34:39,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,14.0
2,Ja Morant,34:26,7.0,16.0,0.438,1.0,3.0,0.333,5.0,6.0,0.833,0.0,5.0,5.0,8.0,0.0,0.0,2.0,0.0,20.0,15.0
3,Jaren Jackson Jr.,33:20,8.0,10.0,0.8,2.0,4.0,0.5,3.0,3.0,1.0,2.0,6.0,8.0,1.0,1.0,0.0,7.0,4.0,21.0,-8.0
4,Bismack Biyombo,16:56,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
6,Santi Aldama,25:03,5.0,7.0,0.714,3.0,5.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,13.0,24.0
7,John Konchar,20:51,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,2.0,0.0,1.0,6.0,11.0
8,Xavier Tillman Sr.,20:41,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,0.25,3.0,2.0,5.0,2.0,0.0,1.0,1.0,2.0,5.0,10.0
9,Ziaire Williams,18:26,6.0,9.0,0.667,3.0,4.0,0.75,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,16.0,6.0
10,Jacob Gilyard,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,David Roddy,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
