Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Vince Williams Jr.,37:52,6.0,11.0,0.545,3.0,6.0,0.5,9.0,10.0,0.9,3.0,4.0,7.0,4.0,2.0,1.0,3.0,2.0,24.0,2.0
1,Jaren Jackson Jr.,33:18,4.0,20.0,0.2,3.0,14.0,0.214,7.0,8.0,0.875,0.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,18.0,-9.0
2,Luke Kennard,31:56,2.0,9.0,0.222,2.0,7.0,0.286,5.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,11.0,15.0
3,Xavier Tillman Sr.,30:17,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,2.0,13.0
4,Ziaire Williams,19:48,1.0,6.0,0.167,1.0,5.0,0.2,1.0,4.0,0.25,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,-13.0
6,GG Jackson II,29:10,6.0,9.0,0.667,5.0,8.0,0.625,6.0,8.0,0.75,1.0,5.0,6.0,1.0,2.0,2.0,2.0,3.0,23.0,23.0
7,David Roddy,21:24,5.0,12.0,0.417,2.0,4.0,0.5,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,1.0,12.0,9.0
8,Jacob Gilyard,19:07,4.0,7.0,0.571,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,11.0,11.0
9,Santi Aldama,17:06,3.0,6.0,0.5,1.0,4.0,0.25,4.0,5.0,0.8,0.0,6.0,6.0,1.0,0.0,3.0,1.0,2.0,11.0,-6.0
10,John Konchar,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jake LaRavia,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
