Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,32:07,5.0,12.0,0.417,0.0,1.0,0.0,4.0,4.0,1.0,1.0,7.0,8.0,6.0,0.0,1.0,3.0,0.0,14.0,-12.0
1,Jalen Suggs,24:43,5.0,13.0,0.385,2.0,5.0,0.4,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,16.0,-11.0
2,Chuma Okeke,20:04,3.0,4.0,0.75,1.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,8.0,-8.0
3,Goga Bitadze,15:35,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,-12.0
4,Caleb Houstan,15:17,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
6,Wendell Carter Jr.,26:02,9.0,13.0,0.692,1.0,2.0,0.5,6.0,7.0,0.857,6.0,5.0,11.0,0.0,0.0,0.0,3.0,4.0,25.0,2.0
7,Joe Ingles,22:14,3.0,6.0,0.5,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,9.0,-6.0
8,Markelle Fultz,22:00,3.0,6.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,7.0,-9.0
9,Cole Anthony,20:35,0.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,3.0,3.0,-12.0
10,Anthony Black,12:41,1.0,2.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,7.0,-2.0
11,Jonathan Isaac,12:40,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,-3.0
12,Moritz Wagner,6:23,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,-5.0
13,Jett Howard,3:13,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
14,Trevelin Queen,3:13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15,Kevon Harris,3:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
