Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Shai Gilgeous-Alexander,28:19,2.0,16.0,0.125,0.0,4.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,7.0,1.0,0.0,0.0,2.0,7.0,-22.0
1,Jalen Williams,27:46,6.0,9.0,0.667,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,2.0,13.0,-21.0
2,Chet Holmgren,25:34,7.0,12.0,0.583,1.0,4.0,0.25,4.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,19.0,-23.0
3,Josh Giddey,21:55,4.0,13.0,0.308,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,9.0,-18.0
4,Luguentz Dort,20:43,3.0,7.0,0.429,1.0,5.0,0.2,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,10.0,-18.0
6,Cason Wallace,21:56,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,-11.0
7,Ousmane Dieng,19:14,2.0,8.0,0.25,0.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,-10.0
8,Isaiah Joe,16:42,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,3.0,5.0,-5.0
9,Aleksej Pokusevski,14:17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,-11.0
10,Vasilije Micić,14:10,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,-9.0
11,Aaron Wiggins,10:08,2.0,3.0,0.667,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-8.0
12,Tre Mann,8:14,5.0,7.0,0.714,1.0,2.0,0.5,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,12.0,-5.0
13,Keyontae Johnson,5:31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
14,Olivier Sarr,5:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
15,Dāvis Bertāns,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
