Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Keyonte George,31:43,2.0,11.0,0.182,0.0,4.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,11.0,0.0,1.0,5.0,0.0,7.0,-48.0
1,Ochai Agbaji,30:05,7.0,14.0,0.5,5.0,10.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21.0,-47.0
2,Simone Fontecchio,24:04,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,-40.0
3,John Collins,23:26,5.0,11.0,0.455,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,2.0,2.0,10.0,-40.0
4,Omer Yurtseven,20:39,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,0.0,0.0,4.0,5.0,8.0,-35.0
6,Walker Kessler,27:21,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.0,2.0,4.0,6.0,-15.0
7,Taylor Hendricks,24:34,4.0,6.0,0.667,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,10.0,-10.0
8,Collin Sexton,17:55,0.0,4.0,0.0,0.0,1.0,0.0,7.0,8.0,0.875,0.0,3.0,3.0,5.0,1.0,0.0,2.0,1.0,7.0,-3.0
9,Kris Dunn,17:17,3.0,8.0,0.375,1.0,4.0,0.25,1.0,2.0,0.5,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,8.0,-3.0
10,Talen Horton-Tucker,16:17,4.0,9.0,0.444,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,11.0,-2.0
11,Luka Šamanić,6:39,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0
12,Kelly Olynyk,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
