Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jabari Smith Jr.,30:36,8.0,13.0,0.615,1.0,3.0,0.333,4.0,5.0,0.8,2.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,21.0,37.0
1,Jalen Green,26:53,5.0,14.0,0.357,3.0,7.0,0.429,4.0,4.0,1.0,1.0,5.0,6.0,4.0,2.0,0.0,4.0,2.0,17.0,35.0
2,Fred VanVleet,25:41,3.0,8.0,0.375,1.0,5.0,0.2,3.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,10.0,29.0
3,Alperen Şengün,24:41,8.0,12.0,0.667,1.0,1.0,1.0,5.0,5.0,1.0,2.0,13.0,15.0,3.0,0.0,0.0,0.0,2.0,22.0,30.0
4,Dillon Brooks,21:35,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,10.0,35.0
6,Amen Thompson,21:38,4.0,9.0,0.444,0.0,2.0,0.0,1.0,2.0,0.5,0.0,6.0,6.0,4.0,1.0,0.0,3.0,4.0,9.0,-3.0
7,Jae'Sean Tate,17:30,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,3.0,4.0,2.0,-4.0
8,Jock Landale,15:35,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,3.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,-9.0
9,Aaron Holiday,15:07,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,-5.0
10,Cam Whitmore,14:14,6.0,12.0,0.5,1.0,6.0,0.167,1.0,2.0,0.5,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,14.0,-10.0
11,Nate Hinton,9:51,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,-5.0
12,Jermaine Samuels,8:55,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,-5.0
13,Jeff Green,7:44,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0
14,Boban Marjanović,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
