Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Cade Cunningham,39:37,9.0,19.0,0.474,1.0,4.0,0.25,6.0,7.0,0.857,0.0,4.0,4.0,10.0,0.0,0.0,6.0,3.0,25.0,10.0
1,Isaiah Stewart,33:46,6.0,14.0,0.429,0.0,3.0,0.0,2.0,3.0,0.667,2.0,7.0,9.0,0.0,0.0,0.0,2.0,4.0,14.0,17.0
2,Jalen Duren,33:13,9.0,11.0,0.818,0.0,0.0,0.0,5.0,5.0,1.0,6.0,9.0,15.0,5.0,1.0,2.0,1.0,3.0,23.0,6.0
3,Ausar Thompson,31:15,3.0,7.0,0.429,0.0,2.0,0.0,3.0,4.0,0.75,3.0,9.0,12.0,5.0,1.0,1.0,2.0,3.0,9.0,6.0
4,Killian Hayes,22:40,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,7.0
6,Alec Burks,25:33,6.0,12.0,0.5,6.0,10.0,0.6,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,18.0,19.0
7,Jaden Ivey,21:58,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,5.0
8,Marvin Bagley III,14:47,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0
9,Joe Harris,10:31,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
10,Marcus Sasser,5:58,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
11,Stanley Umude,0:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
12,Malcolm Cazalon,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jared Rhoden,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,James Wiseman,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
