Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kevin Durant,39:23,14.0,28.0,0.5,1.0,5.0,0.2,10.0,13.0,0.769,0.0,11.0,11.0,2.0,1.0,1.0,8.0,2.0,39.0,18.0
1,Grayson Allen,34:42,2.0,6.0,0.333,2.0,4.0,0.5,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,0.0,3.0,6.0,-2.0
2,Josh Okogie,32:30,3.0,5.0,0.6,2.0,4.0,0.5,2.0,2.0,1.0,4.0,4.0,8.0,3.0,0.0,1.0,1.0,2.0,10.0,3.0
3,Eric Gordon,30:17,6.0,16.0,0.375,2.0,8.0,0.25,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,15.0,-27.0
4,Jusuf Nurkić,28:02,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,3.0,6.0,9.0,3.0,3.0,0.0,4.0,5.0,4.0,-5.0
6,Jordan Goodwin,29:58,6.0,15.0,0.4,1.0,5.0,0.2,1.0,3.0,0.333,0.0,6.0,6.0,2.0,2.0,0.0,1.0,2.0,14.0,8.0
7,Drew Eubanks,17:07,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0
8,Yuta Watanabe,14:50,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,-14.0
9,Nassir Little,13:11,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,-7.0
10,Udoka Azubuike,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Keita Bates-Diop,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bol Bol,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Saben Lee,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Chimezie Metu,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
