Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Stephen Curry,32:33,9.0,24.0,0.375,4.0,14.0,0.286,8.0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,30.0,-8.0
1,Andrew Wiggins,29:08,6.0,12.0,0.5,1.0,4.0,0.25,0.0,2.0,0.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,2.0,13.0,-13.0
2,Klay Thompson,27:48,5.0,16.0,0.313,2.0,5.0,0.4,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,3.0,3.0,14.0,-7.0
3,Kevon Looney,23:59,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,2.0,0.0,0.0,1.0,5.0,2.0,-3.0
4,Draymond Green,17:59,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,0.0,1.0,3.0,8.0,-1.0
6,Chris Paul,26:25,4.0,7.0,0.571,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,0.0,3.0,2.0,9.0,-12.0
7,Jonathan Kuminga,20:39,2.0,7.0,0.286,0.0,1.0,0.0,8.0,11.0,0.727,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,-1.0
8,Moses Moody,17:45,2.0,4.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,3.0,8.0,2.0
9,Dario Šarić,16:26,2.0,5.0,0.4,0.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0
10,Gary Payton II,11:10,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,-12.0
11,Brandin Podziemski,8:21,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0
12,Trayce Jackson-Davis,5:34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
13,Cory Joseph,2:12,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,6.0
