Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Scottie Barnes,37:58,7.0,13.0,0.538,3.0,8.0,0.375,3.0,3.0,1.0,4.0,2.0,6.0,5.0,2.0,0.0,1.0,1.0,20.0,-10.0
1,OG Anunoby,36:54,11.0,20.0,0.55,5.0,11.0,0.455,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,3.0,29.0,-6.0
2,Pascal Siakam,36:37,8.0,15.0,0.533,1.0,2.0,0.5,3.0,7.0,0.429,2.0,2.0,4.0,4.0,4.0,0.0,1.0,5.0,20.0,6.0
3,Dennis Schröder,33:21,6.0,12.0,0.5,2.0,4.0,0.5,6.0,7.0,0.857,0.0,2.0,2.0,10.0,4.0,0.0,0.0,2.0,20.0,-5.0
4,Jakob Poeltl,23:56,3.0,6.0,0.5,0.0,0.0,0.0,5.0,8.0,0.625,6.0,2.0,8.0,2.0,0.0,0.0,1.0,2.0,11.0,-6.0
6,Precious Achiuwa,20:52,3.0,8.0,0.375,1.0,4.0,0.25,2.0,2.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,4.0,9.0,-1.0
7,Gary Trent Jr.,19:28,2.0,8.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0
8,Malachi Flynn,16:33,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,3.0,2.0,10.0,3.0
9,Chris Boucher,10:04,2.0,8.0,0.25,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,-8.0
10,Gradey Dick,4:17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-6.0
11,Jalen McDaniels,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrett Temple,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Thaddeus Young,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
