Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Marcus Smart,36:29,5.0,12.0,0.417,3.0,7.0,0.429,4.0,4.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,5.0,3.0,17.0,16.0
1,Bismack Biyombo,35:40,5.0,6.0,0.833,0.0,0.0,0.0,3.0,7.0,0.429,4.0,8.0,12.0,3.0,1.0,2.0,1.0,3.0,13.0,20.0
2,Desmond Bane,34:40,10.0,24.0,0.417,3.0,11.0,0.273,4.0,6.0,0.667,1.0,3.0,4.0,6.0,0.0,1.0,4.0,4.0,27.0,11.0
3,Jaren Jackson Jr.,29:19,3.0,15.0,0.2,0.0,3.0,0.0,6.0,6.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,12.0,-3.0
4,Jacob Gilyard,23:52,2.0,6.0,0.333,2.0,6.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0
6,Luke Kennard,24:17,4.0,5.0,0.8,4.0,5.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,13.0,-1.0
7,Santi Aldama,21:10,4.0,8.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,9.0,-3.0
8,David Roddy,21:02,4.0,7.0,0.571,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,8.0,-5.0
9,Ziaire Williams,8:36,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0
10,John Konchar,4:55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-12.0
11,Kenneth Lofton Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Vince Williams Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
