Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,38:09,9.0,23.0,0.391,2.0,5.0,0.4,7.0,7.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,4.0,2.0,27.0,-6.0
1,Joel Embiid,37:40,11.0,22.0,0.5,0.0,4.0,0.0,17.0,17.0,1.0,3.0,9.0,12.0,6.0,3.0,0.0,5.0,4.0,39.0,-9.0
2,Tobias Harris,36:49,11.0,17.0,0.647,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,1.0,0.0,1.0,3.0,22.0,-8.0
3,De'Anthony Melton,35:08,8.0,13.0,0.615,4.0,6.0,0.667,10.0,10.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,5.0,30.0,-9.0
4,Robert Covington,16:16,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,-1.0
6,Patrick Beverley,27:30,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,2.0,-9.0
7,Danuel House Jr.,18:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,12.0
8,Marcus Morris,17:40,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,-5.0
9,Paul Reed,10:20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0
10,Furkan Korkmaz,1:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
11,KJ Martin,0:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Mo Bamba,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jaden Springer,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
