Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Fred VanVleet,38:53,4.0,12.0,0.333,1.0,9.0,0.111,4.0,6.0,0.667,0.0,4.0,4.0,8.0,1.0,0.0,4.0,5.0,13.0,8.0
1,Dillon Brooks,38:35,7.0,18.0,0.389,1.0,7.0,0.143,4.0,4.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,6.0,19.0,-3.0
2,Jalen Green,33:18,5.0,14.0,0.357,4.0,9.0,0.444,5.0,5.0,1.0,1.0,9.0,10.0,1.0,1.0,0.0,1.0,3.0,19.0,6.0
3,Alperen Şengün,27:30,6.0,13.0,0.462,0.0,1.0,0.0,3.0,4.0,0.75,5.0,6.0,11.0,2.0,0.0,0.0,3.0,2.0,15.0,-7.0
4,Jeff Green,16:03,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,-15.0
6,Cam Whitmore,28:57,6.0,16.0,0.375,3.0,7.0,0.429,4.0,4.0,1.0,3.0,6.0,9.0,1.0,0.0,1.0,0.0,1.0,19.0,3.0
7,Aaron Holiday,18:03,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,6.0,1.0
8,Jae'Sean Tate,17:21,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,5.0,6.0,3.0
9,Amen Thompson,15:24,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,-1.0
10,Jock Landale,5:56,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,-5.0
11,Reggie Bullock,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nate Hinton,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Boban Marjanović,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Jermaine Samuels,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
