Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Brandon Ingram,29:57,16.0,21.0,0.762,8.0,11.0,0.727,1.0,1.0,1.0,1.0,5.0,6.0,9.0,0.0,1.0,0.0,1.0,41.0,37.0
1,CJ McCollum,22:38,7.0,12.0,0.583,6.0,10.0,0.6,0.0,0.0,0.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,1.0,20.0,15.0
2,Herbert Jones,22:24,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,15.0
3,Zion Williamson,21:55,5.0,8.0,0.625,0.0,0.0,0.0,6.0,6.0,1.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,16.0,16.0
4,Jonas Valančiūnas,20:05,4.0,14.0,0.286,0.0,0.0,0.0,2.0,2.0,1.0,8.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0,10.0,13.0
6,Jose Alvarado,25:22,5.0,11.0,0.455,1.0,7.0,0.143,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,11.0,23.0
7,Trey Murphy III,24:45,4.0,10.0,0.4,2.0,8.0,0.25,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,2.0,0.0,1.0,10.0,23.0
8,Dyson Daniels,21:04,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,1.0,5.0,19.0
9,Larry Nance Jr.,20:29,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,4.0,4.0,27.0
10,Naji Marshall,19:22,2.0,7.0,0.286,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,3.0,8.0,2.0
11,Jordan Hawkins,7:26,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-2.0
12,Cody Zeller,4:32,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
