Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jamal Murray,36:48,8.0,15.0,0.533,6.0,10.0,0.6,1.0,4.0,0.25,0.0,3.0,3.0,7.0,1.0,1.0,2.0,1.0,23.0,13.0
1,Nikola Jokić,36:40,8.0,16.0,0.5,0.0,1.0,0.0,10.0,16.0,0.625,5.0,11.0,16.0,7.0,2.0,0.0,3.0,3.0,26.0,2.0
2,Michael Porter Jr.,35:08,8.0,19.0,0.421,4.0,12.0,0.333,0.0,0.0,0.0,3.0,5.0,8.0,2.0,0.0,0.0,1.0,2.0,20.0,18.0
3,Kentavious Caldwell-Pope,32:56,2.0,8.0,0.25,0.0,3.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,7.0
4,Aaron Gordon,31:04,6.0,8.0,0.75,2.0,3.0,0.667,4.0,6.0,0.667,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,18.0,6.0
6,Peyton Watson,20:51,3.0,7.0,0.429,0.0,3.0,0.0,3.0,6.0,0.5,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,9.0,-6.0
7,Reggie Jackson,18:17,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-14.0
8,Christian Braun,16:56,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
9,DeAndre Jordan,11:20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0
10,Justin Holiday,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jay Huff,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Zeke Nnaji,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jalen Pickett,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
