Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bradley Beal,40:59,7.0,20.0,0.35,0.0,6.0,0.0,7.0,7.0,1.0,2.0,3.0,5.0,4.0,1.0,1.0,3.0,5.0,21.0,-7.0
1,Devin Booker,37:06,11.0,15.0,0.733,5.0,8.0,0.625,8.0,9.0,0.889,0.0,2.0,2.0,6.0,0.0,0.0,6.0,4.0,35.0,-12.0
2,Grayson Allen,32:26,4.0,9.0,0.444,2.0,4.0,0.5,0.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,1.0,2.0,10.0,-19.0
3,Jusuf Nurkić,24:55,3.0,5.0,0.6,0.0,1.0,0.0,3.0,3.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,3.0,9.0,-15.0
4,Chimezie Metu,14:34,3.0,6.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,7.0,-10.0
6,Eric Gordon,28:00,5.0,11.0,0.455,3.0,6.0,0.5,3.0,4.0,0.75,1.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,16.0,3.0
7,Keita Bates-Diop,21:02,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,5.0,-2.0
8,Bol Bol,18:54,6.0,7.0,0.857,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,0.0,2.0,2.0,14.0,9.0
9,Josh Okogie,15:52,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0,9.0
10,Drew Eubanks,3:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
11,Udoka Azubuike,2:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
12,Jordan Goodwin,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Yuta Watanabe,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
