Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jayson Tatum,33:18,6.0,17.0,0.353,4.0,11.0,0.364,7.0,9.0,0.778,1.0,9.0,10.0,3.0,0.0,0.0,2.0,1.0,23.0,28.0
1,Jrue Holiday,32:50,6.0,14.0,0.429,1.0,5.0,0.2,0.0,0.0,0.0,3.0,9.0,12.0,9.0,2.0,0.0,0.0,2.0,13.0,26.0
2,Jaylen Brown,29:29,10.0,19.0,0.526,5.0,9.0,0.556,3.0,5.0,0.6,0.0,3.0,3.0,5.0,1.0,0.0,3.0,0.0,28.0,6.0
3,Derrick White,26:49,4.0,10.0,0.4,2.0,5.0,0.4,1.0,2.0,0.5,0.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,11.0,1.0
4,Kristaps Porziņģis,24:40,2.0,4.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,9.0,20.0
6,Payton Pritchard,30:28,5.0,10.0,0.5,2.0,7.0,0.286,1.0,2.0,0.5,4.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,13.0,9.0
7,Sam Hauser,24:38,5.0,10.0,0.5,5.0,10.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,-1.0
8,Luke Kornet,17:53,3.0,5.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,6.0,3.0,9.0,1.0,0.0,1.0,0.0,1.0,7.0,-2.0
9,Svi Mykhailiuk,8:35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,-5.0
10,Oshae Brissett,7:46,0.0,3.0,0.0,0.0,2.0,0.0,2.0,4.0,0.5,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,-6.0
11,Dalano Banton,3:32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
12,Lamar Stevens,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
