Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Collin Sexton,35:04,6.0,17.0,0.353,3.0,7.0,0.429,12.0,13.0,0.923,1.0,2.0,3.0,6.0,0.0,0.0,2.0,3.0,27.0,18.0
1,Walker Kessler,32:08,6.0,8.0,0.75,0.0,0.0,0.0,2.0,4.0,0.5,3.0,11.0,14.0,0.0,0.0,5.0,1.0,1.0,14.0,9.0
2,Talen Horton-Tucker,31:08,11.0,19.0,0.579,5.0,7.0,0.714,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,1.0,2.0,27.0,18.0
3,Lauri Markkanen,28:57,6.0,14.0,0.429,1.0,5.0,0.2,7.0,7.0,1.0,1.0,9.0,10.0,4.0,0.0,1.0,2.0,1.0,20.0,15.0
4,Simone Fontecchio,24:32,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,2.0,9.0
6,Ochai Agbaji,23:25,6.0,10.0,0.6,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,13.0,13.0
7,John Collins,20:21,4.0,9.0,0.444,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,11.0,5.0
8,Kelly Olynyk,19:47,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0
9,Kris Dunn,15:54,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,6.0
10,Taylor Hendricks,6:42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-8.0
11,Luka Šamanić,2:02,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-2.0
12,Keyonte George,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
