Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Stephen Curry,36:36,7.0,18.0,0.389,4.0,9.0,0.444,4.0,4.0,1.0,1.0,3.0,4.0,11.0,0.0,0.0,2.0,0.0,22.0,2.0
1,Klay Thompson,33:26,5.0,13.0,0.385,4.0,11.0,0.364,3.0,4.0,0.75,1.0,5.0,6.0,2.0,1.0,0.0,2.0,3.0,17.0,0.0
2,Draymond Green,32:19,8.0,15.0,0.533,4.0,8.0,0.5,1.0,2.0,0.5,1.0,8.0,9.0,4.0,0.0,1.0,3.0,2.0,21.0,-6.0
3,Moses Moody,31:57,5.0,13.0,0.385,2.0,5.0,0.4,9.0,10.0,0.9,3.0,2.0,5.0,2.0,2.0,0.0,0.0,3.0,21.0,-1.0
4,Dario Šarić,19:48,3.0,7.0,0.429,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,6.0,-10.0
6,Brandin Podziemski,36:31,5.0,9.0,0.556,2.0,3.0,0.667,0.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,2.0,1.0,2.0,12.0,1.0
7,Kevon Looney,18:09,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,8.0,8.0,3.0,0.0,1.0,1.0,1.0,7.0,3.0
8,Jonathan Kuminga,15:41,2.0,6.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0
9,Cory Joseph,15:33,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
10,Trayce Jackson-Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Jerome Robinson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
