Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
2,Jalen Brunson,32:35,0.35,0.357,0.381,0.048,2.6,8.0,4.8,32.5,4.7,0.0,8.5,29.4,85.0,110.0,0.2,BostonCelticsatNewYorkKnicksBoxScore October25
2,Jalen Brunson,26:34,0.727,0.667,0.333,0.333,0.0,4.0,2.4,5.3,1.9,0.0,6.8,24.4,145.0,119.0,1.6,CharlotteHornetsatNewYorkKnicksBoxScore November12
1,Jalen Brunson,33:32,0.636,0.667,0.556,0.111,3.3,5.5,4.5,29.6,4.5,0.0,17.5,14.5,132.0,96.0,4.6,CharlotteHornetsatNewYorkKnicksBoxScore November28
1,Jalen Brunson,38:19,0.691,0.682,0.409,0.045,0.0,7.5,4.1,54.8,0.0,0.0,15.1,30.4,136.0,114.0,8.7,ChicagoBullsatNewYorkKnicksBoxScore January3
0,Jalen Brunson,38:36,0.445,0.348,0.087,0.391,2.2,9.3,5.2,22.6,0.0,0.0,3.6,29.4,102.0,107.0,1.4,ClevelandCavaliersatNewYorkKnicksBoxScore November1
10,Jalen Brunson,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatNewYorkKnicksBoxScore February8
2,Jalen Brunson,26:33,0.831,0.75,0.2,0.6,0.0,4.0,2.2,22.4,0.0,0.0,13.7,26.0,153.0,103.0,7.1,DenverNuggetsatNewYorkKnicksBoxScore January25
0,Jalen Brunson,39:56,0.739,0.688,0.5,0.417,5.2,13.0,8.7,37.9,1.2,0.0,3.4,31.7,157.0,116.0,17.0,DetroitPistonsatNewYorkKnicksBoxScore November30
2,Jalen Brunson,36:53,0.623,0.619,0.429,0.333,0.0,8.7,4.4,36.9,0.0,0.0,7.7,31.2,126.0,106.0,8.4,HoustonRocketsatNewYorkKnicksBoxScore January17
3,Jalen Brunson,36:52,0.574,0.517,0.2,0.367,2.2,11.6,6.3,6.1,0.0,0.0,5.4,38.7,126.0,113.0,7.7,IndianaPacersatNewYorkKnicksBoxScore February1
1,Jalen Brunson,35:12,0.272,0.208,0.25,0.167,6.5,3.7,5.2,21.4,4.4,0.0,23.7,20.0,78.0,103.0,-7.4,LosAngelesClippersatNewYorkKnicksBoxScore November6
0,Jalen Brunson,44:43,0.535,0.5,0.194,0.194,4.1,11.9,7.2,43.1,0.0,0.0,8.2,34.6,119.0,126.0,7.9,LosAngelesLakersatNewYorkKnicksBoxScore February3
4,Jalen Brunson,31:15,0.582,0.548,0.19,0.238,0.0,12.5,6.4,39.5,4.8,0.0,7.9,36.9,123.0,116.0,4.6,MemphisGrizzliesatNewYorkKnicksBoxScore February6
0,Jalen Brunson,38:16,0.661,0.636,0.364,0.227,0.0,14.6,7.5,33.5,1.4,2.5,0.0,28.8,151.0,117.0,11.6,MiamiHeatatNewYorkKnicksBoxScore January27
2,Jalen Brunson,34:13,0.659,0.656,0.25,0.313,0.0,8.4,4.8,16.9,0.0,0.0,9.9,26.5,120.0,108.0,3.6,MiamiHeatatNewYorkKnicksBoxScore November24
0,Jalen Brunson,37:17,0.659,0.635,0.192,0.115,0.0,9.2,4.1,41.6,0.0,2.2,9.9,34.5,126.0,131.0,10.6,MilwaukeeBucksatNewYorkKnicksBoxScore December23
1,Jalen Brunson,37:08,0.594,0.554,0.107,0.321,3.8,7.6,6.1,25.3,1.3,0.0,0.0,36.1,131.0,125.0,7.4,MilwaukeeBucksatNewYorkKnicksBoxScore December25
