Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
3,Aaron Nesmith,22:15,0.682,0.682,0.182,0.0,0.0,9.6,5.5,14.4,2.1,4.2,15.4,24.7,115.0,114.0,-2.2,AtlantaHawksatIndianaPacersBoxScore January5
6,Aaron Nesmith,30:56,0.643,0.65,0.3,0.2,0.0,3.3,1.6,4.6,0.0,2.8,8.4,16.9,112.0,115.0,-3.0,BostonCelticsatIndianaPacersBoxScore December4
1,Aaron Nesmith,31:53,0.288,0.231,0.538,0.154,2.8,11.0,6.4,0.0,4.5,3.1,0.0,18.9,66.0,114.0,-6.6,BostonCelticsatIndianaPacersBoxScore January6
2,Aaron Nesmith,26:10,0.751,0.75,0.5,0.3,9.7,8.5,9.1,9.9,0.0,3.3,0.0,18.3,161.0,132.0,7.0,BostonCelticsatIndianaPacersBoxScore January8
7,Aaron Nesmith,23:16,1.298,1.333,0.667,0.5,0.0,9.0,5.5,5.6,2.2,0.0,12.0,16.2,204.0,121.0,15.0,CharlotteHornetsatIndianaPacersBoxScore December20
7,Aaron Nesmith,25:19,0.34,0.3,0.2,0.4,0.0,10.2,4.9,4.4,1.9,5.6,0.0,9.8,88.0,125.0,-5.1,CharlotteHornetsatIndianaPacersBoxScore November4
6,Aaron Nesmith,27:19,0.512,0.375,1.0,0.5,0.0,15.3,7.7,15.4,0.0,5.0,0.0,7.4,132.0,110.0,-1.0,ChicagoBullsatIndianaPacersBoxScore October30
7,Aaron Nesmith,27:28,0.666,0.75,0.5,0.5,4.7,18.4,11.7,0.0,3.4,3.1,17.0,17.9,103.0,107.0,1.8,ClevelandCavaliersatIndianaPacersBoxScore November3
1,Aaron Nesmith,33:48,0.468,0.423,0.538,0.154,14.9,16.9,16.0,0.0,0.0,0.0,6.7,19.9,103.0,123.0,-5.9,DenverNuggetsatIndianaPacersBoxScore January23
2,Aaron Nesmith,25:49,0.674,0.643,0.429,0.857,4.0,16.9,9.4,5.9,9.3,3.0,17.2,20.2,111.0,113.0,6.3,GoldenStateWarriorsatIndianaPacersBoxScore February8
1,Aaron Nesmith,33:26,0.644,0.667,0.667,0.667,4.4,0.0,2.0,2.9,1.5,2.0,27.9,14.8,96.0,138.0,-9.0,HoustonRocketsatIndianaPacersBoxScore February6
7,Aaron Nesmith,26:13,0.761,0.714,0.429,0.286,4.3,24.7,13.7,8.8,3.6,9.2,11.3,14.1,140.0,136.0,6.4,LosAngelesClippersatIndianaPacersBoxScore December18
0,Aaron Nesmith,37:21,0.649,0.636,0.545,0.273,3.0,16.8,10.1,21.2,2.7,2.5,7.5,16.0,137.0,114.0,5.2,MemphisGrizzliesatIndianaPacersBoxScore January28
3,Aaron Nesmith,21:42,1.125,1.125,0.25,0.0,0.0,18.8,10.3,10.8,6.2,0.0,0.0,7.7,226.0,111.0,11.8,MilwaukeeBucksatIndianaPacersBoxScore January3
8,Aaron Nesmith,16:29,0.75,0.75,0.75,0.0,0.0,8.1,3.6,0.0,0.0,0.0,20.0,13.0,105.0,125.0,-9.1,MilwaukeeBucksatIndianaPacersBoxScore November9
3,Aaron Nesmith,30:37,0.901,0.885,0.846,0.154,0.0,3.7,2.1,8.4,1.6,0.0,12.6,22.6,139.0,130.0,7.1,NewYorkKnicksatIndianaPacersBoxScore December30
6,Aaron Nesmith,27:45,0.3,0.3,0.8,0.0,4.8,9.6,7.2,8.4,3.7,0.0,44.4,15.2,54.0,123.0,-12.4,OrlandoMagicatIndianaPacersBoxScore December23
10,Aaron Nesmith,14:51,0.0,0.0,0.0,0.0,0.0,8.7,3.9,0.0,0.0,0.0,0.0,5.2,0.0,125.0,-14.2,OrlandoMagicatIndianaPacersBoxScore November19
1,Aaron Nesmith,28:53,0.948,0.938,0.375,0.125,4.5,23.7,15.5,11.6,0.0,0.0,10.6,12.7,170.0,115.0,8.0,Philadelphia76ersatIndianaPacersBoxScore January25
0,Aaron Nesmith,33:57,0.745,0.731,0.462,0.308,2.7,20.8,9.9,9.1,1.3,2.4,6.3,17.5,152.0,122.0,5.7,PhoenixSunsatIndianaPacersBoxScore January26
6,Aaron Nesmith,25:22,0.543,0.583,0.5,0.167,4.9,9.2,7.1,0.0,5.5,0.0,23.7,13.5,82.0,105.0,-3.7,PortlandTrailBlazersatIndianaPacersBoxScore November27
3,Aaron Nesmith,26:47,0.429,0.429,0.286,0.0,4.8,13.4,9.3,8.8,1.7,3.2,12.5,12.2,95.0,123.0,-6.7,SacramentoKingsatIndianaPacersBoxScore February2
7,Aaron Nesmith,16:13,0.845,0.813,0.5,0.25,9.0,5.7,7.0,14.7,5.6,0.0,0.0,22.1,178.0,101.0,19.5,SanAntonioSpursatIndianaPacersBoxScore November6
6,Aaron Nesmith,30:12,0.865,0.846,0.462,0.154,3.5,3.3,3.4,0.0,3.0,0.0,6.7,19.6,162.0,117.0,7.0,UtahJazzatIndianaPacersBoxScore November8
