Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
13,Miles McBride,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BostonCelticsatNewYorkKnicksBoxScore October25
12,Miles McBride,3:18,0.75,0.75,1.0,0.0,0.0,32.3,19.1,44.8,0.0,0.0,0.0,26.6,177.0,113.0,20.2,CharlotteHornetsatNewYorkKnicksBoxScore November12
12,Miles McBride,1:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6,0.0,0.0,0.0,0.0,237.0,109.0,19.5,CharlotteHornetsatNewYorkKnicksBoxScore November28
9,Miles McBride,9:41,0.5,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,109.0,117.0,-8.1,ChicagoBullsatNewYorkKnicksBoxScore January3
9,Miles McBride,9:23,0.521,0.5,0.5,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,12.5,111.0,83.0,8.7,ClevelandCavaliersatNewYorkKnicksBoxScore November1
0,Miles McBride,45:11,0.468,0.455,0.455,0.045,8.9,5.6,7.4,16.4,2.3,0.0,8.2,23.0,107.0,129.0,-2.7,DallasMavericksatNewYorkKnicksBoxScore February8
9,Miles McBride,21:27,0.658,0.667,0.556,0.222,0.0,5.0,2.7,6.2,5.0,0.0,0.0,21.7,140.0,92.0,7.7,DenverNuggetsatNewYorkKnicksBoxScore January25
13,Miles McBride,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DetroitPistonsatNewYorkKnicksBoxScore November30
8,Miles McBride,11:07,0.0,0.0,0.75,0.0,0.0,9.6,4.9,11.1,0.0,0.0,20.0,19.9,14.0,106.0,-24.0,HoustonRocketsatNewYorkKnicksBoxScore January17
6,Miles McBride,29:01,0.595,0.577,0.615,0.077,0.0,3.7,1.6,0.0,3.4,0.0,6.9,19.3,127.0,108.0,3.5,IndianaPacersatNewYorkKnicksBoxScore February1
13,Miles McBride,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesClippersatNewYorkKnicksBoxScore November6
6,Miles McBride,19:39,0.512,0.438,0.5,0.5,0.0,13.6,5.5,7.3,0.0,0.0,9.3,23.1,106.0,126.0,-5.1,LosAngelesLakersatNewYorkKnicksBoxScore February3
6,Miles McBride,31:26,0.429,0.429,0.429,0.0,4.4,8.3,6.4,11.3,3.2,0.0,0.0,20.4,105.0,120.0,-8.3,MemphisGrizzliesatNewYorkKnicksBoxScore February6
9,Miles McBride,9:44,0.922,0.875,0.5,0.5,0.0,11.5,5.9,0.0,0.0,0.0,0.0,22.8,186.0,123.0,9.4,MiamiHeatatNewYorkKnicksBoxScore January27
13,Miles McBride,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatNewYorkKnicksBoxScore November24
12,Miles McBride,1:03,0.0,0.0,0.0,0.0,0.0,100.0,48.6,0.0,0.0,0.0,0.0,0.0,0.0,108.0,-2.6,MilwaukeeBucksatNewYorkKnicksBoxScore December23
14,Miles McBride,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MilwaukeeBucksatNewYorkKnicksBoxScore December25
