Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
11,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ChicagoBullsatMemphisGrizzliesBoxScore February8
4,Derrick Rose,17:10,0.444,0.357,0.429,0.286,0.0,22.1,10.4,31.6,0.0,0.0,20.2,24.4,95.0,125.0,-9.8,DallasMavericksatMemphisGrizzliesBoxScore December11
8,Derrick Rose,14:16,0.102,0.0,0.25,0.5,0.0,8.4,3.7,0.0,0.0,0.0,0.0,14.6,24.0,130.0,-22.7,DallasMavericksatMemphisGrizzliesBoxScore October30
7,Derrick Rose,21:54,0.538,0.5,0.214,0.143,9.3,10.7,10.0,27.6,2.1,0.0,16.8,33.9,102.0,109.0,-0.3,DenverNuggetsatMemphisGrizzliesBoxScore October27
10,Derrick Rose,15:40,0.636,0.611,0.333,0.111,0.0,9.0,3.7,62.3,0.0,0.0,0.0,26.2,134.0,128.0,6.6,GoldenStateWarriorsatMemphisGrizzliesBoxScore February2
12,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatMemphisGrizzliesBoxScore January15
4,Derrick Rose,8:39,0.5,0.5,0.667,0.0,0.0,11.1,5.6,35.3,0.0,0.0,0.0,14.4,131.0,113.0,3.7,HoustonRocketsatMemphisGrizzliesBoxScore December15
12,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IndianaPacersatMemphisGrizzliesBoxScore December21
3,Derrick Rose,22:00,0.381,0.286,0.143,0.286,0.0,6.2,2.7,46.8,0.0,0.0,11.3,18.7,104.0,145.0,-7.5,MinnesotaTimberwolvesatMemphisGrizzliesBoxScore December8
7,Derrick Rose,19:40,0.466,0.417,0.167,0.167,10.4,0.0,6.3,44.8,2.5,0.0,7.2,30.0,105.0,123.0,2.2,MinnesotaTimberwolvesatMemphisGrizzliesBoxScore November26
7,Derrick Rose,15:53,0.364,0.364,0.364,0.0,6.2,7.6,6.8,31.3,0.0,0.0,0.0,29.5,90.0,116.0,-2.8,NewOrleansPelicansatMemphisGrizzliesBoxScore October25
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatMemphisGrizzliesBoxScore January26
7,Derrick Rose,21:34,0.944,0.944,0.111,0.0,0.0,12.4,5.9,11.6,2.5,0.0,10.0,22.9,154.0,120.0,13.4,PhoenixSunsatMemphisGrizzliesBoxScore November24
9,Derrick Rose,12:14,0.333,0.333,0.0,0.0,0.0,0.0,0.0,45.1,0.0,0.0,25.0,15.3,76.0,128.0,-9.4,SacramentoKingsatMemphisGrizzliesBoxScore December31
10,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SacramentoKingsatMemphisGrizzliesBoxScore January29
9,Derrick Rose,8:37,0.5,0.5,0.25,0.0,0.0,0.0,0.0,43.1,0.0,0.0,0.0,21.0,119.0,107.0,0.2,SanAntonioSpursatMemphisGrizzliesBoxScore January2
12,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TorontoRaptorsatMemphisGrizzliesBoxScore January3
3,Derrick Rose,26:58,0.636,0.636,0.273,0.0,0.0,14.0,7.9,52.5,0.0,0.0,8.3,20.2,144.0,104.0,2.8,UtahJazzatMemphisGrizzliesBoxScore November29
11,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatBostonCelticsBoxScore February4
3,Derrick Rose,20:24,0.429,0.429,0.286,0.0,0.0,9.0,5.0,19.1,2.5,0.0,12.5,17.3,96.0,103.0,-10.1,MemphisGrizzliesatDallasMavericksBoxScore December1
4,Derrick Rose,15:29,0.286,0.286,0.143,0.0,0.0,6.9,3.5,15.2,6.1,0.0,41.7,33.5,42.0,96.0,-23.3,MemphisGrizzliesatDetroitPistonsBoxScore December6
2,Derrick Rose,30:42,0.603,0.536,0.286,0.286,3.3,9.6,6.4,39.0,0.0,2.9,6.0,24.3,123.0,117.0,2.1,MemphisGrizzliesatHoustonRocketsBoxScore December13
9,Derrick Rose,16:16,0.735,0.5,0.667,1.333,0.0,6.9,3.1,24.5,0.0,0.0,29.6,18.7,111.0,121.0,-3.0,MemphisGrizzliesatHoustonRocketsBoxScore November22
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatIndianaPacersBoxScore January28
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatLosAngelesLakersBoxScore January5
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatMiamiHeatBoxScore January24
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatMinnesotaTimberwolvesBoxScore January18
12,Derrick Rose,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatNewOrleansPelicansBoxScore December19
10,Derrick Rose,11:48,0.717,0.625,0.25,0.5,0.0,34.9,16.9,24.8,4.3,0.0,38.1,30.5,95.0,121.0,-3.6,MemphisGrizzliesatNewYorkKnicksBoxScore February6
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatPhoenixSunsBoxScore January7
9,Derrick Rose,14:15,0.846,0.875,0.25,0.75,0.0,7.5,4.0,11.3,0.0,0.0,0.0,15.7,175.0,119.0,4.2,MemphisGrizzliesatSanAntonioSpursBoxScore November18
12,Derrick Rose,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatTorontoRaptorsBoxScore January22
8,Derrick Rose,18:28,0.438,0.438,0.25,0.0,6.5,0.0,2.9,41.7,2.6,5.5,27.3,25.8,88.0,113.0,-3.6,MemphisGrizzliesatWashingtonWizardsBoxScore October28
