Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
7,Onyeka Okongwu,23:50,0.2,0.2,0.4,0.0,9.2,28.2,19.3,10.1,2.0,0.0,16.7,10.6,72.0,107.0,-8.2,BrooklynNetsatAtlantaHawksBoxScore December6,,,,,,,,,,,,,,,,,,,
7,Onyeka Okongwu,12:46,,,,,,,,,,,,,,,,BrooklynNetsatAtlantaHawksBoxScore November22,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0
7,Onyeka Okongwu,22:39,0.129,0.0,0.0,0.667,7.6,22.3,13.5,11.5,0.0,0.0,0.0,7.4,77.0,121.0,-9.3,ClevelandCavaliersatAtlantaHawksBoxScore January20,,,,,,,,,,,,,,,,,,,
7,Onyeka Okongwu,23:26,0.592,0.4,0.0,0.8,9.5,27.3,16.8,8.7,2.0,0.0,12.9,13.6,133.0,142.0,-5.9,DallasMavericksatAtlantaHawksBoxScore January26,,,,,,,,,,,,,,,,,,,
7,Onyeka Okongwu,28:22,0.643,0.6,0.0,0.2,7.1,18.8,12.1,13.0,0.0,2.9,0.0,8.1,162.0,132.0,-1.1,DenverNuggetsatAtlantaHawksBoxScore December11,,,,,,,,,,,,,,,,,,,
6,Onyeka Okongwu,23:12,0.902,0.833,0.0,0.667,0.0,10.1,5.4,5.8,0.0,2.9,20.5,17.7,143.0,125.0,-0.5,DetroitPistonsatAtlantaHawksBoxScore December18,,,,,,,,,,,,,,,,,,,
7,Onyeka Okongwu,16:53,,,,,,,,,,,,,,,,GoldenStateWarriorsatAtlantaHawksBoxScore February3,3.0,5.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,3.0,9.0,-6.0
7,Onyeka Okongwu,22:37,0.75,0.75,0.0,0.0,4.5,0.0,2.9,6.3,0.0,0.0,0.0,7.5,160.0,136.0,-6.8,IndianaPacersatAtlantaHawksBoxScore January12,,,,,,,,,,,,,,,,,,,
8,Onyeka Okongwu,22:20,0.47,0.429,0.286,0.143,25.3,12.6,19.0,17.0,0.0,4.4,11.8,14.8,135.0,146.0,-3.1,IndianaPacersatAtlantaHawksBoxScore November21,,,,,,,,,,,,,,,,,,,
3,Onyeka Okongwu,34:18,0.9,0.9,0.2,0.0,13.7,4.1,9.3,0.0,0.0,2.6,16.7,14.2,148.0,152.0,-3.0,LosAngelesClippersatAtlantaHawksBoxScore February5,,,,,,,,,,,,,,,,,,,
6,Onyeka Okongwu,25:42,1.127,1.125,0.25,0.5,4.4,13.7,9.0,4.1,3.5,3.3,0.0,7.5,231.0,110.0,8.5,LosAngelesLakersatAtlantaHawksBoxScore January30,,,,,,,,,,,,,,,,,,,
7,Onyeka Okongwu,27:34,0.5,0.5,0.2,0.0,14.2,12.1,13.2,19.2,3.5,5.4,23.1,19.7,102.0,120.0,-1.6,MemphisGrizzliesatAtlantaHawksBoxScore December23,,,,,,,,,,,,,,,,,,,
8,Onyeka Okongwu,24:04,0.258,0.0,0.0,0.667,17.0,15.0,16.0,10.5,0.0,8.7,0.0,6.7,129.0,116.0,-2.7,MiamiHeatatAtlantaHawksBoxScore November11,,,,,,,,,,,,,,,,,,,
7,Onyeka Okongwu,24:15,1.05,1.0,0.0,1.333,12.4,23.6,18.7,14.1,0.0,0.0,0.0,9.2,224.0,122.0,8.4,MinnesotaTimberwolvesatAtlantaHawksBoxScore October30,,,,,,,,,,,,,,,,,,,
8,Onyeka Okongwu,21:34,0.694,0.5,0.0,1.0,13.1,23.4,18.5,6.1,2.4,3.7,41.0,21.4,96.0,119.0,-8.3,NewYorkKnicksatAtlantaHawksBoxScore November15,,,,,,,,,,,,,,,,,,,
