Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
10,Sam Merrill,7:52,0.75,0.75,1.0,0.0,0.0,16.5,7.4,19.9,0.0,0.0,0.0,31.1,161.0,128.0,17.2,AtlantaHawksatClevelandCavaliersBoxScore December16,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AtlantaHawksatClevelandCavaliersBoxScore November28,,,,,,,,,,,,,,,,,,,
7,Sam Merrill,31:52,0.25,0.25,0.917,0.0,6.8,24.0,15.4,5.2,1.5,0.0,0.0,16.2,74.0,106.0,-7.6,BrooklynNetsatClevelandCavaliersBoxScore January11,,,,,,,,,,,,,,,,,,,
7,Sam Merrill,20:16,1.008,1.0,0.857,0.143,4.7,11.6,7.8,17.4,4.9,0.0,0.0,15.9,197.0,88.0,20.6,ChicagoBullsatClevelandCavaliersBoxScore January15,,,,,,,,,,,,,,,,,,,
7,Sam Merrill,23:47,0.45,0.45,0.9,0.0,5.8,4.5,5.0,5.2,0.0,0.0,0.0,19.0,110.0,124.0,-8.7,DenverNuggetsatClevelandCavaliersBoxScore November19,,,,,,,,,,,,,,,,,,,
9,Sam Merrill,16:23,0.917,0.917,0.833,0.0,0.0,19.5,8.6,8.3,3.1,0.0,0.0,16.3,181.0,126.0,9.7,DetroitPistonsatClevelandCavaliersBoxScore January31,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,-10.4,DetroitPistonsatClevelandCavaliersBoxScore November17,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,1:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,-6.2,GoldenStateWarriorsatClevelandCavaliersBoxScore November5,,,,,,,,,,,,,,,,,,,
8,Sam Merrill,6:52,,,,,,,,,,,,,,,,HoustonRocketsatClevelandCavaliersBoxScore December18,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
9,Sam Merrill,5:53,0.0,0.0,0.5,0.0,14.8,18.5,16.5,19.0,8.4,0.0,0.0,14.1,63.0,112.0,-3.3,IndianaPacersatClevelandCavaliersBoxScore October28,,,,,,,,,,,,,,,,,,,
9,Sam Merrill,7:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,118.0,-15.3,LosAngelesClippersatClevelandCavaliersBoxScore January29,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesLakersatClevelandCavaliersBoxScore November25,,,,,,,,,,,,,,,,,,,
8,Sam Merrill,16:54,0.75,0.75,0.833,0.0,0.0,7.7,3.8,10.3,0.0,0.0,14.3,19.5,117.0,143.0,-3.4,MiamiHeatatClevelandCavaliersBoxScore November22,,,,,,,,,,,,,,,,,,,
8,Sam Merrill,14:55,0.375,0.375,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.2,86.0,126.0,-9.8,MilwaukeeBucksatClevelandCavaliersBoxScore December29,,,,,,,,,,,,,,,,,,,
7,Sam Merrill,22:01,0.625,0.625,0.75,0.0,17.2,8.2,12.0,23.6,0.0,0.0,0.0,15.7,159.0,102.0,6.7,MilwaukeeBucksatClevelandCavaliersBoxScore January17,,,,,,,,,,,,,,,,,,,
9,Sam Merrill,12:27,0.0,0.0,0.75,0.0,0.0,0.0,0.0,9.4,0.0,0.0,20.0,19.0,15.0,137.0,-26.9,NewOrleansPelicansatClevelandCavaliersBoxScore December21,,,,,,,,,,,,,,,,,,,
10,Sam Merrill,13:57,0.75,0.75,1.0,0.0,0.0,7.8,3.7,23.6,3.6,0.0,20.0,15.3,127.0,113.0,8.7,NewYorkKnicksatClevelandCavaliersBoxScore October31,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OklahomaCityThunderatClevelandCavaliersBoxScore October27,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatClevelandCavaliersBoxScore December6,,,,,,,,,,,,,,,,,,,
10,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortlandTrailBlazersatClevelandCavaliersBoxScore November30,,,,,,,,,,,,,,,,,,,
10,Sam Merrill,10:57,1.125,1.125,1.0,0.0,0.0,0.0,0.0,23.2,4.5,0.0,0.0,16.9,209.0,112.0,23.2,SacramentoKingsatClevelandCavaliersBoxScore February5,,,,,,,,,,,,,,,,,,,
8,Sam Merrill,22:37,0.731,0.682,0.818,0.273,0.0,15.9,7.6,19.7,0.0,0.0,0.0,23.1,158.0,122.0,11.7,SanAntonioSpursatClevelandCavaliersBoxScore January7,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TorontoRaptorsatClevelandCavaliersBoxScore November26,,,,,,,,,,,,,,,,,,,
6,Sam Merrill,30:23,0.8,0.813,0.875,0.125,0.0,13.2,5.8,10.3,1.6,0.0,10.6,26.2,132.0,120.0,8.4,UtahJazzatClevelandCavaliersBoxScore December20,,,,,,,,,,,,,,,,,,,
6,Sam Merrill,28:32,0.5,0.5,0.818,0.0,4.0,12.0,8.6,21.4,0.0,0.0,0.0,15.9,149.0,109.0,-2.6,WashingtonWizardsatClevelandCavaliersBoxScore January3,,,,,,,,,,,,,,,,,,,
7,Sam Merrill,26:24,0.458,0.458,0.75,0.0,0.0,7.7,4.4,10.8,1.9,0.0,0.0,19.8,111.0,95.0,-3.0,WashingtonWizardsatClevelandCavaliersBoxScore January5,,,,,,,,,,,,,,,,,,,
6,Sam Merrill,30:06,0.547,0.531,0.875,0.063,0.0,11.4,6.8,28.6,0.0,0.0,5.7,26.5,110.0,102.0,1.9,ClevelandCavaliersatAtlantaHawksBoxScore January20,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatBostonCelticsBoxScore December12,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatBostonCelticsBoxScore December14,,,,,,,,,,,,,,,,,,,
10,Sam Merrill,11:44,0.643,0.643,1.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,27.9,125.0,103.0,4.9,ClevelandCavaliersatBrooklynNetsBoxScore February8,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatBrooklynNetsBoxScore October25,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatChicagoBullsBoxScore December23,,,,,,,,,,,,,,,,,,,
11,Sam Merrill,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatDallasMavericksBoxScore December27,,,,,,,,,,,,,,,,,,,
9,Sam Merrill,2:31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.3,0.0,0.0,0.0,17.7,54.0,109.0,-17.6,ClevelandCavaliersatDetroitPistonsBoxScore December2,,,,,,,,,,,,,,,,,,,
12,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatIndianaPacersBoxScore November3,,,,,,,,,,,,,,,,,,,
9,Sam Merrill,17:38,0.75,0.75,0.833,0.0,0.0,12.1,6.0,8.3,0.0,0.0,0.0,15.1,146.0,109.0,4.2,ClevelandCavaliersatMemphisGrizzliesBoxScore February1,,,,,,,,,,,,,,,,,,,
10,Sam Merrill,10:00,0.9,0.9,1.0,0.0,11.4,20.9,16.4,18.8,0.0,0.0,0.0,21.5,184.0,105.0,19.8,ClevelandCavaliersatMiamiHeatBoxScore December8,,,,,,,,,,,,,,,,,,,
7,Sam Merrill,26:46,0.667,0.667,1.0,0.0,0.0,8.3,4.2,13.9,0.0,0.0,10.0,16.4,122.0,129.0,1.0,ClevelandCavaliersatMilwaukeeBucksBoxScore January24,,,,,,,,,,,,,,,,,,,
8,Sam Merrill,17:24,0.583,0.583,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,120.0,109.0,-4.5,ClevelandCavaliersatMilwaukeeBucksBoxScore January26,,,,,,,,,,,,,,,,,,,
12,Sam Merrill,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatNewYorkKnicksBoxScore November1,,,,,,,,,,,,,,,,,,,
9,Sam Merrill,16:53,0.5,0.5,0.667,0.0,5.8,13.5,9.4,11.7,0.0,0.0,14.3,17.5,104.0,119.0,-3.2,ClevelandCavaliersatOrlandoMagicBoxScore December11,,,,,,,,,,,,,,,,,,,
6,Sam Merrill,31:06,0.937,0.923,1.0,0.154,8.8,4.1,6.3,4.7,1.7,0.0,6.7,23.3,168.0,115.0,13.3,ClevelandCavaliersatOrlandoMagicBoxScore January22,,,,,,,,,,,,,,,,,,,
9,Sam Merrill, ,,,,,,,,,,,,,,,,ClevelandCavaliersatPhiladelphia76ersBoxScore November21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Sam Merrill,1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,-7.2,ClevelandCavaliersatPortlandTrailBlazersBoxScore November15,,,,,,,,,,,,,,,,,,,
