Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
10,Collin Gillespie,11:44,0.625,0.625,0.75,0.0,0.0,8.5,4.8,24.2,0.0,0.0,0.0,15.6,144.0,113.0,-1.6,ChicagoBullsatDenverNuggetsBoxScore November4
11,Collin Gillespie,5:10,0.0,0.0,0.0,0.0,25.1,0.0,10.4,0.0,0.0,0.0,0.0,8.9,84.0,118.0,-15.6,DallasMavericksatDenverNuggetsBoxScore December18
10,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatDenverNuggetsBoxScore November3
11,Collin Gillespie,2:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.3,0.0,125.0,-36.3,DetroitPistonsatDenverNuggetsBoxScore January7
7,Collin Gillespie,15:39,0.75,0.75,1.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,33.3,8.5,99.0,121.0,-8.6,GoldenStateWarriorsatDenverNuggetsBoxScore November8
11,Collin Gillespie,3:08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,0.0,140.0,-44.1,HoustonRocketsatDenverNuggetsBoxScore November29
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IndianaPacersatDenverNuggetsBoxScore January14
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesClippersatDenverNuggetsBoxScore November14
10,Collin Gillespie,0:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,-9.5,LosAngelesLakersatDenverNuggetsBoxScore October24
10,Collin Gillespie,1:56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,200.0,120.0,3.8,NewOrleansPelicansatDenverNuggetsBoxScore January12
9,Collin Gillespie,16:59,0.676,0.625,0.75,0.25,0.0,6.7,3.4,6.2,5.6,0.0,0.0,11.0,146.0,109.0,0.7,NewOrleansPelicansatDenverNuggetsBoxScore November6
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OklahomaCityThunderatDenverNuggetsBoxScore December16
12,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatDenverNuggetsBoxScore January5
11,Collin Gillespie,0:44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,200.0,131.0,51.3,PortlandTrailBlazersatDenverNuggetsBoxScore February2
10,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortlandTrailBlazersatDenverNuggetsBoxScore February4
10,Collin Gillespie,1:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,-8.7,SanAntonioSpursatDenverNuggetsBoxScore November26
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtahJazzatDenverNuggetsBoxScore October30
10,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatBostonCelticsBoxScore January19
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatCharlotteHornetsBoxScore December23
11,Collin Gillespie,2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,236.0,138.0,0.4,DenverNuggetsatClevelandCavaliersBoxScore November19
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatDetroitPistonsBoxScore November20
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatGoldenStateWarriorsBoxScore January4
6,Collin Gillespie,20:06,0.429,0.429,0.286,0.0,0.0,4.9,2.5,20.6,5.1,0.0,12.5,17.7,93.0,109.0,-1.9,DenverNuggetsatHoustonRocketsBoxScore November12
11,Collin Gillespie,3:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.2,0.0,117.0,-25.6,DenverNuggetsatHoustonRocketsBoxScore November24
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatLosAngelesClippersBoxScore December6
11,Collin Gillespie,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatLosAngelesClippersBoxScore November27
