Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
1,Marcus Smart,35:24,0.676,0.676,0.588,0.0,2.6,13.6,7.4,41.0,4.0,0.0,26.1,27.6,110.0,119.0,2.9,DallasMavericksatMemphisGrizzliesBoxScore October30,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,30:50,0.698,0.654,0.538,0.231,3.3,3.8,3.5,29.8,7.6,0.0,12.3,22.0,134.0,98.0,12.6,DenverNuggetsatMemphisGrizzliesBoxScore October27,,,,,,,,,,,,,,,,,,,
2,Marcus Smart,32:06,0.349,0.286,0.214,0.286,0.0,17.6,7.3,36.1,3.1,0.0,16.0,24.3,81.0,109.0,-6.9,MiamiHeatatMemphisGrizzliesBoxScore November8,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,32:07,0.623,0.636,0.545,0.545,0.0,0.0,0.0,15.4,2.9,0.0,26.8,24.7,90.0,111.0,-4.4,NewOrleansPelicansatMemphisGrizzliesBoxScore October25,,,,,,,,,,,,,,,,,,,
2,Marcus Smart,30:48,0.426,0.364,0.364,0.636,0.0,3.7,1.7,13.1,4.7,0.0,12.4,24.5,77.0,117.0,-5.6,SacramentoKingsatMemphisGrizzliesBoxScore December31,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,29:43,0.285,0.143,0.571,0.571,3.8,3.7,3.8,13.7,0.0,0.0,25.5,17.9,64.0,106.0,-15.4,SanAntonioSpursatMemphisGrizzliesBoxScore January2,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,33:06,0.265,0.2,0.5,0.3,0.0,17.7,8.1,7.8,1.4,0.0,20.9,18.5,52.0,117.0,-17.6,TorontoRaptorsatMemphisGrizzliesBoxScore January3,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,24:54,0.405,0.333,0.444,0.222,0.0,6.2,2.6,9.6,0.0,4.9,9.2,17.8,94.0,133.0,-14.2,UtahJazzatMemphisGrizzliesBoxScore November10,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,21:08,0.7,0.688,0.5,0.063,0.0,20.6,10.4,9.6,4.8,0.0,5.7,34.1,139.0,101.0,15.7,MemphisGrizzliesatDallasMavericksBoxScore January9,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,23:03,0.539,0.5,0.429,0.286,4.0,11.3,7.0,42.5,2.1,0.0,16.0,35.2,103.0,145.0,-2.7,MemphisGrizzliesatDenverNuggetsBoxScore December28,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,31:36,0.698,0.643,0.786,0.286,0.0,7.4,3.5,11.1,4.4,0.0,11.3,25.0,114.0,112.0,7.1,MemphisGrizzliesatLosAngelesClippersBoxScore December29,,,,,,,,,,,,,,,,,,,
0,Marcus Smart,36:29,0.618,0.542,0.583,0.333,0.0,10.4,4.8,30.3,0.0,0.0,26.7,21.5,103.0,110.0,-2.7,MemphisGrizzliesatLosAngelesClippersBoxScore November12,,,,,,,,,,,,,,,,,,,
0,Marcus Smart,39:09,0.816,0.813,0.875,0.25,3.7,2.7,3.1,18.6,1.2,0.0,14.5,23.6,138.0,117.0,5.2,MemphisGrizzliesatLosAngelesLakersBoxScore January5,,,,,,,,,,,,,,,,,,,
4,Marcus Smart,8:25,0.5,0.5,0.667,0.0,0.0,19.0,6.6,17.1,5.7,12.4,0.0,14.2,114.0,120.0,7.4,MemphisGrizzliesatLosAngelesLakersBoxScore November14,,,,,,,,,,,,,,,,,,,
3,Marcus Smart,5:00,,,,,,,,,,,,,,,,MemphisGrizzliesatNewOrleansPelicansBoxScore December26,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0
0,Marcus Smart,37:40,0.563,0.55,0.65,0.25,0.0,13.9,7.4,32.3,3.6,0.0,18.4,27.8,106.0,106.0,2.3,MemphisGrizzliesatPhoenixSunsBoxScore January7,,,,,,,,,,,,,,,,,,,
1,Marcus Smart,5:00,,,,,,,,,,,,,,,,MemphisGrizzliesatPortlandTrailBlazersBoxScore November3,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,-2.0
2,Marcus Smart,29:22,0.556,0.556,0.556,0.0,0.0,5.9,3.4,21.2,3.3,0.0,25.0,17.7,98.0,103.0,-3.7,MemphisGrizzliesatPortlandTrailBlazersBoxScore November5,,,,,,,,,,,,,,,,,,,
0,Marcus Smart,28:00,0.463,0.409,0.636,0.182,0.0,9.0,3.7,36.5,6.4,0.0,29.6,23.1,80.0,118.0,-5.9,MemphisGrizzliesatUtahJazzBoxScore November1,,,,,,,,,,,,,,,,,,,
2,Marcus Smart,32:11,0.563,0.563,0.625,0.0,0.0,11.9,6.6,27.1,2.9,6.3,20.0,13.4,109.0,108.0,-0.6,MemphisGrizzliesatWashingtonWizardsBoxScore October28,,,,,,,,,,,,,,,,,,,
