Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
1,Jalen Williams,36:06,0.733,0.692,0.385,0.231,0.0,6.3,3.7,7.7,0.0,2.2,12.3,18.5,129.0,121.0,-0.7,AtlantaHawksatOklahomaCityThunderBoxScore November6,,,,,,,,,,,,,,,,,,,
3,Jalen Williams,31:22,0.81,0.778,0.222,0.222,0.0,3.4,1.8,3.9,4.7,5.9,33.6,21.0,95.0,123.0,-0.5,BostonCelticsatOklahomaCityThunderBoxScore January2,,,,,,,,,,,,,,,,,,,
3,Jalen Williams,28:43,0.539,0.536,0.214,0.286,0.0,8.6,5.4,25.1,0.0,3.1,16.0,29.9,100.0,113.0,-3.6,BrooklynNetsatOklahomaCityThunderBoxScore December31,,,,,,,,,,,,,,,,,,,
2,Jalen Williams,32:41,0.638,0.55,0.1,0.4,3.5,11.0,7.2,8.0,1.4,0.0,7.8,16.6,133.0,121.0,-1.6,ClevelandCavaliersatOklahomaCityThunderBoxScore November8,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,27:46,0.689,0.667,0.111,0.111,0.0,16.2,6.7,32.5,0.0,2.8,0.0,15.3,146.0,136.0,4.2,DenverNuggetsatOklahomaCityThunderBoxScore October29,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,31:28,0.638,0.607,0.214,0.143,0.0,20.9,12.6,28.8,1.5,2.4,11.8,23.3,126.0,109.0,3.3,DetroitPistonsatOklahomaCityThunderBoxScore October30,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,18:51,,,,,,,,,,,,,,,,GoldenStateWarriorsatOklahomaCityThunderBoxScore December8,7.0,8.0,0.875,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,15.0,-3.0
1,Jalen Williams,35:19,0.634,0.667,0.0,0.417,4.2,7.2,5.8,27.8,1.3,0.0,29.7,23.8,108.0,135.0,-5.6,GoldenStateWarriorsatOklahomaCityThunderBoxScore November3,,,,,,,,,,,,,,,,,,,
3,Jalen Williams,28:50,0.591,0.591,0.273,0.0,4.9,11.4,8.5,28.4,3.4,0.0,15.4,20.4,123.0,116.0,1.1,LosAngelesClippersatOklahomaCityThunderBoxScore December21,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,34:08,0.746,0.706,0.294,0.235,0.0,21.6,9.8,13.8,0.0,0.0,5.1,24.7,146.0,134.0,4.7,LosAngelesLakersatOklahomaCityThunderBoxScore December23,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,29:03,0.691,0.654,0.308,0.385,0.0,17.6,9.3,31.4,0.0,3.4,0.0,22.7,154.0,113.0,8.5,LosAngelesLakersatOklahomaCityThunderBoxScore November30,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,28:24,0.465,0.389,0.333,0.444,0.0,13.5,6.9,22.9,3.2,5.5,0.0,15.9,115.0,91.0,1.9,MemphisGrizzliesatOklahomaCityThunderBoxScore December18,,,,,,,,,,,,,,,,,,,
3,Jalen Williams,26:20,0.852,0.818,0.545,0.273,0.0,5.4,2.9,15.1,0.0,7.9,7.5,24.5,151.0,114.0,9.1,MinnesotaTimberwolvesatOklahomaCityThunderBoxScore December26,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,33:00,0.559,0.588,0.412,0.118,0.0,7.5,3.5,18.7,0.0,0.0,10.1,28.7,101.0,124.0,-1.7,MinnesotaTimberwolvesatOklahomaCityThunderBoxScore January29,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,38:05,0.531,0.385,0.231,0.692,3.0,13.6,9.4,11.9,0.0,0.0,5.6,20.0,112.0,110.0,-1.0,NewOrleansPelicansatOklahomaCityThunderBoxScore November1,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,32:45,0.896,0.912,0.294,0.412,0.0,0.0,0.0,14.7,1.5,3.1,0.0,28.4,178.0,124.0,18.0,NewYorkKnicksatOklahomaCityThunderBoxScore December27,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,32:59,0.487,0.469,0.188,0.063,5.7,12.9,9.1,8.9,0.0,0.0,10.8,24.1,97.0,109.0,-5.0,OrlandoMagicatOklahomaCityThunderBoxScore January13,,,,,,,,,,,,,,,,,,,
3,Jalen Williams,18:59,0.928,0.95,0.1,0.3,20.5,15.8,17.5,33.4,0.0,9.7,8.1,27.2,173.0,76.0,25.7,PortlandTrailBlazersatOklahomaCityThunderBoxScore January11,,,,,,,,,,,,,,,,,,,
2,Jalen Williams,32:08,0.475,0.475,0.15,0.0,0.0,13.3,6.7,10.1,3.0,6.4,0.0,26.4,102.0,106.0,2.2,PortlandTrailBlazersatOklahomaCityThunderBoxScore January23,,,,,,,,,,,,,,,,,,,
4,Jalen Williams,23:12,0.611,0.611,0.333,0.0,0.0,8.4,5.0,17.4,0.0,0.0,25.0,22.0,92.0,95.0,-9.1,SanAntonioSpursatOklahomaCityThunderBoxScore November14,,,,,,,,,,,,,,,,,,,
4,Jalen Williams,22:07,0.663,0.6,0.2,0.3,5.6,10.6,8.1,16.6,0.0,0.0,15.0,25.0,121.0,122.0,-2.9,UtahJazzatOklahomaCityThunderBoxScore December11,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,34:36,0.739,0.792,0.083,0.417,3.2,6.5,4.8,22.2,5.4,0.0,12.3,19.5,140.0,131.0,5.4,OklahomaCityThunderatAtlantaHawksBoxScore January3,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,35:37,0.812,0.818,0.364,0.273,0.0,13.8,7.7,19.7,0.0,2.6,19.6,19.2,129.0,129.0,2.3,OklahomaCityThunderatBrooklynNetsBoxScore January5,,,,,,,,,,,,,,,,,,,
2,Jalen Williams,31:48,0.627,0.545,0.545,0.364,0.0,8.9,5.3,20.2,1.5,0.0,13.6,21.2,122.0,109.0,-0.7,OklahomaCityThunderatChicagoBullsBoxScore October25,,,,,,,,,,,,,,,,,,,
2,Jalen Williams,35:05,0.444,0.357,0.286,0.286,0.0,14.0,7.2,7.9,1.3,0.0,20.2,23.8,75.0,104.0,-8.2,OklahomaCityThunderatClevelandCavaliersBoxScore October27,,,,,,,,,,,,,,,,,,,
3,Jalen Williams,29:36,0.578,0.553,0.263,0.105,6.8,9.9,8.4,27.6,1.6,0.0,4.8,27.8,134.0,122.0,6.5,OklahomaCityThunderatDallasMavericksBoxScore December2,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,32:53,0.575,0.55,0.05,0.1,0.0,3.1,1.7,16.3,1.5,0.0,8.7,31.2,111.0,129.0,-0.7,OklahomaCityThunderatDenverNuggetsBoxScore December16,,,,,,,,,,,,,,,,,,,
2,Jalen Williams,30:52,0.506,0.5,0.5,0.2,3.8,20.3,12.5,35.2,3.1,3.2,21.6,19.8,108.0,91.0,5.6,OklahomaCityThunderatDenverNuggetsBoxScore December29,,,,,,,,,,,,,,,,,,,
1,Jalen Williams,27:57,0.563,0.563,0.188,0.25,0.0,3.7,1.8,17.0,0.0,0.0,0.0,28.4,122.0,134.0,0.7,OklahomaCityThunderatDetroitPistonsBoxScore January28,,,,,,,,,,,,,,,,,,,
