Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
2,LeBron James,36:47,0.481,0.393,0.143,0.429,0.0,28.6,13.5,28.6,0.0,0.0,15.3,23.0,105.0,129.0,-1.9,BostonCelticsatLosAngelesLakersBoxScore December25,,,,,,,,,,,,,,,,,,,
2,LeBron James,33:44,0.496,0.455,0.227,0.227,16.5,20.3,18.4,26.2,0.0,0.0,14.2,35.0,101.0,134.0,-3.8,BrooklynNetsatLosAngelesLakersBoxScore January19,,,,,,,,,,,,,,,,,,,
2,LeBron James,24:43,0.632,0.615,0.385,0.077,0.0,17.3,9.1,55.6,0.0,0.0,18.2,28.0,121.0,112.0,4.5,CharlotteHornetsatLosAngelesLakersBoxScore December28,,,,,,,,,,,,,,,,,,,
2,LeBron James,35:42,0.629,0.605,0.211,0.105,0.0,14.5,7.8,40.8,2.7,0.0,20.1,31.0,121.0,130.0,0.8,ChicagoBullsatLosAngelesLakersBoxScore January25,,,,,,,,,,,,,,,,,,,
2,LeBron James,33:02,0.629,0.605,0.368,0.105,3.5,21.6,13.2,33.7,1.4,0.0,13.1,29.8,121.0,108.0,6.9,DallasMavericksatLosAngelesLakersBoxScore January17,,,,,,,,,,,,,,,,,,,
2,LeBron James,36:01,0.589,0.579,0.474,0.368,5.8,17.6,12.1,34.5,0.0,0.0,12.0,32.3,114.0,112.0,8.9,DallasMavericksatLosAngelesLakersBoxScore November22,,,,,,,,,,,,,,,,,,,
3,LeBron James,35:22,0.563,0.5,0.3,0.25,3.0,25.3,13.7,33.0,1.4,2.1,8.3,31.1,116.0,121.0,5.9,DenverNuggetsatLosAngelesLakersBoxScore February8,,,,,,,,,,,,,,,,,,,
1,LeBron James,35:22,0.417,0.412,0.235,0.294,0.0,10.9,5.3,31.1,1.4,2.3,20.7,29.9,77.0,101.0,-5.6,HoustonRocketsatLosAngelesLakersBoxScore December2,,,,,,,,,,,,,,,,,,,
0,LeBron James,39:35,0.806,0.789,0.263,0.474,3.2,16.0,9.6,44.0,3.7,0.0,8.0,26.8,154.0,104.0,21.2,HoustonRocketsatLosAngelesLakersBoxScore November19,,,,,,,,,,,,,,,,,,,
1,LeBron James,38:07,0.615,0.605,0.158,0.158,3.6,19.6,12.6,31.3,1.3,0.0,16.4,28.3,115.0,108.0,4.1,LosAngelesClippersatLosAngelesLakersBoxScore January7,,,,,,,,,,,,,,,,,,,
1,LeBron James,18:01,,,,,,,,,,,,,,,,LosAngelesClippersatLosAngelesLakersBoxScore November1,6.0,8.0,0.75,2.0,2.0,1.0,2.0,6.0,0.333,0.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,16.0,4.0
2,LeBron James,38:50,0.563,0.542,0.375,0.417,5.4,11.2,7.8,30.5,6.2,0.0,12.3,36.4,108.0,120.0,6.9,MemphisGrizzliesatLosAngelesLakersBoxScore January5,,,,,,,,,,,,,,,,,,,
4,LeBron James,22:39,0.673,0.682,0.545,0.182,0.0,33.5,21.9,37.1,2.1,0.0,25.2,30.7,119.0,98.0,2.6,MemphisGrizzliesatLosAngelesLakersBoxScore November14,,,,,,,,,,,,,,,,,,,
1,LeBron James,38:11,0.333,0.333,0.333,0.0,0.0,15.7,8.5,41.2,0.0,0.0,10.0,21.9,79.0,113.0,-5.6,MiamiHeatatLosAngelesLakersBoxScore January3,,,,,,,,,,,,,,,,,,,
3,LeBron James,22:32,0.966,0.917,0.333,0.667,0.0,17.8,10.5,61.2,0.0,0.0,0.0,29.3,206.0,91.0,34.8,NewOrleansPelicansatLosAngelesLakersBoxScore December7,,,,,,,,,,,,,,,,,,,
0,LeBron James,39:05,0.505,0.478,0.348,0.174,2.5,28.6,14.5,45.5,1.2,0.0,7.5,28.6,110.0,111.0,7.0,NewYorkKnicksatLosAngelesLakersBoxScore December18,,,,,,,,,,,,,,,,,,,
0,LeBron James,38:55,0.612,0.625,0.1,0.05,0.0,17.6,10.3,25.3,0.0,0.0,19.7,28.8,101.0,114.0,-2.0,OklahomaCityThunderatLosAngelesLakersBoxScore January15,,,,,,,,,,,,,,,,,,,
2,LeBron James,32:47,0.506,0.471,0.353,0.235,0.0,9.0,5.2,18.4,4.5,2.4,21.0,33.8,83.0,102.0,-1.8,OrlandoMagicatLosAngelesLakersBoxScore October30,,,,,,,,,,,,,,,,,,,
0,LeBron James,40:10,0.561,0.52,0.16,0.24,6.3,18.7,10.7,55.6,6.3,0.0,6.7,29.0,129.0,100.0,20.5,PhoenixSunsatLosAngelesLakersBoxScore December5,,,,,,,,,,,,,,,,,,,
3,LeBron James,24:16,0.355,0.273,0.364,0.636,0.0,23.0,11.9,52.3,2.0,0.0,22.1,32.8,83.0,125.0,-8.1,PhoenixSunsatLosAngelesLakersBoxScore January11,,,,,,,,,,,,,,,,,,,
1,LeBron James,35:00,0.599,0.536,0.357,0.571,2.9,21.8,12.1,46.8,2.7,5.5,22.2,27.4,105.0,92.0,10.4,PhoenixSunsatLosAngelesLakersBoxScore October26,,,,,,,,,,,,,,,,,,,
1,LeBron James,31:00,0.686,0.594,0.5,0.625,0.0,17.2,9.7,22.4,0.0,0.0,12.8,32.7,132.0,117.0,1.4,PortlandTrailBlazersatLosAngelesLakersBoxScore January21,,,,,,,,,,,,,,,,,,,
0,LeBron James,35:18,0.756,0.7,0.467,0.533,6.6,23.1,15.5,54.8,5.1,2.6,24.5,29.2,130.0,109.0,17.3,SacramentoKingsatLosAngelesLakersBoxScore November15,,,,,,,,,,,,,,,,,,,
1,LeBron James,35:13,0.56,0.529,0.294,0.353,0.0,17.5,9.0,49.4,1.3,2.3,13.3,27.6,119.0,123.0,3.0,TorontoRaptorsatLosAngelesLakersBoxScore January9,,,,,,,,,,,,,,,,,,,
3,LeBron James,24:01,0.781,0.75,0.5,0.2,5.3,21.4,14.9,48.6,0.0,0.0,15.5,23.2,149.0,99.0,14.3,UtahJazzatLosAngelesLakersBoxScore November21,,,,,,,,,,,,,,,,,,,
0,LeBron James,35:49,0.477,0.471,0.353,0.529,6.5,22.3,14.5,27.8,1.3,2.1,12.5,27.9,103.0,130.0,-2.9,LosAngelesLakersatAtlantaHawksBoxScore January30,,,,,,,,,,,,,,,,,,,
1,LeBron James,39:32,0.557,0.545,0.227,0.136,0.0,10.6,5.9,24.0,1.2,1.9,14.6,29.3,103.0,113.0,-4.8,LosAngelesLakersatCharlotteHornetsBoxScore February5,,,,,,,,,,,,,,,,,,,
1,LeBron James,36:59,0.633,0.583,0.167,0.222,5.3,26.6,14.7,40.2,1.3,4.8,20.2,28.3,113.0,119.0,6.9,LosAngelesLakersatChicagoBullsBoxScore December20,,,,,,,,,,,,,,,,,,,
1,LeBron James,35:35,0.422,0.37,0.391,0.304,3.5,16.1,10.0,22.4,2.6,4.3,13.3,34.6,88.0,106.0,-3.8,LosAngelesLakersatClevelandCavaliersBoxScore November25,,,,,,,,,,,,,,,,,,,
0,LeBron James,40:07,0.583,0.574,0.296,0.111,7.0,17.1,12.6,33.4,3.7,2.6,12.4,33.9,119.0,124.0,7.8,LosAngelesLakersatDallasMavericksBoxScore December12,,,,,,,,,,,,,,,,,,,
4,LeBron James,29:00,0.639,0.656,0.25,0.063,3.6,29.0,15.4,33.9,1.7,0.0,0.0,24.8,141.0,122.0,11.9,LosAngelesLakersatDenverNuggetsBoxScore October24,,,,,,,,,,,,,,,,,,,
2,LeBron James,28:42,0.59,0.526,0.316,0.263,9.0,19.7,15.2,16.8,0.0,0.0,4.5,31.8,125.0,107.0,1.0,LosAngelesLakersatDetroitPistonsBoxScore November29,,,,,,,,,,,,,,,,,,,
1,LeBron James,5:00,,,,,,,,,,,,,,,,LosAngelesLakersatGoldenStateWarriorsBoxScore January27,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0
1,LeBron James,36:47,0.621,0.667,0.333,0.533,0.0,17.4,8.6,39.2,1.2,2.1,5.1,22.3,130.0,125.0,5.4,LosAngelesLakersatHoustonRocketsBoxScore January29,,,,,,,,,,,,,,,,,,,
1,LeBron James,27:12,0.592,0.538,0.154,0.385,3.7,20.5,11.6,14.9,0.0,0.0,16.5,30.7,101.0,134.0,-5.1,LosAngelesLakersatHoustonRocketsBoxScore November8,,,,,,,,,,,,,,,,,,,
1,LeBron James,37:24,0.606,0.565,0.174,0.174,0.0,11.7,6.3,14.1,1.3,7.5,16.8,36.7,99.0,107.0,-0.4,LosAngelesLakersatMiamiHeatBoxScore November6,,,,,,,,,,,,,,,,,,,
1,LeBron James,38:46,0.54,0.5,0.19,0.333,0.0,9.8,4.4,30.2,3.7,2.9,4.0,27.7,112.0,107.0,8.1,LosAngelesLakersatMinnesotaTimberwolvesBoxScore December30,,,,,,,,,,,,,,,,,,,
0,LeBron James,36:41,0.618,0.563,0.292,0.333,0.0,15.2,8.0,44.9,0.0,2.5,12.7,38.9,113.0,136.0,4.0,LosAngelesLakersatNewOrleansPelicansBoxScore December31,,,,,,,,,,,,,,,,,,,
0,LeBron James,40:18,0.604,0.579,0.263,0.105,3.3,9.0,6.7,22.0,2.6,1.8,4.8,25.7,119.0,114.0,4.1,LosAngelesLakersatNewYorkKnicksBoxScore February3,,,,,,,,,,,,,,,,,,,
1,LeBron James,37:18,0.835,0.775,0.25,0.45,6.6,13.7,10.5,29.8,2.6,4.8,11.1,31.8,152.0,118.0,19.4,LosAngelesLakersatOklahomaCityThunderBoxScore December23,,,,,,,,,,,,,,,,,,,
1,LeBron James,35:03,0.763,0.75,0.667,0.333,5.8,32.6,18.5,31.1,1.4,2.6,26.7,23.8,116.0,128.0,6.8,LosAngelesLakersatOklahomaCityThunderBoxScore November30,,,,,,,,,,,,,,,,,,,
1,LeBron James,29:32,0.699,0.708,0.083,0.167,0.0,0.0,0.0,31.3,1.7,3.5,7.2,21.3,133.0,150.0,8.9,LosAngelesLakersatPhiladelphia76ersBoxScore November27,,,,,,,,,,,,,,,,,,,
0,LeBron James,36:23,0.733,0.735,0.235,0.647,3.0,25.9,15.3,28.8,1.3,2.3,15.5,31.0,128.0,116.0,9.2,LosAngelesLakersatPhoenixSunsBoxScore November10,,,,,,,,,,,,,,,,,,,
2,LeBron James,34:32,0.71,0.705,0.409,0.273,0.0,13.4,7.6,57.0,2.9,0.0,10.9,35.4,135.0,100.0,17.6,LosAngelesLakersatPortlandTrailBlazersBoxScore November17,,,,,,,,,,,,,,,,,,,
3,LeBron James,5:00,,,,,,,,,,,,,,,,LosAngelesLakersatSacramentoKingsBoxScore October29,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,7.0,-5.0
13,LeBron James,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesLakersatSanAntonioSpursBoxScore December13,,,,,,,,,,,,,,,,,,,
1,LeBron James,35:56,0.537,0.471,0.353,0.588,5.9,15.5,10.6,55.6,2.7,0.0,8.5,29.1,125.0,129.0,7.1,LosAngelesLakersatSanAntonioSpursBoxScore December15,,,,,,,,,,,,,,,,,,,
