Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
14,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AtlantaHawksatWashingtonWizardsBoxScore December31
12,Eugene Omoruyi,12:00,0.727,0.667,0.167,0.333,20.0,8.0,13.3,14.8,3.9,0.0,0.0,24.3,156.0,130.0,8.9,AtlantaHawksatWashingtonWizardsBoxScore November25
9,Eugene Omoruyi,12:00,1.036,1.1,0.2,0.8,25.5,27.3,26.4,21.1,3.9,8.2,0.0,23.8,210.0,113.0,34.8,BostonCelticsatWashingtonWizardsBoxScore October30
15,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrooklynNetsatWashingtonWizardsBoxScore December29
8,Eugene Omoruyi,12:52,0.218,0.167,0.0,0.333,21.9,0.0,12.0,29.2,11.1,0.0,22.5,29.3,72.0,96.0,-4.3,ClevelandCavaliersatWashingtonWizardsBoxScore February7
15,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatWashingtonWizardsBoxScore January21
14,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatWashingtonWizardsBoxScore October28
14,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatWashingtonWizardsBoxScore February2
13,Eugene Omoruyi,1:15,0.532,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,116.0,147.0,-7.9,MilwaukeeBucksatWashingtonWizardsBoxScore November20
13,Eugene Omoruyi,3:27,0.0,0.0,1.0,0.0,0.0,31.6,15.5,34.8,0.0,0.0,0.0,12.2,61.0,120.0,-12.6,NewYorkKnicksatWashingtonWizardsBoxScore January6
13,Eugene Omoruyi,2:19,1.25,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,250.0,138.0,61.0,NewYorkKnicksatWashingtonWizardsBoxScore November17
15,Eugene Omoruyi,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OklahomaCityThunderatWashingtonWizardsBoxScore January8
