Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
3,Alex Caruso,29:13,0.435,0.25,0.5,0.6,7.1,11.7,9.3,21.2,3.5,0.0,7.3,19.7,120.0,117.0,0.2,AtlantaHawksatChicagoBullsBoxScore December26,,,,,,,,,,,,,,,,,,,
6,Alex Caruso,26:17,0.75,0.75,1.0,0.0,0.0,8.9,4.5,8.9,0.0,3.6,0.0,3.5,169.0,118.0,-2.9,BrooklynNetsatChicagoBullsBoxScore November3,,,,,,,,,,,,,,,,,,,
3,Alex Caruso,30:11,0.685,0.643,0.286,0.571,12.5,6.6,9.6,10.1,0.0,6.0,10.2,13.1,146.0,107.0,3.9,CharlotteHornetsatChicagoBullsBoxScore December6,,,,,,,,,,,,,,,,,,,
10,Alex Caruso,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CharlotteHornetsatChicagoBullsBoxScore January5,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,32:09,0.556,0.556,0.556,0.0,3.9,9.5,7.0,5.1,0.0,3.5,0.0,13.4,113.0,121.0,-2.9,ClevelandCavaliersatChicagoBullsBoxScore December23,,,,,,,,,,,,,,,,,,,
12,Alex Caruso,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatChicagoBullsBoxScore December12,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,29:04,0.5,0.5,1.0,0.0,4.5,3.8,4.1,7.1,0.0,3.5,0.0,9.4,123.0,149.0,-4.2,GoldenStateWarriorsatChicagoBullsBoxScore January12,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,14:00,,,,,,,,,,,,,,,,HoustonRocketsatChicagoBullsBoxScore January10,2.0,4.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,6.0,-9.0
3,Alex Caruso,32:25,0.682,0.682,0.636,0.0,5.5,18.5,11.0,9.5,1.5,0.0,8.3,15.6,132.0,122.0,3.8,IndianaPacersatChicagoBullsBoxScore December28,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,27:48,0.952,0.929,0.571,0.286,8.9,14.1,11.8,8.8,0.0,3.0,33.7,19.0,127.0,109.0,2.3,LosAngelesLakersatChicagoBullsBoxScore December20,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,25:18,0.667,0.667,0.833,0.0,0.0,13.6,6.8,4.6,4.0,5.7,0.0,10.2,141.0,95.0,1.9,MemphisGrizzliesatChicagoBullsBoxScore January20,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,28:58,0.619,0.625,0.5,0.25,4.2,0.0,2.1,16.9,1.8,4.0,10.1,16.2,125.0,108.0,2.3,MiamiHeatatChicagoBullsBoxScore November18,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,26:59,0.553,0.5,0.4,0.4,8.7,9.4,9.0,17.9,2.0,3.6,14.5,24.7,109.0,129.0,1.5,MiamiHeatatChicagoBullsBoxScore November20,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,14:49,,,,,,,,,,,,,,,,MilwaukeeBucksatChicagoBullsBoxScore November30,4.0,6.0,0.667,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,11.0,5.0
4,Alex Caruso,14:40,,,,,,,,,,,,,,,,MinnesotaTimberwolvesatChicagoBullsBoxScore February6,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,16.0
4,Alex Caruso,12:35,0.8,0.8,0.8,0.0,0.0,18.2,9.5,20.9,0.0,6.7,16.7,21.3,137.0,124.0,6.8,NewOrleansPelicansatChicagoBullsBoxScore December2,,,,,,,,,,,,,,,,,,,
7,Alex Caruso,19:37,0.51,0.5,0.8,0.4,0.0,14.4,5.8,21.5,5.0,0.0,14.5,14.8,103.0,121.0,0.5,OklahomaCityThunderatChicagoBullsBoxScore October25,,,,,,,,,,,,,,,,,,,
6,Alex Caruso,24:24,0.913,0.857,0.571,0.571,4.1,15.4,9.9,25.5,0.0,3.6,18.6,19.0,154.0,103.0,12.4,OrlandoMagicatChicagoBullsBoxScore November15,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,23:06,1.16,1.167,0.833,0.667,0.0,5.3,2.6,0.0,6.5,9.2,11.4,17.4,189.0,95.0,24.1,OrlandoMagicatChicagoBullsBoxScore November17,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,28:09,0.761,0.786,0.714,0.714,0.0,6.4,3.8,25.7,1.8,3.2,24.6,19.2,125.0,101.0,9.3,Philadelphia76ersatChicagoBullsBoxScore December30,,,,,,,,,,,,,,,,,,,
6,Alex Caruso,12:22,,,,,,,,,,,,,,,,PhoenixSunsatChicagoBullsBoxScore November8,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,13.0
2,Alex Caruso,37:08,0.5,0.5,0.571,0.0,5.5,9.7,7.4,20.3,3.7,5.7,36.4,12.2,91.0,111.0,-1.4,SacramentoKingsatChicagoBullsBoxScore February3,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,21:42,0.667,0.667,0.0,0.0,0.0,16.6,8.6,16.5,6.8,0.0,25.0,16.7,106.0,88.0,1.7,SanAntonioSpursatChicagoBullsBoxScore December21,,,,,,,,,,,,,,,,,,,
4,Alex Caruso,32:37,0.473,0.389,0.667,0.667,0.0,12.3,6.2,8.8,1.5,5.5,20.5,20.7,83.0,121.0,-8.4,TorontoRaptorsatChicagoBullsBoxScore January30,,,,,,,,,,,,,,,,,,,
6,Alex Caruso,15:59,,,,,,,,,,,,,,,,TorontoRaptorsatChicagoBullsBoxScore October27,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,4.0,2.0,6.0,1.0,1.0,0.0,0.0,4.0,6.0,11.0
7,Alex Caruso,20:20,1.289,1.333,0.667,0.667,5.2,0.0,2.7,17.3,2.4,0.0,0.0,8.4,253.0,123.0,13.0,UtahJazzatChicagoBullsBoxScore November6,,,,,,,,,,,,,,,,,,,
7,Alex Caruso,19:05,0.444,0.444,0.667,0.0,5.0,6.4,5.7,16.0,7.8,0.0,10.0,23.7,90.0,119.0,0.5,ChicagoBullsatBostonCelticsBoxScore November28,,,,,,,,,,,,,,,,,,,
3,Alex Caruso,33:41,0.714,0.714,0.571,0.0,6.8,10.2,8.5,10.9,0.0,9.7,0.0,9.4,161.0,117.0,2.3,ChicagoBullsatCharlotteHornetsBoxScore January31,,,,,,,,,,,,,,,,,,,
2,Alex Caruso,5:00,,,,,,,,,,,,,,,,ChicagoBullsatCharlotteHornetsBoxScore January8,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0
4,Alex Caruso,30:52,0.556,0.556,0.556,0.0,0.0,9.3,5.1,16.2,4.8,4.1,18.2,15.8,94.0,107.0,4.6,ChicagoBullsatClevelandCavaliersBoxScore January15,,,,,,,,,,,,,,,,,,,
