Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
4,Kyle Lowry,21:32,0.75,0.75,1.0,0.0,0.0,18.6,9.8,17.7,0.0,0.0,50.0,7.7,99.0,115.0,-4.9,AtlantaHawksatMiamiHeatBoxScore December22,,,,,,,,,,,,,,,,,,,
6,Kyle Lowry,24:20,0.25,0.25,0.75,0.0,4.7,9.9,7.2,21.9,2.1,0.0,20.0,9.2,92.0,117.0,-5.2,AtlantaHawksatMiamiHeatBoxScore January19,,,,,,,,,,,,,,,,,,,
3,Kyle Lowry,24:25,0.375,0.375,0.25,0.0,5.3,11.2,8.2,14.7,6.3,0.0,0.0,7.8,123.0,114.0,0.3,BrooklynNetsatMiamiHeatBoxScore November16,,,,,,,,,,,,,,,,,,,
3,Kyle Lowry,29:39,0.6,0.6,1.0,0.0,0.0,11.6,5.2,13.6,3.2,3.5,28.6,9.9,96.0,104.0,-0.8,BrooklynNetsatMiamiHeatBoxScore November1,,,,,,,,,,,,,,,,,,,
3,Kyle Lowry,24:01,1.345,1.4,0.8,0.6,0.0,11.8,5.1,6.4,4.1,0.0,24.0,14.3,166.0,104.0,14.3,CharlotteHornetsatMiamiHeatBoxScore December13,,,,,,,,,,,,,,,,,,,
3,Kyle Lowry,25:52,0.0,0.0,0.333,0.0,0.0,13.0,7.9,13.9,0.0,3.4,40.0,9.1,35.0,95.0,-11.0,CharlotteHornetsatMiamiHeatBoxScore January14,,,,,,,,,,,,,,,,,,,
1,Kyle Lowry,38:33,0.683,0.667,0.75,0.083,3.1,5.5,4.4,12.6,1.3,0.0,7.4,15.9,131.0,129.0,-1.0,ChicagoBullsatMiamiHeatBoxScore December14,,,,,,,,,,,,,,,,,,,
2,Kyle Lowry,31:50,0.571,0.5,0.429,0.571,0.0,13.3,6.4,27.4,0.0,3.9,0.0,12.7,146.0,131.0,1.6,ChicagoBullsatMiamiHeatBoxScore December16,,,,,,,,,,,,,,,,,,,
2,Kyle Lowry,32:28,0.594,0.577,0.692,0.231,0.0,7.0,3.4,26.3,3.0,0.0,17.3,23.2,105.0,112.0,4.6,ClevelandCavaliersatMiamiHeatBoxScore December8,,,,,,,,,,,,,,,,,,,
3,Kyle Lowry,31:52,0.0,0.0,0.0,0.0,0.0,6.1,2.9,8.1,3.2,2.5,0.0,1.4,82.0,109.0,-7.2,DetroitPistonsatMiamiHeatBoxScore October25,,,,,,,,,,,,,,,,,,,
4,Kyle Lowry,16:22,0.773,0.833,0.333,0.667,7.3,12.5,10.1,8.3,0.0,12.5,20.5,13.4,126.0,116.0,3.9,HoustonRocketsatMiamiHeatBoxScore January8,,,,,,,,,,,,,,,,,,,
