Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
9,Anthony Black,3:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,AtlantaHawksatOrlandoMagicBoxScore January7,,,,,,,,,,,,,,,
9,Anthony Black,17:28,,,,,,,,,,,,,,,,,,,,AtlantaHawksatOrlandoMagicBoxScore November9,0.922,0.875,0.5,0.5,11.9,7.4,9.9,8.1,2.7,6.0,17.0,13.0,163.0,115.0,9.3
4,Anthony Black,6:14,,,,,,,,,,,,,,,,,,,,BostonCelticsatOrlandoMagicBoxScore November24,0.0,0.0,0.0,0.0,0.0,19.7,9.7,0.0,0.0,0.0,50.0,13.7,0.0,100.0,-18.0
4,Anthony Black,15:26,,,,,,,,,,,,,,,,,,,,CharlotteHornetsatOrlandoMagicBoxScore November26,0.25,0.25,0.25,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,10.8,89.0,116.0,-10.3
4,Anthony Black,18:43,,,,,,,,,,,,,,,,,,,,ClevelandCavaliersatOrlandoMagicBoxScore December11,0.0,0.0,0.5,0.0,0.0,5.2,2.8,0.0,8.4,5.7,33.3,7.2,0.0,92.0,-3.0
4,Anthony Black,18:28,,,,,,,,,,,,,,,,,,,,ClevelandCavaliersatOrlandoMagicBoxScore January22,0.509,0.5,0.167,0.333,6.8,0.0,3.6,19.8,2.9,0.0,0.0,17.5,120.0,141.0,0.1
2,Anthony Black,32:38,,,,,,,,,,,,,,,,,,,,DallasMavericksatOrlandoMagicBoxScore November6,0.571,0.571,0.571,0.0,9.2,11.9,10.7,8.3,0.0,0.0,12.5,10.4,113.0,120.0,-1.6
4,Anthony Black,15:27,,,,,,,,,,,,,,,,,,,,DenverNuggetsatOrlandoMagicBoxScore November22,0.0,0.0,0.0,0.0,0.0,6.6,3.7,7.1,0.0,0.0,75.0,11.7,16.0,137.0,-20.9
3,Anthony Black,24:40,,,,,,,,,,,,,,,,,,,,DetroitPistonsatOrlandoMagicBoxScore December8,0.521,0.5,0.25,1.0,5.4,16.6,11.7,12.9,0.0,0.0,14.8,12.4,114.0,97.0,-2.9
12,Anthony Black,4:48,,,,,,,,,,,,,,,,,,,,HoustonRocketsatOrlandoMagicBoxScore October25,1.025,1.0,0.0,0.5,0.0,0.0,0.0,45.5,0.0,44.4,0.0,21.7,212.0,69.0,50.2
