Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Dennis Schröder,36:55,0.666,0.591,0.364,0.364,0.0,7.6,4.4,20.9,1.3,2.2,13.6,17.2,134.0,128.0,-3.0,AtlantaHawksatTorontoRaptorsBoxScore December13,,,,,,,,,,,,,,,,,,,
3,Dennis Schröder,31:14,0.429,0.429,0.286,0.0,0.0,6.8,3.5,17.4,3.2,0.0,12.5,12.1,91.0,129.0,-9.9,AtlantaHawksatTorontoRaptorsBoxScore December15,,,,,,,,,,,,,,,,,,,
6,Dennis Schröder,32:36,0.658,0.611,0.333,0.222,0.0,21.5,9.8,9.6,0.0,0.0,16.8,15.7,106.0,109.0,-3.1,BostonCelticsatTorontoRaptorsBoxScore January15,,,,,,,,,,,,,,,,,,,
0,Dennis Schröder,35:03,0.605,0.605,0.579,0.0,0.0,21.8,11.3,27.7,0.0,0.0,9.5,27.1,110.0,112.0,3.9,BostonCelticsatTorontoRaptorsBoxScore November17,,,,,,,,,,,,,,,,,,,
2,Dennis Schröder,34:12,0.945,0.917,0.833,0.333,0.0,0.0,0.0,18.3,0.0,0.0,30.4,12.3,132.0,112.0,-0.6,CharlotteHornetsatTorontoRaptorsBoxScore December18,,,,,,,,,,,,,,,,,,,
6,Dennis Schröder,26:04,0.5,0.5,0.571,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,12.2,123.0,126.0,-5.1,ChicagoBullsatTorontoRaptorsBoxScore January18,,,,,,,,,,,,,,,,,,,
2,Dennis Schröder,33:56,0.479,0.406,0.563,0.25,0.0,0.0,0.0,19.9,0.0,0.0,14.5,27.0,100.0,126.0,-13.0,ChicagoBullsatTorontoRaptorsBoxScore November24,,,,,,,,,,,,,,,,,,,
6,Dennis Schröder,29:42,0.595,0.5,0.714,1.0,0.0,11.3,5.4,34.8,0.0,0.0,9.0,15.5,134.0,123.0,1.6,ClevelandCavaliersatTorontoRaptorsBoxScore January1,,,,,,,,,,,,,,,,,,,
3,Dennis Schröder,30:50,0.438,0.438,0.25,0.0,0.0,6.8,3.6,28.4,1.7,0.0,20.0,14.6,98.0,123.0,-4.3,DenverNuggetsatTorontoRaptorsBoxScore December20,,,,,,,,,,,,,,,,,,,
2,Dennis Schröder,26:23,0.535,0.533,0.267,0.133,0.0,8.7,4.1,31.5,1.7,0.0,0.0,23.7,126.0,109.0,-1.2,DetroitPistonsatTorontoRaptorsBoxScore November19,,,,,,,,,,,,,,,,,,,
6,Dennis Schröder,28:14,0.58,0.5,0.444,0.556,0.0,16.2,7.2,22.9,3.4,2.7,8.2,17.8,124.0,121.0,4.6,LosAngelesClippersatTorontoRaptorsBoxScore January26,,,,,,,,,,,,,,,,,,,
7,Dennis Schröder,21:59,0.511,0.389,0.333,0.444,5.5,4.0,4.6,23.0,2.3,0.0,15.7,26.3,104.0,119.0,-5.2,MemphisGrizzliesatTorontoRaptorsBoxScore January22,,,,,,,,,,,,,,,,,,,
2,Dennis Schröder,34:36,0.25,0.25,0.278,0.0,6.3,9.0,7.7,22.1,0.0,0.0,14.3,27.1,63.0,123.0,-19.6,MiamiHeatatTorontoRaptorsBoxScore December6,,,,,,,,,,,,,,,,,,,
7,Dennis Schröder,26:43,0.75,0.75,0.833,0.0,0.0,4.1,2.2,27.2,2.0,0.0,14.3,11.9,155.0,109.0,3.0,MiamiHeatatTorontoRaptorsBoxScore January17,,,,,,,,,,,,,,,,,,,
4,Dennis Schröder,22:32,0.418,0.278,0.444,0.444,0.0,16.8,6.7,31.6,4.5,0.0,15.7,22.0,103.0,131.0,-7.0,MilwaukeeBucksatTorontoRaptorsBoxScore November15,,,,,,,,,,,,,,,,,,,
