Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
7,Maxi Kleber,25:31,0.47,0.429,0.429,0.143,0.0,8.7,4.1,0.0,0.0,9.0,11.8,14.0,83.0,117.0,-6.1,BostonCelticsatDallasMavericksBoxScore January22
8,Maxi Kleber,25:55,0.0,0.0,0.0,0.0,4.1,17.6,10.6,8.4,0.0,0.0,0.0,4.9,65.0,122.0,-7.4,BrooklynNetsatDallasMavericksBoxScore October27
11,Maxi Kleber,4:10,0.0,0.0,0.5,0.0,0.0,52.4,26.2,0.0,0.0,0.0,0.0,21.7,0.0,106.0,-26.7,ChicagoBullsatDallasMavericksBoxScore November1
14,Maxi Kleber,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatDallasMavericksBoxScore January9
3,Maxi Kleber,33:50,0.918,0.909,0.636,0.091,0.0,10.9,5.5,9.9,2.8,0.0,14.9,17.0,148.0,123.0,6.4,MilwaukeeBucksatDallasMavericksBoxScore February3
9,Maxi Kleber,11:00,0.333,0.333,0.667,0.0,11.2,11.2,11.2,13.4,4.9,0.0,25.0,17.0,78.0,125.0,-5.8,NewOrleansPelicansatDallasMavericksBoxScore January13
4,Maxi Kleber,19:16,0.515,0.333,0.667,0.667,0.0,33.7,15.8,6.8,0.0,8.6,20.5,10.9,100.0,118.0,-5.7,NewOrleansPelicansatDallasMavericksBoxScore January15
7,Maxi Kleber,22:20,0.266,0.0,0.0,2.0,0.0,4.9,3.1,5.0,0.0,0.0,34.7,6.0,59.0,138.0,-9.3,OrlandoMagicatDallasMavericksBoxScore January29
7,Maxi Kleber,22:18,0.5,0.5,0.5,0.0,9.0,6.3,7.9,16.6,0.0,0.0,33.3,5.8,124.0,138.0,-6.3,PhoenixSunsatDallasMavericksBoxScore January24
7,Maxi Kleber,12:55,0.417,0.417,0.5,0.0,8.1,10.3,9.1,0.0,0.0,0.0,0.0,19.2,96.0,127.0,-8.7,SacramentoKingsatDallasMavericksBoxScore January27
8,Maxi Kleber,15:07,0.568,0.0,0.0,0.0,0.0,13.5,7.2,31.8,0.0,0.0,36.2,15.6,105.0,125.0,-3.3,TorontoRaptorsatDallasMavericksBoxScore November8
3,Maxi Kleber,30:22,0.5,0.5,0.714,0.0,0.0,6.7,3.6,11.5,1.6,0.0,12.5,11.8,102.0,112.0,-4.4,DallasMavericksatBrooklynNetsBoxScore February6
14,Maxi Kleber,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatGoldenStateWarriorsBoxScore December30
7,Maxi Kleber,21:11,1.0,1.0,1.0,0.0,4.8,0.0,2.6,18.1,0.0,7.2,25.0,8.0,153.0,125.0,3.9,DallasMavericksatLosAngelesLakersBoxScore January17
7,Maxi Kleber,22:08,0.717,0.625,0.75,0.5,5.4,16.7,11.8,11.5,2.1,0.0,29.1,13.6,119.0,106.0,-0.9,DallasMavericksatMemphisGrizzliesBoxScore October30
7,Maxi Kleber,18:04,0.75,0.75,0.5,0.0,0.0,17.1,7.0,0.0,0.0,5.3,50.0,10.3,61.0,129.0,-12.1,DallasMavericksatMinnesotaTimberwolvesBoxScore January31
4,Maxi Kleber,27:28,0.347,0.5,0.5,1.0,4.6,10.9,8.1,12.7,1.9,12.3,25.8,6.8,101.0,108.0,1.6,DallasMavericksatNewYorkKnicksBoxScore February8
3,Maxi Kleber,27:30,0.875,0.875,0.5,0.0,8.1,6.7,7.3,27.7,0.0,2.7,11.1,14.8,165.0,112.0,12.0,DallasMavericksatPhiladelphia76ersBoxScore February5
3,Maxi Kleber,23:03,0.429,0.429,0.714,0.0,8.5,23.7,15.7,9.7,0.0,3.9,0.0,12.0,119.0,111.0,-1.5,DallasMavericksatSanAntonioSpursBoxScore October25
