Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
6,Sam Hauser,24:42,0.563,0.5,0.75,0.25,9.3,11.2,10.3,0.0,0.0,0.0,18.4,18.9,99.0,119.0,-7.8,AtlantaHawksatBostonCelticsBoxScore February7,,,,,,,,,,,,,,,,,,,
6,Sam Hauser,31:44,0.667,0.667,1.0,0.0,6.1,5.9,6.0,8.4,0.0,0.0,0.0,11.8,157.0,115.0,3.1,AtlantaHawksatBostonCelticsBoxScore November26,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,24:38,0.75,0.75,1.0,0.0,3.6,4.4,4.0,6.2,0.0,0.0,0.0,17.2,152.0,122.0,6.7,BrooklynNetsatBostonCelticsBoxScore November10,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,20:43,0.349,0.333,0.833,0.167,23.8,27.8,26.0,11.6,0.0,0.0,13.4,31.0,90.0,103.0,-12.5,ChicagoBullsatBostonCelticsBoxScore November28,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,19:39,0.9,0.9,0.8,0.0,6.0,12.5,9.2,8.0,0.0,0.0,0.0,11.3,186.0,125.0,6.1,ClevelandCavaliersatBostonCelticsBoxScore December12,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,18:01,1.5,1.5,1.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,7.5,290.0,123.0,11.6,ClevelandCavaliersatBostonCelticsBoxScore December14,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,15:58,0.0,0.0,1.0,0.0,0.0,8.4,3.5,7.9,0.0,0.0,0.0,3.1,57.0,127.0,-10.2,DenverNuggetsatBostonCelticsBoxScore January19,,,,,,,,,,,,,,,,,,,
8,Sam Hauser,3:10,,,,,,,,,,,,,,,,DetroitPistonsatBostonCelticsBoxScore December28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
8,Sam Hauser,20:14,0.333,0.333,0.889,0.0,0.0,25.9,14.2,0.0,0.0,0.0,0.0,18.2,72.0,107.0,-10.8,HoustonRocketsatBostonCelticsBoxScore January13,,,,,,,,,,,,,,,,,,,
6,Sam Hauser,23:09,0.9,0.9,1.0,0.0,0.0,8.0,4.6,5.1,2.1,0.0,28.6,13.6,117.0,128.0,-0.7,IndianaPacersatBostonCelticsBoxScore January30,,,,,,,,,,,,,,,,,,,
8,Sam Hauser,19:29,1.079,1.071,0.857,0.286,0.0,13.7,8.4,0.0,2.4,0.0,11.3,18.5,182.0,97.0,15.3,IndianaPacersatBostonCelticsBoxScore November1,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,19:55,0.6,0.6,0.8,0.0,0.0,14.8,6.6,7.7,0.0,3.9,0.0,10.2,131.0,119.0,1.7,LosAngelesClippersatBostonCelticsBoxScore January27,,,,,,,,,,,,,,,,,,,
7,Sam Hauser,22:39,0.773,0.773,0.818,0.0,0.0,11.6,6.0,0.0,0.0,0.0,0.0,20.3,142.0,125.0,7.5,LosAngelesLakersatBostonCelticsBoxScore February1,,,,,,,,,,,,,,,,,,,
