Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
12,Xavier Tillman Sr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatMemphisGrizzliesBoxScore February1,,,,,,,,,,,,,,,,,,,
11,Xavier Tillman Sr.,6:51,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.7,0.0,114.0,-12.5,DallasMavericksatMemphisGrizzliesBoxScore December11,,,,,,,,,,,,,,,,,,,
4,Xavier Tillman Sr.,28:52,0.196,0.214,0.357,0.214,6.4,20.8,12.7,4.5,3.3,4.5,0.0,22.6,55.0,117.0,-12.8,DallasMavericksatMemphisGrizzliesBoxScore October30,,,,,,,,,,,,,,,,,,,
0,Xavier Tillman Sr.,34:03,0.604,0.611,0.333,0.444,6.0,20.6,12.8,9.4,4.1,5.5,31.7,19.2,88.0,99.0,-1.1,DenverNuggetsatMemphisGrizzliesBoxScore October27,,,,,,,,,,,,,,,,,,,
3,Xavier Tillman Sr.,30:17,0.167,0.167,0.333,0.0,3.2,12.5,7.3,15.6,1.6,5.4,0.0,8.3,77.0,106.0,-5.5,GoldenStateWarriorsatMemphisGrizzliesBoxScore January15,,,,,,,,,,,,,,,,,,,
13,Xavier Tillman Sr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HoustonRocketsatMemphisGrizzliesBoxScore December15,,,,,,,,,,,,,,,,,,,
8,Xavier Tillman Sr.,20:41,0.525,0.667,0.0,1.333,19.9,10.3,14.5,12.1,0.0,6.1,17.4,12.0,119.0,111.0,-1.0,IndianaPacersatMemphisGrizzliesBoxScore December21,,,,,,,,,,,,,,,,,,,
0,Xavier Tillman Sr.,30:35,0.765,0.85,0.2,0.7,12.8,19.6,15.9,11.0,1.6,5.4,13.3,20.4,135.0,128.0,7.9,LosAngelesClippersatMemphisGrizzliesBoxScore January12,,,,,,,,,,,,,,,,,,,
9,Xavier Tillman Sr.,16:55,0.644,0.688,0.25,0.375,12.1,0.0,6.9,0.0,12.3,0.0,0.0,25.6,128.0,118.0,13.7,MinnesotaTimberwolvesatMemphisGrizzliesBoxScore December8,,,,,,,,,,,,,,,,,,,
2,Xavier Tillman Sr.,33:42,0.504,0.469,0.313,0.125,11.6,28.5,19.2,20.3,4.2,2.7,0.0,21.3,119.0,99.0,8.1,NewOrleansPelicansatMemphisGrizzliesBoxScore October25,,,,,,,,,,,,,,,,,,,
