Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
3,Isaac Okoro,31:32,0.836,0.833,0.444,0.444,9.9,0.0,5.5,11.5,1.6,0.0,0.0,13.9,186.0,127.0,8.2,AtlantaHawksatClevelandCavaliersBoxScore December16,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,16:26,0.466,0.5,0.167,0.167,7.0,5.1,5.9,14.2,0.0,10.2,0.0,16.1,119.0,108.0,3.0,AtlantaHawksatClevelandCavaliersBoxScore November28,,,,,,,,,,,,,,,,,,,
2,Isaac Okoro,34:39,0.466,0.417,0.417,0.167,9.4,3.1,6.3,0.0,0.0,0.0,7.2,17.2,104.0,113.0,-7.0,BrooklynNetsatClevelandCavaliersBoxScore January11,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,25:17,0.292,0.292,0.5,0.0,3.8,18.5,10.4,5.7,0.0,0.0,7.7,22.3,67.0,98.0,-12.7,ChicagoBullsatClevelandCavaliersBoxScore January15,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,29:47,0.788,0.75,0.0,0.25,8.5,5.4,7.1,0.0,6.7,0.0,0.0,13.2,168.0,120.0,4.9,DetroitPistonsatClevelandCavaliersBoxScore January31,,,,,,,,,,,,,,,,,,,
2,Isaac Okoro,15:45,,,,,,,,,,,,,,,,HoustonRocketsatClevelandCavaliersBoxScore December18,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0
3,Isaac Okoro,34:53,0.619,0.625,0.0,0.25,5.0,9.4,6.9,11.4,0.0,2.3,0.0,10.6,144.0,131.0,-2.8,IndianaPacersatClevelandCavaliersBoxScore October28,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,33:26,0.723,0.65,0.4,0.4,3.4,0.0,1.7,12.4,1.5,0.0,7.8,16.6,145.0,115.0,6.8,LosAngelesClippersatClevelandCavaliersBoxScore January29,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,18:30,0.727,0.667,0.0,0.333,6.2,13.3,9.6,0.0,0.0,4.1,36.8,12.3,92.0,118.0,-6.0,LosAngelesLakersatClevelandCavaliersBoxScore November25,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,29:49,0.68,0.6,0.2,0.4,0.0,8.7,4.0,10.9,1.6,3.2,14.5,9.6,126.0,119.0,-1.5,MilwaukeeBucksatClevelandCavaliersBoxScore December29,,,,,,,,,,,,,,,,,,,
2,Isaac Okoro,25:37,0.672,0.714,0.0,0.143,4.9,7.1,6.2,28.7,1.9,3.5,0.0,12.5,163.0,95.0,10.1,MilwaukeeBucksatClevelandCavaliersBoxScore January17,,,,,,,,,,,,,,,,,,,
1,Isaac Okoro,32:11,0.766,0.8,0.5,0.1,3.8,8.3,6.0,19.5,1.6,0.0,0.0,15.3,154.0,132.0,4.7,NewOrleansPelicansatClevelandCavaliersBoxScore December21,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,24:39,0.463,0.455,0.455,0.182,11.7,17.7,14.5,0.0,0.0,0.0,7.8,22.3,98.0,117.0,-3.8,NewYorkKnicksatClevelandCavaliersBoxScore October31,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,28:04,0.512,0.438,0.375,0.5,14.0,11.2,12.6,10.4,3.2,2.8,9.3,16.0,116.0,100.0,3.4,OklahomaCityThunderatClevelandCavaliersBoxScore October27,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,28:44,0.0,0.0,0.5,0.0,0.0,4.0,2.1,3.6,1.7,0.0,0.0,6.1,22.0,112.0,-8.1,OrlandoMagicatClevelandCavaliersBoxScore December6,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,16:54,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,5.1,151.0,115.0,-1.7,PortlandTrailBlazersatClevelandCavaliersBoxScore November30,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,24:44,0.868,1.0,0.5,1.0,0.0,0.0,0.0,0.0,4.0,4.0,25.8,14.6,106.0,110.0,0.0,SacramentoKingsatClevelandCavaliersBoxScore February5,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,27:02,0.75,0.75,1.0,0.0,16.1,4.4,10.6,4.3,0.0,0.0,50.0,6.3,114.0,125.0,-4.2,SanAntonioSpursatClevelandCavaliersBoxScore January7,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,9:56,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,50.0,114.0,-14.1,TorontoRaptorsatClevelandCavaliersBoxScore November26,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,24:40,0.317,0.357,0.429,0.286,12.7,16.2,14.2,23.7,0.0,0.0,11.3,15.2,107.0,123.0,-6.3,UtahJazzatClevelandCavaliersBoxScore December20,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,19:30,1.125,1.125,0.25,0.0,0.0,8.8,5.0,16.7,2.5,0.0,0.0,8.5,229.0,104.0,8.6,WashingtonWizardsatClevelandCavaliersBoxScore January3,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,21:36,0.524,0.4,0.0,1.2,12.3,9.5,10.7,0.0,2.3,0.0,28.2,21.5,87.0,93.0,-9.0,WashingtonWizardsatClevelandCavaliersBoxScore January5,,,,,,,,,,,,,,,,,,,
2,Isaac Okoro,33:11,0.581,0.611,0.333,0.333,0.0,12.9,7.7,8.1,2.9,0.0,16.2,17.0,95.0,95.0,-2.4,ClevelandCavaliersatAtlantaHawksBoxScore January20,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,16:16,0.375,0.375,0.5,0.0,0.0,14.4,7.4,7.2,3.1,0.0,20.0,13.7,69.0,122.0,-6.0,ClevelandCavaliersatBostonCelticsBoxScore December12,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,17:49,1.215,1.25,0.5,1.0,6.7,18.8,13.0,15.6,2.9,0.0,25.8,9.8,181.0,119.0,10.2,ClevelandCavaliersatBostonCelticsBoxScore December14,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,23:43,0.667,0.667,0.5,0.0,14.0,15.3,14.8,5.5,0.0,8.9,25.0,15.8,112.0,100.0,1.6,ClevelandCavaliersatBrooklynNetsBoxScore February8,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,31:38,0.738,0.7,0.4,0.5,9.9,10.8,10.3,17.4,3.1,2.7,14.1,19.9,141.0,114.0,6.9,ClevelandCavaliersatBrooklynNetsBoxScore October25,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,34:30,0.497,0.333,0.556,0.778,0.0,11.0,4.9,12.0,0.0,0.0,7.6,16.3,113.0,108.0,-5.7,ClevelandCavaliersatChicagoBullsBoxScore December23,,,,,,,,,,,,,,,,,,,
0,Isaac Okoro,38:38,0.724,0.692,0.538,0.385,5.2,2.7,4.0,4.0,0.0,2.4,11.6,18.1,132.0,117.0,1.1,ClevelandCavaliersatDallasMavericksBoxScore December27,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,33:01,0.643,0.643,0.429,0.0,0.0,19.4,9.5,15.2,5.9,0.0,0.0,9.4,141.0,94.0,7.0,ClevelandCavaliersatDetroitPistonsBoxScore December2,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,23:00,0.833,0.833,0.333,0.0,0.0,5.6,2.8,10.5,4.0,0.0,25.0,7.7,124.0,116.0,-0.4,ClevelandCavaliersatIndianaPacersBoxScore November3,,,,,,,,,,,,,,,,,,,
8,Isaac Okoro,21:02,0.676,0.625,0.25,0.25,5.0,15.2,10.0,0.0,0.0,0.0,18.4,11.5,113.0,109.0,-5.1,ClevelandCavaliersatMemphisGrizzliesBoxScore February1,,,,,,,,,,,,,,,,,,,
7,Isaac Okoro,21:39,0.922,0.875,0.5,0.5,0.0,4.8,2.5,0.0,2.2,5.0,17.0,11.7,148.0,100.0,4.1,ClevelandCavaliersatMiamiHeatBoxScore December8,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,24:14,0.74,0.6,0.2,0.8,4.7,0.0,2.3,0.0,0.0,0.0,0.0,12.2,157.0,130.0,-2.6,ClevelandCavaliersatMilwaukeeBucksBoxScore January24,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,30:55,0.193,0.25,0.333,0.667,0.0,3.2,1.5,4.3,3.1,5.9,0.0,10.2,50.0,98.0,-2.4,ClevelandCavaliersatMilwaukeeBucksBoxScore January26,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,30:44,0.333,0.333,0.667,0.0,0.0,8.4,4.9,10.3,1.6,0.0,25.0,6.2,72.0,96.0,-5.1,ClevelandCavaliersatNewYorkKnicksBoxScore November1,,,,,,,,,,,,,,,,,,,
11,Isaac Okoro,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatOklahomaCityThunderBoxScore November8,,,,,,,,,,,,,,,,,,,
7,Isaac Okoro,25:31,0.087,0.0,1.0,1.0,11.5,4.5,8.3,0.0,0.0,0.0,14.8,11.2,40.0,122.0,-14.5,ClevelandCavaliersatOrlandoMagicBoxScore December11,,,,,,,,,,,,,,,,,,,
4,Isaac Okoro,20:21,0.82,0.875,0.25,0.5,0.0,6.2,3.2,0.0,0.0,0.0,0.0,11.7,158.0,117.0,-5.1,ClevelandCavaliersatOrlandoMagicBoxScore January22,,,,,,,,,,,,,,,,,,,
7,Isaac Okoro,24:54,0.438,0.438,0.625,0.0,0.0,3.5,1.8,9.6,0.0,0.0,0.0,13.8,98.0,110.0,-5.8,ClevelandCavaliersatSanAntonioSpursBoxScore February3,,,,,,,,,,,,,,,,,,,
3,Isaac Okoro,27:26,0.612,0.5,0.4,0.7,0.0,3.7,1.9,15.3,3.4,3.1,7.1,22.5,123.0,118.0,2.2,ClevelandCavaliersatTorontoRaptorsBoxScore January1,,,,,,,,,,,,,,,,,,,
6,Isaac Okoro,27:39,0.579,0.667,0.333,1.0,0.0,10.2,5.6,13.2,1.7,3.2,0.0,6.7,135.0,104.0,2.8,ClevelandCavaliersatWashingtonWizardsBoxScore February7,,,,,,,,,,,,,,,,,,,
