Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
1,Julius Randle,34:01,0.289,0.295,0.364,0.227,10.1,26.7,16.7,34.1,3.0,0.0,0.0,29.1,90.0,111.0,2.4,BostonCelticsatNewYorkKnicksBoxScore October25
1,Julius Randle,27:09,0.589,0.531,0.25,0.5,5.7,15.7,11.6,26.9,5.7,0.0,13.3,36.5,121.0,106.0,6.3,CharlotteHornetsatNewYorkKnicksBoxScore November12
0,Julius Randle,34:29,0.675,0.6,0.467,0.533,12.9,42.8,29.3,23.3,2.9,0.0,17.8,27.8,131.0,84.0,11.0,CharlotteHornetsatNewYorkKnicksBoxScore November28
0,Julius Randle,38:36,0.671,0.63,0.304,0.304,0.0,14.9,8.2,16.7,2.6,2.2,10.3,33.2,129.0,104.0,9.0,ChicagoBullsatNewYorkKnicksBoxScore January3
1,Julius Randle,35:15,0.2,0.2,0.4,0.0,0.0,20.4,8.5,19.5,1.4,0.0,16.7,20.7,47.0,102.0,-10.1,ClevelandCavaliersatNewYorkKnicksBoxScore November1
11,Julius Randle,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatNewYorkKnicksBoxScore February8
0,Julius Randle,30:26,0.535,0.5,0.333,0.133,12.1,14.0,13.1,37.2,1.7,0.0,11.2,27.7,129.0,96.0,5.6,DenverNuggetsatNewYorkKnicksBoxScore January25
1,Julius Randle,38:12,0.613,0.619,0.238,0.286,5.5,27.2,15.1,38.8,0.0,2.7,11.3,30.1,124.0,115.0,6.0,DetroitPistonsatNewYorkKnicksBoxScore November30
3,Julius Randle,34:11,0.716,0.684,0.421,0.316,6.4,18.7,12.6,23.8,0.0,2.6,15.6,33.1,126.0,102.0,11.6,HoustonRocketsatNewYorkKnicksBoxScore January17
0,Julius Randle,36:37,0.571,0.5,0.381,0.286,6.2,28.3,16.6,13.5,0.0,0.0,20.2,33.8,106.0,108.0,-2.7,LosAngelesClippersatNewYorkKnicksBoxScore November6
2,Julius Randle,32:05,0.603,0.536,0.286,0.286,10.9,20.9,16.0,12.5,0.0,0.0,20.2,28.0,113.0,121.0,-3.3,MiamiHeatatNewYorkKnicksBoxScore January27
0,Julius Randle,35:03,0.505,0.458,0.333,0.167,0.0,21.9,12.6,29.8,0.0,0.0,31.8,24.2,84.0,104.0,-2.1,MiamiHeatatNewYorkKnicksBoxScore November24
1,Julius Randle,33:57,0.607,0.471,0.118,0.588,2.7,23.6,12.0,4.8,1.4,0.0,12.3,30.5,114.0,126.0,0.5,MilwaukeeBucksatNewYorkKnicksBoxScore December23
0,Julius Randle,40:58,0.611,0.529,0.294,0.353,3.4,18.4,12.4,5.8,1.2,0.0,16.9,24.2,108.0,121.0,-3.7,MilwaukeeBucksatNewYorkKnicksBoxScore December25
2,Julius Randle,36:19,0.656,0.625,0.25,0.542,8.6,21.4,14.3,0.0,0.0,0.0,16.8,41.3,112.0,116.0,2.9,MinnesotaTimberwolvesatNewYorkKnicksBoxScore January1
