Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
2,Aaron Gordon,23:52,0.689,0.667,0.111,0.111,0.0,11.2,6.0,11.5,2.0,3.1,17.5,19.8,113.0,103.0,1.0,BrooklynNetsatDenverNuggetsBoxScore December14
4,Aaron Gordon,24:38,0.85,0.9,0.2,0.4,4.8,4.1,4.4,0.0,2.0,3.2,0.0,11.4,165.0,100.0,2.4,CharlotteHornetsatDenverNuggetsBoxScore January1
0,Aaron Gordon,34:41,0.599,0.5,0.333,0.889,10.9,25.9,19.3,19.0,2.9,2.3,19.3,20.4,122.0,101.0,2.2,ChicagoBullsatDenverNuggetsBoxScore November4
3,Aaron Gordon,24:15,0.902,0.889,0.333,0.667,5.3,15.2,11.1,28.2,2.1,0.0,0.0,22.0,192.0,109.0,20.4,DallasMavericksatDenverNuggetsBoxScore December18
3,Aaron Gordon,35:14,0.529,0.529,0.353,0.0,6.3,19.5,12.8,21.5,2.8,3.1,19.0,24.2,109.0,116.0,0.5,DallasMavericksatDenverNuggetsBoxScore November3
4,Aaron Gordon,20:21,0.82,0.75,0.0,0.5,7.9,0.0,3.1,5.9,2.4,0.0,0.0,10.9,176.0,122.0,0.5,DetroitPistonsatDenverNuggetsBoxScore January7
4,Aaron Gordon,31:37,0.68,0.75,0.4,0.4,15.2,21.7,18.5,15.5,1.5,0.0,14.5,19.0,129.0,116.0,4.2,GoldenStateWarriorsatDenverNuggetsBoxScore December25
3,Aaron Gordon,34:25,0.444,0.393,0.143,0.286,11.6,21.2,16.3,12.3,4.4,2.7,11.3,23.0,99.0,103.0,1.7,GoldenStateWarriorsatDenverNuggetsBoxScore November8
4,Aaron Gordon,22:24,0.208,0.2,0.4,1.0,4.5,23.3,13.7,17.9,0.0,0.0,12.2,15.7,63.0,119.0,-9.2,HoustonRocketsatDenverNuggetsBoxScore December8
1,Aaron Gordon,37:13,0.74,0.7,0.1,0.8,4.8,23.2,16.7,10.5,0.0,0.0,12.9,19.6,136.0,112.0,1.1,IndianaPacersatDenverNuggetsBoxScore January14
0,Aaron Gordon,39:24,0.751,0.708,0.167,0.25,3.6,11.1,7.8,20.8,0.0,0.0,18.4,19.7,128.0,123.0,4.0,LosAngelesClippersatDenverNuggetsBoxScore November14
2,Aaron Gordon,34:59,0.682,0.682,0.182,0.0,6.9,14.9,11.2,17.9,2.9,2.2,0.0,14.1,155.0,110.0,8.6,LosAngelesLakersatDenverNuggetsBoxScore October24
4,Aaron Gordon,25:21,0.515,0.417,0.333,0.667,9.0,16.8,13.1,9.4,0.0,4.3,20.5,16.9,100.0,111.0,-5.9,MilwaukeeBucksatDenverNuggetsBoxScore January29
4,Aaron Gordon,30:59,0.563,0.583,0.167,0.25,12.6,6.7,9.3,7.9,0.0,0.0,13.1,21.3,112.0,121.0,-4.6,NewOrleansPelicansatDenverNuggetsBoxScore January12
1,Aaron Gordon,36:10,0.631,0.636,0.182,0.182,16.2,22.1,19.2,19.1,0.0,2.2,14.4,16.1,136.0,117.0,1.8,NewOrleansPelicansatDenverNuggetsBoxScore November6
