Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
10,DeAndre Jordan,12:20,0.5,0.5,0.0,0.0,16.6,14.4,15.4,0.0,0.0,6.0,33.3,10.0,97.0,104.0,-11.0,BrooklynNetsatDenverNuggetsBoxScore December14
14,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CharlotteHornetsatDenverNuggetsBoxScore January1
9,DeAndre Jordan,12:15,0.568,0.0,0.0,0.0,10.3,0.0,4.6,9.3,0.0,0.0,53.2,7.0,103.0,115.0,-10.5,ChicagoBullsatDenverNuggetsBoxScore November4
13,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatDenverNuggetsBoxScore December18
12,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatDenverNuggetsBoxScore November3
9,DeAndre Jordan,20:54,0.865,1.0,0.0,1.667,0.0,35.7,21.4,5.7,0.0,3.5,36.6,17.8,100.0,112.0,-7.8,DetroitPistonsatDenverNuggetsBoxScore January7
12,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatDenverNuggetsBoxScore December25
12,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatDenverNuggetsBoxScore November8
9,DeAndre Jordan,12:16,0.5,0.5,0.0,0.0,8.2,25.5,16.7,23.0,4.1,0.0,33.3,10.5,100.0,109.0,1.4,HoustonRocketsatDenverNuggetsBoxScore December8
10,DeAndre Jordan,5:49,0.532,1.0,0.0,2.0,20.6,0.0,10.9,0.0,0.0,0.0,0.0,14.2,111.0,140.0,-10.5,HoustonRocketsatDenverNuggetsBoxScore November29
9,DeAndre Jordan,7:23,0.0,0.0,0.0,0.0,0.0,26.0,16.9,14.1,0.0,0.0,100.0,12.7,33.0,108.0,-18.3,IndianaPacersatDenverNuggetsBoxScore January14
12,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesClippersatDenverNuggetsBoxScore November14
14,DeAndre Jordan,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesLakersatDenverNuggetsBoxScore October24
10,DeAndre Jordan,12:31,0.667,0.667,0.0,0.0,51.8,29.5,38.8,16.2,0.0,14.2,0.0,10.2,191.0,96.0,8.1,MemphisGrizzliesatDenverNuggetsBoxScore December28
