Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
1,Jalen Smith,22:56,0.786,0.786,0.429,0.0,0.0,9.3,5.4,8.5,0.0,0.0,0.0,12.9,159.0,121.0,-1.1,AtlantaHawksatIndianaPacersBoxScore January5
4,Jalen Smith,25:49,0.509,0.417,0.667,0.333,3.5,27.2,13.8,10.8,0.0,0.0,0.0,11.6,120.0,121.0,-2.1,BostonCelticsatIndianaPacersBoxScore January6
1,Jalen Smith,26:41,0.564,0.438,0.5,0.5,9.5,29.3,20.0,4.2,0.0,9.8,17.0,18.6,111.0,122.0,-2.3,BostonCelticsatIndianaPacersBoxScore January8
11,Jalen Smith,7:58,1.25,1.25,0.5,0.0,41.6,26.2,32.1,0.0,0.0,0.0,0.0,22.7,245.0,118.0,22.4,CharlotteHornetsatIndianaPacersBoxScore December20
8,Jalen Smith,21:27,0.799,0.833,0.5,0.333,16.8,36.3,26.2,6.2,0.0,0.0,12.7,15.5,147.0,127.0,-1.2,CharlotteHornetsatIndianaPacersBoxScore November4
9,Jalen Smith,16:15,0.571,0.571,0.286,0.0,0.0,12.8,6.5,0.0,2.9,4.2,12.5,20.4,92.0,105.0,-3.2,ChicagoBullsatIndianaPacersBoxScore October30
9,Jalen Smith,17:25,0.813,0.813,0.125,0.0,14.9,21.8,18.4,19.4,0.0,4.9,27.3,26.5,118.0,112.0,5.7,ClevelandCavaliersatIndianaPacersBoxScore November3
13,Jalen Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatIndianaPacersBoxScore January23
7,Jalen Smith,21:29,1.031,1.0,0.667,0.667,5.1,28.6,16.2,0.0,2.3,0.0,20.5,9.0,164.0,111.0,2.6,DetroitPistonsatIndianaPacersBoxScore November24
10,Jalen Smith,13:19,1.167,1.167,0.333,0.0,23.5,21.8,22.8,0.0,3.6,0.0,0.0,20.2,230.0,127.0,22.2,GoldenStateWarriorsatIndianaPacersBoxScore February8
8,Jalen Smith,16:37,0.75,0.75,0.333,0.0,8.8,14.4,11.9,13.6,0.0,8.0,14.3,19.4,135.0,132.0,1.9,HoustonRocketsatIndianaPacersBoxScore February6
3,Jalen Smith,30:05,0.731,0.731,0.462,0.0,11.1,24.3,17.9,10.2,0.0,6.1,7.1,20.9,140.0,115.0,5.0,MemphisGrizzliesatIndianaPacersBoxScore January28
4,Jalen Smith,19:14,0.732,0.688,0.5,0.25,12.8,26.5,20.3,20.0,0.0,0.0,10.1,21.4,145.0,124.0,5.1,MilwaukeeBucksatIndianaPacersBoxScore January3
14,Jalen Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MilwaukeeBucksatIndianaPacersBoxScore November9
4,Jalen Smith,20:46,0.666,0.7,0.4,0.8,0.0,22.0,12.2,10.7,0.0,8.0,12.9,16.3,122.0,122.0,-2.9,NewYorkKnicksatIndianaPacersBoxScore December30
8,Jalen Smith,14:38,1.011,1.1,0.8,0.2,9.1,9.1,9.1,11.0,0.0,0.0,26.9,23.8,125.0,131.0,4.3,OrlandoMagicatIndianaPacersBoxScore December23
12,Jalen Smith,13:26,0.85,0.9,0.2,0.4,15.9,19.3,17.4,0.0,0.0,0.0,25.4,22.6,117.0,123.0,-0.9,OrlandoMagicatIndianaPacersBoxScore November19
10,Jalen Smith,9:03,0.676,0.75,0.25,0.25,14.3,0.0,6.2,0.0,0.0,18.3,0.0,19.1,137.0,101.0,-4.6,Philadelphia76ersatIndianaPacersBoxScore January25
8,Jalen Smith,20:25,0.568,0.591,0.273,0.091,22.6,34.6,27.3,0.0,2.2,4.0,14.9,24.8,112.0,117.0,-2.6,PhoenixSunsatIndianaPacersBoxScore January26
9,Jalen Smith,11:48,0.765,0.7,0.4,0.4,0.0,49.6,25.4,13.7,0.0,0.0,14.5,23.6,132.0,109.0,8.3,PortlandTrailBlazersatIndianaPacersBoxScore November27
14,Jalen Smith,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SacramentoKingsatIndianaPacersBoxScore February2
11,Jalen Smith,11:51,1.125,1.125,0.25,0.0,12.3,46.7,33.4,20.9,0.0,0.0,20.0,17.0,174.0,100.0,13.2,SanAntonioSpursatIndianaPacersBoxScore November6
