Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
3,Evan Mobley,34:06,0.773,0.773,0.091,0.0,16.8,34.6,27.0,3.6,0.0,17.3,8.3,14.5,154.0,89.0,9.1,AtlantaHawksatClevelandCavaliersBoxScore November28,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,31:43,0.727,0.727,0.0,0.0,13.0,23.5,18.9,23.0,0.0,5.7,15.4,18.5,139.0,115.0,5.6,DenverNuggetsatClevelandCavaliersBoxScore November19,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,22:27,0.508,0.429,0.143,0.286,5.6,14.3,9.4,21.1,2.2,0.0,0.0,15.6,135.0,129.0,-1.1,DetroitPistonsatClevelandCavaliersBoxScore January31,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,35:21,0.654,0.667,0.0,0.333,13.6,16.3,15.1,21.8,1.4,0.0,17.9,22.0,124.0,106.0,1.3,DetroitPistonsatClevelandCavaliersBoxScore November17,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,29:00,0.553,0.6,0.1,0.4,20.7,31.4,27.0,10.7,0.0,3.1,29.8,24.5,91.0,97.0,-4.4,GoldenStateWarriorsatClevelandCavaliersBoxScore November5,,,,,,,,,,,,,,,,,,,
4,Evan Mobley,33:12,0.625,0.568,0.045,0.455,13.1,29.6,20.4,16.9,0.0,7.2,7.0,35.5,130.0,122.0,9.2,IndianaPacersatClevelandCavaliersBoxScore October28,,,,,,,,,,,,,,,,,,,
4,Evan Mobley,20:51,0.714,0.714,0.0,0.0,5.5,44.9,25.0,0.0,2.4,0.0,30.0,20.8,90.0,106.0,-3.4,LosAngelesClippersatClevelandCavaliersBoxScore January29,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,36:28,0.676,0.667,0.0,0.25,3.1,16.9,9.8,24.3,5.0,2.1,13.1,17.5,126.0,108.0,8.0,LosAngelesLakersatClevelandCavaliersBoxScore November25,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,25:14,0.781,0.714,0.0,0.429,10.0,41.1,25.4,14.4,0.0,0.0,19.4,19.2,133.0,136.0,1.3,MiamiHeatatClevelandCavaliersBoxScore November22,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,29:03,0.333,0.333,0.0,0.0,13.2,30.0,21.1,26.6,0.0,6.4,18.2,16.2,89.0,110.0,1.0,NewYorkKnicksatClevelandCavaliersBoxScore October31,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,33:53,0.478,0.417,0.0,0.5,5.8,40.0,22.4,13.7,0.0,4.6,12.0,20.5,98.0,101.0,-1.3,OklahomaCityThunderatClevelandCavaliersBoxScore October27,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,36:30,0.667,0.667,0.0,0.0,3.4,12.5,8.1,7.4,1.3,2.2,25.0,19.2,101.0,109.0,-3.3,OrlandoMagicatClevelandCavaliersBoxScore December6,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,33:49,0.672,0.643,0.071,0.143,6.3,28.4,15.1,16.9,3.1,0.0,16.8,22.8,117.0,108.0,5.9,PortlandTrailBlazersatClevelandCavaliersBoxScore November30,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,27:45,0.427,0.417,0.083,0.167,4.9,45.0,28.5,28.6,3.5,3.5,0.0,21.5,121.0,99.0,3.4,SacramentoKingsatClevelandCavaliersBoxScore February5,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,38:07,0.403,0.357,0.071,0.143,8.4,25.7,17.8,3.3,0.0,4.4,16.8,19.8,81.0,99.0,-6.6,TorontoRaptorsatClevelandCavaliersBoxScore November26,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,25:40,0.717,0.625,0.0,0.5,0.0,42.3,27.4,11.1,0.0,5.5,17.0,21.5,126.0,92.0,2.3,ClevelandCavaliersatBrooklynNetsBoxScore February8,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,33:37,0.455,0.455,0.0,0.0,3.1,17.0,9.7,3.9,0.0,5.0,0.0,14.5,101.0,118.0,-7.2,ClevelandCavaliersatBrooklynNetsBoxScore October25,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,36:09,0.475,0.4,0.0,0.6,2.8,29.5,15.9,3.2,0.0,0.0,24.0,10.2,84.0,104.0,-8.7,ClevelandCavaliersatDetroitPistonsBoxScore December2,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,31:04,0.726,0.6,0.1,0.7,3.0,12.6,7.7,11.1,1.5,3.0,13.3,20.3,133.0,108.0,2.8,ClevelandCavaliersatGoldenStateWarriorsBoxScore November11,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,35:51,0.538,0.538,0.154,0.0,7.0,28.9,17.9,19.3,3.9,9.7,13.3,18.6,108.0,106.0,5.4,ClevelandCavaliersatIndianaPacersBoxScore November3,,,,,,,,,,,,,,,,,,,
1,Evan Mobley,35:15,0.526,0.5,0.0,0.25,6.8,14.6,11.3,28.6,2.8,4.4,13.1,20.7,108.0,88.0,7.6,ClevelandCavaliersatNewYorkKnicksBoxScore November1,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,33:05,0.619,0.563,0.063,0.25,7.3,10.4,8.8,5.0,1.4,2.5,5.3,23.2,127.0,128.0,1.6,ClevelandCavaliersatOklahomaCityThunderBoxScore November8,,,,,,,,,,,,,,,,,,,
2,Evan Mobley,5:00,,,,,,,,,,,,,,,,ClevelandCavaliersatPhiladelphia76ersBoxScore November21,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0
2,Evan Mobley,35:22,0.723,0.727,0.091,0.727,14.0,25.4,21.2,13.1,1.4,7.7,6.4,20.8,148.0,93.0,10.2,ClevelandCavaliersatPortlandTrailBlazersBoxScore November15,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,30:06,0.571,0.571,0.0,0.0,26.0,24.2,25.2,9.9,1.7,0.0,17.6,24.8,118.0,138.0,-4.1,ClevelandCavaliersatSacramentoKingsBoxScore November13,,,,,,,,,,,,,,,,,,,
3,Evan Mobley,23:57,0.835,0.833,0.2,0.267,8.0,29.2,19.1,25.1,0.0,0.0,0.0,30.1,166.0,98.0,21.3,ClevelandCavaliersatSanAntonioSpursBoxScore February3,,,,,,,,,,,,,,,,,,,
4,Evan Mobley,25:07,1.011,1.0,0.2,0.2,9.1,22.5,16.4,7.4,1.9,3.5,15.5,22.0,161.0,99.0,16.2,ClevelandCavaliersatWashingtonWizardsBoxScore February7,,,,,,,,,,,,,,,,,,,
