Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
2,Cody Martin,28:01,0.335,0.35,0.2,0.1,0.0,4.1,2.0,29.5,0.0,0.0,22.3,21.6,75.0,131.0,-15.1,ChicagoBullsatCharlotteHornetsBoxScore January31
9,Cody Martin,17:03,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,14.7,92.0,117.0,-9.4,DenverNuggetsatCharlotteHornetsBoxScore December23
4,Cody Martin,19:17,0.355,0.375,0.125,0.125,0.0,6.6,2.9,0.0,0.0,0.0,0.0,18.7,68.0,140.0,-15.7,HoustonRocketsatCharlotteHornetsBoxScore January26
4,Cody Martin,30:48,0.67,0.65,0.5,0.1,0.0,24.0,11.3,42.7,1.7,0.0,32.4,24.0,103.0,123.0,1.2,NewYorkKnicksatCharlotteHornetsBoxScore January29
3,Cody Martin,28:57,0.286,0.286,0.429,0.0,0.0,21.6,10.7,15.7,1.7,11.1,22.2,13.9,58.0,87.0,-0.1,Philadelphia76ersatCharlotteHornetsBoxScore January20
6,Cody Martin,25:11,0.5,0.5,0.2,0.0,5.2,10.3,7.7,13.2,4.0,3.7,28.6,12.3,101.0,118.0,-3.6,SanAntonioSpursatCharlotteHornetsBoxScore January19
3,Cody Martin,28:00,0.663,0.654,0.385,0.231,0.0,23.8,10.8,42.9,3.6,0.0,6.5,24.1,141.0,125.0,10.1,TorontoRaptorsatCharlotteHornetsBoxScore February7
3,Cody Martin,29:21,0.461,0.438,0.375,0.5,0.0,27.9,13.6,23.3,0.0,0.0,9.3,15.8,108.0,136.0,-7.7,UtahJazzatCharlotteHornetsBoxScore January27
2,Cody Martin,35:51,0.591,0.591,0.636,0.0,5.5,11.8,8.1,9.1,3.0,0.0,8.3,15.3,118.0,112.0,0.3,CharlotteHornetsatChicagoBullsBoxScore January5
7,Cody Martin,24:44,0.129,0.0,0.5,0.667,4.0,9.5,6.5,32.3,4.1,8.6,0.0,14.3,71.0,104.0,0.5,CharlotteHornetsatDenverNuggetsBoxScore January1
4,Cody Martin,24:50,0.434,0.25,0.5,1.0,4.0,8.8,6.3,16.1,2.0,0.0,0.0,10.5,122.0,116.0,-5.6,CharlotteHornetsatDetroitPistonsBoxScore January24
7,Cody Martin,24:42,0.438,0.438,0.25,0.0,0.0,8.6,4.5,10.5,7.9,3.8,0.0,14.0,96.0,102.0,3.8,CharlotteHornetsatLosAngelesClippersBoxScore December26
7,Cody Martin,19:39,0.285,0.286,0.429,0.571,10.9,12.2,11.5,13.9,2.3,0.0,18.6,22.6,68.0,123.0,-14.3,CharlotteHornetsatLosAngelesLakersBoxScore December28
4,Cody Martin,22:48,0.5,0.5,0.667,0.0,7.4,0.0,4.5,13.6,0.0,7.5,50.0,11.0,69.0,106.0,-5.4,CharlotteHornetsatMiamiHeatBoxScore January14
4,Cody Martin,27:58,0.354,0.278,0.556,0.222,3.5,12.3,7.5,19.3,3.7,0.0,0.0,15.3,109.0,139.0,-6.8,CharlotteHornetsatNewOrleansPelicansBoxScore January17
4,Cody Martin,21:03,0.7,0.7,0.6,0.0,0.0,7.4,2.9,26.7,0.0,0.0,16.7,12.2,130.0,133.0,-1.9,CharlotteHornetsatOklahomaCityThunderBoxScore February2
7,Cody Martin,26:34,0.65,0.65,0.4,0.0,13.2,7.5,11.1,5.2,4.0,4.1,9.1,19.6,127.0,139.0,1.4,CharlotteHornetsatPhoenixSunsBoxScore December29
2,Cody Martin,32:46,0.46,0.45,0.5,0.2,0.0,6.4,3.5,8.1,1.5,0.0,8.4,16.7,90.0,110.0,-8.9,CharlotteHornetsatSacramentoKingsBoxScore January2
13,Cody Martin,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CharlotteHornetsatSanAntonioSpursBoxScore January12
11,Cody Martin,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CharlotteHornetsatTorontoRaptorsBoxScore December18
