Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
8,Markelle Fultz,5:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,AtlantaHawksatOrlandoMagicBoxScore January7,,,,,,,,,,,,,,,
3,Markelle Fultz,28:33,,,,,,,,,,,,,,,,,,,,AtlantaHawksatOrlandoMagicBoxScore November9,0.488,0.417,0.0,0.25,7.3,0.0,4.1,15.0,1.6,0.0,7.0,19.4,120.0,123.0,-2.3
3,Markelle Fultz,24:31,,,,,,,,,,,,,,,,,,,,HoustonRocketsatOrlandoMagicBoxScore October25,0.556,0.556,0.0,0.0,14.3,4.2,8.9,12.2,6.3,0.0,10.0,17.4,127.0,86.0,9.4
2,Markelle Fultz,29:00,,,,,,,,,,,,,,,,,,,,MiamiHeatatOrlandoMagicBoxScore January21,0.75,0.75,0.0,0.0,4.6,0.0,2.1,24.5,3.8,7.7,20.0,15.9,130.0,98.0,10.5
10,Markelle Fultz,0:0,,,,,,,,,,,,,,,,,,,,MilwaukeeBucksatOrlandoMagicBoxScore November11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Markelle Fultz,12:41,,,,,,,,,,,,,,,,,,,,MinnesotaTimberwolvesatOrlandoMagicBoxScore January9,0.286,0.286,0.0,0.0,6.4,21.6,12.1,28.6,0.0,0.0,0.0,23.3,83.0,122.0,-7.5
8,Markelle Fultz,22:00,,,,,,,,,,,,,,,,,,,,Philadelphia76ersatOrlandoMagicBoxScore January19,0.543,0.5,0.0,0.167,5.9,0.0,2.8,21.5,0.0,0.0,13.4,15.3,118.0,148.0,-6.5
3,Markelle Fultz,27:23,,,,,,,,,,,,,,,,,,,,PhoenixSunsatOrlandoMagicBoxScore January28,0.7,0.7,0.0,0.0,4.0,5.0,4.4,24.4,9.1,0.0,0.0,15.9,151.0,91.0,13.1
4,Markelle Fultz,24:38,,,,,,,,,,,,,,,,,,,,SanAntonioSpursatOrlandoMagicBoxScore February8,0.25,0.25,0.0,0.0,18.9,11.1,14.8,16.6,4.0,0.0,20.0,9.1,116.0,113.0,-4.0
6,Markelle Fultz,30:15,,,,,,,,,,,,,,,,,,,,OrlandoMagicatAtlantaHawksBoxScore January17,0.625,0.625,0.0,0.0,3.4,14.0,7.8,5.1,5.1,0.0,33.3,17.2,86.0,111.0,-7.3
4,Markelle Fultz,22:34,,,,,,,,,,,,,,,,,,,,OrlandoMagicatDetroitPistonsBoxScore February4,0.444,0.444,0.0,0.0,6.3,16.4,11.7,11.7,0.0,0.0,10.0,21.1,96.0,111.0,-9.9
1,Markelle Fultz,32:12,,,,,,,,,,,,,,,,,,,,OrlandoMagicatLosAngelesClippersBoxScore October31,0.524,0.545,0.0,0.091,3.5,14.2,8.9,5.1,1.4,0.0,14.9,18.0,90.0,116.0,-6.2
2,Markelle Fultz,32:59,,,,,,,,,,,,,,,,,,,,OrlandoMagicatLosAngelesLakersBoxScore October30,0.438,0.438,0.063,0.0,3.0,12.5,6.9,41.9,1.5,5.6,5.9,21.7,106.0,105.0,3.1
3,Markelle Fultz,21:16,,,,,,,,,,,,,,,,,,,,OrlandoMagicatMemphisGrizzliesBoxScore January26,0.714,0.714,0.0,0.0,5.2,11.3,8.2,25.3,0.0,0.0,12.5,17.2,134.0,119.0,0.9
4,Markelle Fultz,27:38,,,,,,,,,,,,,,,,,,,,OrlandoMagicatMiamiHeatBoxScore February6,0.597,0.55,0.2,0.2,4.1,0.0,2.1,26.4,1.8,3.4,15.5,20.9,111.0,126.0,0.7
9,Markelle Fultz,16:58,,,,,,,,,,,,,,,,,,,,OrlandoMagicatMiamiHeatBoxScore January12,0.521,0.5,0.0,1.0,14.5,7.1,10.7,25.6,6.3,5.0,41.0,13.6,99.0,102.0,1.8
4,Markelle Fultz,22:58,,,,,,,,,,,,,,,,,,,,OrlandoMagicatMinnesotaTimberwolvesBoxScore February2,0.556,0.556,0.0,0.0,0.0,16.5,7.8,36.6,4.3,4.7,10.0,19.1,117.0,102.0,8.0
7,Markelle Fultz,23:28,,,,,,,,,,,,,,,,,,,,OrlandoMagicatNewYorkKnicksBoxScore January15,0.375,0.375,0.0,0.0,5.0,17.8,11.8,44.9,0.0,0.0,0.0,16.2,120.0,111.0,1.6
4,Markelle Fultz,24:51,,,,,,,,,,,,,,,,,,,,OrlandoMagicatPortlandTrailBlazersBoxScore October27,0.5,0.5,0.25,0.0,4.6,3.9,4.2,41.0,0.0,0.0,11.1,16.2,117.0,113.0,-0.5
3,Markelle Fultz,30:30,,,,,,,,,,,,,,,,,,,,OrlandoMagicatSanAntonioSpursBoxScore January31,0.463,0.455,0.0,0.182,10.3,15.7,12.8,19.0,3.2,0.0,0.0,16.8,118.0,100.0,2.9
12,Markelle Fultz,Did Not Dress,,,,,,,,,,,,,,,,,,,,OrlandoMagicatUtahJazzBoxScore November2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
