Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
13,Dru Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrooklynNetsatMiamiHeatBoxScore November16
12,Dru Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrooklynNetsatMiamiHeatBoxScore November1
10,Dru Smith,8:40,0.5,0.5,0.5,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,10.0,120.0,120.0,-7.9,DetroitPistonsatMiamiHeatBoxScore October25
12,Dru Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesLakersatMiamiHeatBoxScore November6
13,Dru Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatMiamiHeatBoxScore November3
6,Dru Smith,28:01,0.563,0.563,0.375,0.0,4.3,3.6,3.9,10.0,5.2,4.2,20.0,15.6,99.0,105.0,0.6,MiamiHeatatAtlantaHawksBoxScore November11
7,Dru Smith,23:07,0.75,0.75,0.667,0.0,4.2,4.2,4.2,19.6,6.3,3.7,14.3,13.1,137.0,112.0,12.2,MiamiHeatatBostonCelticsBoxScore October27
9,Dru Smith,3:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,-23.6,MiamiHeatatCharlotteHornetsBoxScore November14
12,Dru Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatChicagoBullsBoxScore November18
11,Dru Smith,2:28,0.0,0.0,1.0,0.0,0.0,47.5,24.6,0.0,21.7,0.0,0.0,19.3,0.0,59.0,1.1,MiamiHeatatChicagoBullsBoxScore November20
10,Dru Smith,1:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,-22.6,MiamiHeatatClevelandCavaliersBoxScore November22
9,Dru Smith,14:35,0.333,0.333,0.667,0.0,19.4,13.7,16.1,10.4,3.4,6.2,0.0,9.0,116.0,101.0,4.8,MiamiHeatatMemphisGrizzliesBoxScore November8
13,Dru Smith,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatMilwaukeeBucksBoxScore October30
8,Dru Smith,22:23,0.625,0.625,0.25,0.0,0.0,5.4,2.4,27.9,2.2,0.0,20.0,10.0,117.0,111.0,1.4,MiamiHeatatMinnesotaTimberwolvesBoxScore October28
7,Dru Smith,26:50,0.607,0.556,0.556,0.222,7.2,8.7,7.9,16.9,0.0,0.0,9.2,18.3,127.0,124.0,-3.3,MiamiHeatatSanAntonioSpursBoxScore November12
