Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
13,Gui Santos,2:54,0.0,0.0,0.0,0.0,38.5,0.0,17.6,0.0,0.0,0.0,0.0,15.0,83.0,124.0,-20.1,AtlantaHawksatGoldenStateWarriorsBoxScore January24,,,,,,,,,,,,,,,,,,,
17,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DallasMavericksatGoldenStateWarriorsBoxScore December30,,,,,,,,,,,,,,,,,,,
13,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HoustonRocketsatGoldenStateWarriorsBoxScore November20,,,,,,,,,,,,,,,,,,,
13,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LosAngelesClippersatGoldenStateWarriorsBoxScore November30,,,,,,,,,,,,,,,,,,,
12,Gui Santos,0:0,,,,,,,,,,,,,,,,LosAngelesLakersatGoldenStateWarriorsBoxScore January27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MinnesotaTimberwolvesatGoldenStateWarriorsBoxScore November14,,,,,,,,,,,,,,,,,,,
11,Gui Santos,9:56,0.258,0.0,1.0,0.667,0.0,34.5,16.1,12.4,0.0,0.0,0.0,16.5,79.0,141.0,-9.4,NewOrleansPelicansatGoldenStateWarriorsBoxScore January10,,,,,,,,,,,,,,,,,,,
13,Gui Santos,3:52,0.333,0.333,0.333,0.0,45.1,34.5,40.9,45.0,0.0,0.0,0.0,30.4,117.0,130.0,4.9,OklahomaCityThunderatGoldenStateWarriorsBoxScore November16,,,,,,,,,,,,,,,,,,,
13,Gui Santos,0:0,,,,,,,,,,,,,,,,OklahomaCityThunderatGoldenStateWarriorsBoxScore November18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia76ersatGoldenStateWarriorsBoxScore January30,,,,,,,,,,,,,,,,,,,
13,Gui Santos,3:49,1.136,0.0,0.0,0.0,35.9,28.6,31.8,0.0,0.0,0.0,0.0,10.1,240.0,113.0,9.1,PortlandTrailBlazersatGoldenStateWarriorsBoxScore December23,,,,,,,,,,,,,,,,,,,
12,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SacramentoKingsatGoldenStateWarriorsBoxScore January25,,,,,,,,,,,,,,,,,,,
14,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SanAntonioSpursatGoldenStateWarriorsBoxScore November24,,,,,,,,,,,,,,,,,,,
12,Gui Santos,6:05,0.902,0.833,0.667,0.667,17.9,15.2,16.4,0.0,0.0,0.0,0.0,26.0,189.0,117.0,14.0,WashingtonWizardsatGoldenStateWarriorsBoxScore December22,,,,,,,,,,,,,,,,,,,
8,Gui Santos, ,,,,,,,,,,,,,,,,GoldenStateWarriorsatAtlantaHawksBoxScore February3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Gui Santos,17:43,0.712,0.6,0.0,0.6,12.6,14.8,13.8,0.0,2.8,11.5,0.0,14.7,164.0,94.0,8.6,GoldenStateWarriorsatBrooklynNetsBoxScore February5,,,,,,,,,,,,,,,,,,,
14,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatDenverNuggetsBoxScore December25,,,,,,,,,,,,,,,,,,,
7,Gui Santos,20:48,0.732,0.75,0.25,0.25,14.0,30.1,23.4,5.7,0.0,0.0,0.0,17.7,159.0,112.0,5.4,GoldenStateWarriorsatIndianaPacersBoxScore February8,,,,,,,,,,,,,,,,,,,
9,Gui Santos,10:46,1.0,1.0,0.0,0.0,13.1,9.1,10.7,0.0,0.0,0.0,0.0,8.4,206.0,109.0,-2.4,GoldenStateWarriorsatMemphisGrizzliesBoxScore February2,,,,,,,,,,,,,,,,,,,
11,Gui Santos,8:02,0.347,0.0,0.5,1.0,0.0,11.7,6.5,12.7,5.8,0.0,0.0,14.9,105.0,95.0,-4.7,GoldenStateWarriorsatPhiladelphia76ersBoxScore February7,,,,,,,,,,,,,,,,,,,
12,Gui Santos,8:14,1.0,1.0,0.0,0.0,0.0,13.6,6.8,0.0,0.0,0.0,66.7,14.9,44.0,126.0,-16.6,GoldenStateWarriorsatPhoenixSunsBoxScore November22,,,,,,,,,,,,,,,,,,,
14,Gui Santos,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatSacramentoKingsBoxScore November28,,,,,,,,,,,,,,,,,,,
