Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
1,Deni Avdija,31:12,0.679,0.667,0.667,0.889,3.0,35.3,18.5,8.0,1.4,2.4,19.3,20.5,109.0,113.0,-3.6,AtlantaHawksatWashingtonWizardsBoxScore December31
4,Deni Avdija,16:49,0.507,0.438,0.5,0.25,7.1,28.5,19.0,16.6,0.0,0.0,25.3,29.9,85.0,131.0,-12.6,AtlantaHawksatWashingtonWizardsBoxScore November25
4,Deni Avdija,22:13,0.506,0.45,0.3,0.2,9.2,24.6,16.6,7.1,2.1,0.0,0.0,20.7,117.0,121.0,-4.5,BostonCelticsatWashingtonWizardsBoxScore October30
0,Deni Avdija,33:51,0.531,0.583,0.278,0.222,6.4,29.4,19.0,25.6,1.5,2.3,4.8,29.4,114.0,103.0,5.3,BrooklynNetsatWashingtonWizardsBoxScore December29
2,Deni Avdija,30:44,0.611,0.611,0.444,0.0,3.4,13.7,9.1,22.2,1.5,1.9,25.0,16.8,105.0,119.0,-0.9,CharlotteHornetsatWashingtonWizardsBoxScore November10
4,Deni Avdija,19:59,0.383,0.35,0.3,0.4,9.4,34.3,20.7,20.7,0.0,0.0,14.5,29.3,86.0,116.0,-6.1,ClevelandCavaliersatWashingtonWizardsBoxScore February7
2,Deni Avdija,23:59,1.09,1.083,0.667,0.333,4.4,8.5,6.5,24.3,5.8,0.0,0.0,12.4,218.0,116.0,17.4,DallasMavericksatWashingtonWizardsBoxScore November15
4,Deni Avdija,18:24,0.296,0.2,0.2,0.8,0.0,50.9,23.2,21.5,0.0,4.0,22.8,20.1,63.0,107.0,-7.8,DenverNuggetsatWashingtonWizardsBoxScore January21
3,Deni Avdija,27:33,0.615,0.563,0.25,0.5,0.0,9.4,4.1,18.8,0.0,5.9,23.5,20.6,103.0,132.0,-6.3,DetroitPistonsatWashingtonWizardsBoxScore January15
4,Deni Avdija,24:42,0.304,0.222,0.0,0.222,5.4,18.7,13.2,16.2,0.0,0.0,9.2,17.6,87.0,114.0,-10.4,IndianaPacersatWashingtonWizardsBoxScore December15
3,Deni Avdija,26:20,0.528,0.5,0.182,0.273,0.0,17.9,9.4,15.2,1.8,2.6,14.0,22.4,102.0,122.0,-0.6,LosAngelesClippersatWashingtonWizardsBoxScore January31
4,Deni Avdija,27:26,0.625,0.625,0.375,0.0,7.0,17.5,11.7,10.6,3.5,0.0,11.1,13.9,124.0,103.0,0.5,MemphisGrizzliesatWashingtonWizardsBoxScore October28
1,Deni Avdija,34:59,0.805,0.813,0.25,0.375,2.7,18.8,10.8,9.5,0.0,0.0,24.4,15.8,114.0,112.0,-3.7,MiamiHeatatWashingtonWizardsBoxScore February2
1,Deni Avdija,31:27,0.595,0.6,0.2,0.4,3.5,12.4,7.5,6.1,0.0,2.3,0.0,8.3,135.0,142.0,-7.9,MilwaukeeBucksatWashingtonWizardsBoxScore November20
0,Deni Avdija,37:32,0.82,0.75,0.417,0.5,0.0,13.5,7.9,27.4,0.0,0.0,12.0,19.2,145.0,117.0,9.1,MinnesotaTimberwolvesatWashingtonWizardsBoxScore January24
1,Deni Avdija,29:35,0.666,0.563,0.375,0.5,0.0,20.3,10.3,32.0,0.0,0.0,17.0,17.7,131.0,140.0,-1.1,NewOrleansPelicansatWashingtonWizardsBoxScore December13
0,Deni Avdija,33:00,0.757,0.769,0.308,0.385,9.5,23.1,16.2,32.4,2.9,0.0,20.8,24.5,124.0,116.0,8.8,NewYorkKnicksatWashingtonWizardsBoxScore January6
1,Deni Avdija,31:39,0.758,0.727,0.364,0.182,0.0,15.6,7.6,11.5,1.6,2.9,20.2,21.9,113.0,127.0,1.4,NewYorkKnicksatWashingtonWizardsBoxScore November17
1,Deni Avdija,32:45,0.799,0.75,0.375,0.75,0.0,16.3,7.5,16.0,1.5,0.0,27.3,18.5,119.0,135.0,-2.2,OklahomaCityThunderatWashingtonWizardsBoxScore January8
4,Deni Avdija,23:13,0.143,0.143,0.571,0.0,0.0,23.5,11.9,15.2,5.7,3.1,22.2,16.0,47.0,107.0,-8.4,OrlandoMagicatWashingtonWizardsBoxScore December26
3,Deni Avdija,30:46,0.4,0.4,0.4,0.0,0.0,30.4,16.6,27.3,0.0,2.4,16.7,17.6,94.0,126.0,-5.5,Philadelphia76ersatWashingtonWizardsBoxScore December6
1,Deni Avdija,25:03,0.813,0.885,0.385,0.308,4.2,12.4,7.5,6.9,1.8,3.0,25.3,31.2,102.0,133.0,2.7,PhoenixSunsatWashingtonWizardsBoxScore February4
1,Deni Avdija,32:29,0.699,0.682,0.273,0.091,0.0,22.5,10.9,15.3,1.4,0.0,8.0,14.8,137.0,122.0,0.4,SanAntonioSpursatWashingtonWizardsBoxScore January20
4,Deni Avdija,24:24,0.676,0.688,0.125,0.25,0.0,10.4,4.5,6.1,3.9,0.0,0.0,15.5,135.0,128.0,0.9,TorontoRaptorsatWashingtonWizardsBoxScore December27
4,Deni Avdija,27:07,0.658,0.611,0.111,0.222,0.0,24.7,12.2,25.9,1.7,2.7,23.3,21.1,105.0,119.0,0.2,UtahJazzatWashingtonWizardsBoxScore January25
0,Deni Avdija,37:07,0.669,0.625,0.167,0.417,2.8,29.0,17.4,30.7,1.2,2.4,17.4,18.5,128.0,90.0,5.7,WashingtonWizardsatAtlantaHawksBoxScore January13
1,Deni Avdija,23:34,0.669,0.688,0.25,0.063,12.5,9.5,11.1,19.9,3.7,3.4,5.7,30.1,127.0,116.0,8.4,WashingtonWizardsatAtlantaHawksBoxScore November1
