Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
11,Matthew Hurt,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatMemphisGrizzliesBoxScore February1
11,Matthew Hurt,1:46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,129.0,-32.0,GoldenStateWarriorsatMemphisGrizzliesBoxScore February2
7,Matthew Hurt,23:27,0.727,0.667,0.5,0.333,4.2,5.2,4.7,8.6,0.0,0.0,0.0,13.2,149.0,116.0,2.3,SacramentoKingsatMemphisGrizzliesBoxScore January29
6,Matthew Hurt,30:21,0.306,0.273,0.545,0.091,8.5,3.4,6.1,10.5,0.0,3.3,0.0,15.4,88.0,140.0,-6.6,MemphisGrizzliesatBostonCelticsBoxScore February4
11,Matthew Hurt,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MemphisGrizzliesatNewYorkKnicksBoxScore February6
