Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
8,Trey Jemison,15:24,0.0,0.0,0.0,0.0,6.6,9.4,7.8,0.0,6.6,0.0,0.0,11.8,23.0,117.0,-17.9,ChicagoBullsatMemphisGrizzliesBoxScore February8
9,Trey Jemison,13:34,1.025,1.0,0.0,0.5,7.9,15.4,11.7,0.0,3.6,6.9,0.0,7.9,216.0,104.0,4.8,ClevelandCavaliersatMemphisGrizzliesBoxScore February1
13,Trey Jemison,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatWashingtonWizardsBoxScore January21
12,Trey Jemison,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatMemphisGrizzliesBoxScore February2
13,Trey Jemison,0:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,123.0,-75.3,MinnesotaTimberwolvesatWashingtonWizardsBoxScore January24
14,Trey Jemison,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SanAntonioSpursatWashingtonWizardsBoxScore January20
11,Trey Jemison,0:50,0.0,0.0,0.0,0.0,0.0,100.0,66.2,0.0,0.0,0.0,0.0,0.0,0.0,95.0,-1.9,UtahJazzatWashingtonWizardsBoxScore January25
4,Trey Jemison,23:21,0.51,0.4,0.0,0.4,7.3,13.1,10.0,0.0,0.0,8.6,33.8,15.6,76.0,133.0,-9.9,MemphisGrizzliesatBostonCelticsBoxScore February4
1,Trey Jemison,32:09,0.6,0.6,0.0,0.0,20.2,4.3,12.4,9.3,0.0,5.1,9.1,15.6,133.0,130.0,-5.5,MemphisGrizzliesatNewYorkKnicksBoxScore February6
13,Trey Jemison,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatDetroitPistonsBoxScore January27
14,Trey Jemison,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatSanAntonioSpursBoxScore January29
