Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
13,Hunter Tyson,1:25,0.0,0.0,0.0,0.0,0.0,62.7,33.5,0.0,0.0,0.0,0.0,0.0,0.0,84.0,-2.7,BrooklynNetsatDenverNuggetsBoxScore December14
14,Hunter Tyson,2:21,0.0,0.0,1.0,0.0,0.0,42.6,23.8,0.0,0.0,0.0,0.0,19.4,0.0,104.0,-33.4,ChicagoBullsatDenverNuggetsBoxScore November4
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatDenverNuggetsBoxScore December25
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatDenverNuggetsBoxScore November8
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HoustonRocketsatDenverNuggetsBoxScore December8
14,Hunter Tyson,3:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,-16.2,HoustonRocketsatDenverNuggetsBoxScore November29
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MilwaukeeBucksatDenverNuggetsBoxScore January29
13,Hunter Tyson,0:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,-7.1,NewOrleansPelicansatDenverNuggetsBoxScore November6
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia76ersatDenverNuggetsBoxScore January27
14,Hunter Tyson,1:23,0.0,0.0,0.0,0.0,0.0,78.9,43.4,0.0,0.0,0.0,0.0,0.0,0.0,102.0,-0.6,SanAntonioSpursatDenverNuggetsBoxScore November26
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtahJazzatDenverNuggetsBoxScore October30
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatAtlantaHawksBoxScore December11
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatBostonCelticsBoxScore January19
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatBrooklynNetsBoxScore December22
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatCharlotteHornetsBoxScore December23
13,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatChicagoBullsBoxScore December12
12,Hunter Tyson,2:50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,16.4,59.0,138.0,-8.0,DenverNuggetsatClevelandCavaliersBoxScore November19
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatDetroitPistonsBoxScore November20
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatHoustonRocketsBoxScore November24
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatIndianaPacersBoxScore January23
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatMemphisGrizzliesBoxScore October27
14,Hunter Tyson,4:12,0.5,0.5,0.5,0.0,0.0,29.3,12.7,0.0,0.0,0.0,0.0,19.8,99.0,115.0,-10.2,DenverNuggetsatMinnesotaTimberwolvesBoxScore November1
12,Hunter Tyson,7:12,0.0,0.0,1.0,0.0,0.0,17.1,7.9,0.0,0.0,0.0,40.0,30.7,0.0,136.0,-38.0,DenverNuggetsatNewYorkKnicksBoxScore January25
14,Hunter Tyson,3:19,0.0,0.0,0.0,0.0,0.0,32.2,18.8,0.0,0.0,0.0,0.0,0.0,0.0,101.0,-6.5,DenverNuggetsatOklahomaCityThunderBoxScore October29
15,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatOrlandoMagicBoxScore November22
14,Hunter Tyson,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DenverNuggetsatWashingtonWizardsBoxScore January21
