Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
3,LaMelo Ball,30:47,0.447,0.4,0.733,0.267,3.7,15.3,10.1,42.4,1.5,0.0,15.2,26.5,105.0,106.0,-0.6,AtlantaHawksatCharlotteHornetsBoxScore October25,,,,,,,,,,,,,,,,,,,
1,LaMelo Ball,19:19,,,,,,,,,,,,,,,,BostonCelticsatCharlotteHornetsBoxScore November20,6.0,12.0,0.5,2.0,5.0,0.4,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,15.0,9.0
4,LaMelo Ball,21:45,0.311,0.25,0.5,0.167,0.0,16.1,7.8,43.7,4.3,0.0,18.9,30.8,75.0,123.0,-14.1,BrooklynNetsatCharlotteHornetsBoxScore October30,,,,,,,,,,,,,,,,,,,
2,LaMelo Ball,33:04,0.449,0.294,0.412,0.706,8.4,20.7,13.9,48.0,2.7,2.5,15.2,31.5,97.0,102.0,4.5,DetroitPistonsatCharlotteHornetsBoxScore October27,,,,,,,,,,,,,,,,,,,
2,LaMelo Ball,23:16,0.444,0.438,0.563,0.125,0.0,10.9,4.9,73.0,4.0,0.0,15.1,36.6,89.0,130.0,-1.5,HoustonRocketsatCharlotteHornetsBoxScore January26,,,,,,,,,,,,,,,,,,,
0,LaMelo Ball,39:07,0.489,0.423,0.385,0.231,5.5,11.7,8.5,54.1,4.0,0.0,21.8,41.4,99.0,116.0,-0.9,MiamiHeatatCharlotteHornetsBoxScore November14,,,,,,,,,,,,,,,,,,,
0,LaMelo Ball,34:59,0.556,0.464,0.321,0.429,0.0,18.1,7.5,33.4,1.3,0.0,15.3,47.8,99.0,127.0,2.6,MilwaukeeBucksatCharlotteHornetsBoxScore November17,,,,,,,,,,,,,,,,,,,
0,LaMelo Ball,35:44,0.743,0.727,0.591,0.091,0.0,14.9,8.1,50.6,1.4,0.0,11.6,34.5,131.0,127.0,12.0,NewYorkKnicksatCharlotteHornetsBoxScore November18,,,,,,,,,,,,,,,,,,,
3,LaMelo Ball,31:32,0.921,0.923,0.462,0.385,4.1,0.0,2.1,38.3,4.7,0.0,20.8,27.1,154.0,121.0,12.3,SanAntonioSpursatCharlotteHornetsBoxScore January19,,,,,,,,,,,,,,,,,,,
10,LaMelo Ball,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TorontoRaptorsatCharlotteHornetsBoxScore December8,,,,,,,,,,,,,,,,,,,
