Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
6,Scoot Henderson,23:24,0.427,0.167,0.333,0.833,5.5,11.1,8.3,15.4,0.0,0.0,37.9,26.8,72.0,121.0,-14.8,BrooklynNetsatPortlandTrailBlazersBoxScore January17,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,22:13,0.5,0.5,0.25,0.0,5.1,14.1,9.8,31.2,0.0,3.7,33.3,12.4,90.0,109.0,-3.6,ChicagoBullsatPortlandTrailBlazersBoxScore January28,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,24:05,0.597,0.55,0.1,0.2,0.0,13.3,6.6,10.8,0.0,4.0,21.6,24.1,99.0,128.0,-6.3,DallasMavericksatPortlandTrailBlazersBoxScore December16,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,30:18,0.273,0.235,0.353,0.176,3.1,8.1,5.3,14.5,0.0,0.0,17.9,27.6,63.0,127.0,-20.3,DallasMavericksatPortlandTrailBlazersBoxScore December8,,,,,,,,,,,,,,,,,,,
10,Scoot Henderson,Did Not Dress,,,,,,,,,,,,,,,,DetroitPistonsatPortlandTrailBlazersBoxScore February8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Scoot Henderson,21:46,0.625,0.5,0.444,0.556,0.0,5.7,2.8,14.1,2.3,0.0,8.2,24.9,126.0,125.0,-0.8,GoldenStateWarriorsatPortlandTrailBlazersBoxScore December17,,,,,,,,,,,,,,,,,,,
9,Scoot Henderson,7:52,1.025,1.0,0.0,0.5,0.0,27.7,14.5,34.7,0.0,13.9,29.1,38.7,135.0,105.0,15.6,IndianaPacersatPortlandTrailBlazersBoxScore January19,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,22:00,0.631,0.591,0.182,0.182,0.0,0.0,0.0,24.3,0.0,0.0,14.4,28.3,119.0,127.0,-1.1,MilwaukeeBucksatPortlandTrailBlazersBoxScore January31,,,,,,,,,,,,,,,,,,,
3,Scoot Henderson,25:00,0.292,0.292,0.417,0.0,7.7,4.6,6.3,13.1,2.0,0.0,29.4,28.8,55.0,108.0,-17.0,OrlandoMagicatPortlandTrailBlazersBoxScore October27,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,21:55,0.849,0.722,0.444,1.0,6.6,5.5,6.0,25.0,4.6,4.1,13.4,29.9,162.0,106.0,18.1,Philadelphia76ersatPortlandTrailBlazersBoxScore January29,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,29:33,0.436,0.333,0.222,0.333,3.8,10.6,7.3,23.8,0.0,0.0,32.6,22.5,79.0,111.0,-12.5,PhoenixSunsatPortlandTrailBlazersBoxScore December19,,,,,,,,,,,,,,,,,,,
1,Scoot Henderson,39:54,0.472,0.419,0.29,0.29,10.5,11.6,10.9,40.4,3.8,0.0,7.9,40.9,112.0,131.0,1.2,PhoenixSunsatPortlandTrailBlazersBoxScore January14,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,28:02,0.507,0.433,0.2,0.267,3.8,0.0,2.0,48.6,0.0,0.0,5.6,26.7,137.0,127.0,2.6,SacramentoKingsatPortlandTrailBlazersBoxScore December26,,,,,,,,,,,,,,,,,,,
2,Scoot Henderson,36:19,0.488,0.413,0.304,0.261,4.6,3.1,4.0,21.6,1.3,0.0,19.0,32.7,96.0,122.0,-5.2,SanAntonioSpursatPortlandTrailBlazersBoxScore December28,,,,,,,,,,,,,,,,,,,
1,Scoot Henderson,36:41,0.503,0.5,0.238,0.095,11.6,9.8,10.8,39.7,1.3,2.1,15.5,28.0,118.0,127.0,-2.5,SanAntonioSpursatPortlandTrailBlazersBoxScore December29,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,35:03,0.515,0.476,0.333,0.143,0.0,6.7,2.9,44.6,1.4,0.0,15.2,29.6,113.0,133.0,-1.5,UtahJazzatPortlandTrailBlazersBoxScore December14,,,,,,,,,,,,,,,,,,,
9,Scoot Henderson,16:40,0.19,0.143,0.429,0.286,6.5,15.6,10.7,45.7,0.0,0.0,27.6,28.1,76.0,116.0,-20.4,UtahJazzatPortlandTrailBlazersBoxScore November22,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,26:17,0.296,0.0,0.0,0.8,0.0,19.2,8.3,8.5,0.0,0.0,12.9,11.8,83.0,124.0,-15.2,WashingtonWizardsatPortlandTrailBlazersBoxScore December21,,,,,,,,,,,,,,,,,,,
3,Scoot Henderson, ,,,,,,,,,,,,,,,,PortlandTrailBlazersatBrooklynNetsBoxScore January7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Scoot Henderson,21:42,0.125,0.125,0.625,0.0,0.0,4.9,2.9,42.1,0.0,0.0,27.3,23.4,64.0,112.0,-18.2,PortlandTrailBlazersatClevelandCavaliersBoxScore November30,,,,,,,,,,,,,,,,,,,
0,Scoot Henderson,32:32,0.274,0.227,0.364,0.364,3.2,13.7,8.3,33.3,0.0,0.0,32.0,23.3,60.0,123.0,-14.6,PortlandTrailBlazersatDallasMavericksBoxScore January3,,,,,,,,,,,,,,,,,,,
0,Scoot Henderson,33:13,0.567,0.567,0.467,0.0,2.8,6.9,4.6,50.0,1.3,0.0,6.3,19.2,126.0,131.0,3.5,PortlandTrailBlazersatDallasMavericksBoxScore January5,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,37:09,0.74,0.633,0.467,0.8,5.7,9.7,7.6,9.7,0.0,0.0,9.0,28.4,148.0,141.0,4.6,PortlandTrailBlazersatDenverNuggetsBoxScore February2,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,33:25,0.376,0.25,0.375,0.375,13.4,14.0,13.7,37.3,0.0,0.0,13.9,29.7,104.0,134.0,-7.5,PortlandTrailBlazersatDenverNuggetsBoxScore February4,,,,,,,,,,,,,,,,,,,
3,Scoot Henderson,20:10,0.506,0.45,0.3,0.2,0.0,0.0,0.0,58.5,0.0,0.0,21.6,29.4,98.0,107.0,-4.3,PortlandTrailBlazersatDetroitPistonsBoxScore November1,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,22:48,0.558,0.556,0.444,0.444,0.0,6.0,2.7,14.2,6.6,0.0,15.7,25.3,95.0,126.0,-2.7,PortlandTrailBlazersatGoldenStateWarriorsBoxScore December23,,,,,,,,,,,,,,,,,,,
7,Scoot Henderson,25:52,0.455,0.444,0.333,0.222,8.1,0.0,4.1,23.5,1.9,0.0,9.2,18.0,109.0,119.0,-4.7,PortlandTrailBlazersatGoldenStateWarriorsBoxScore December6,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson, ,,,,,,,,,,,,,,,,PortlandTrailBlazersatHoustonRocketsBoxScore January24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Scoot Henderson,21:55,0.514,0.5,0.3,0.6,5.3,11.2,8.2,7.0,2.1,0.0,24.0,31.8,83.0,105.0,-9.4,PortlandTrailBlazersatIndianaPacersBoxScore November27,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,29:39,0.594,0.594,0.25,0.0,4.4,14.3,9.1,32.3,0.0,5.9,15.8,27.1,118.0,137.0,-0.7,PortlandTrailBlazersatLosAngelesClippersBoxScore December11,,,,,,,,,,,,,,,,,,,
0,Scoot Henderson,35:50,0.481,0.455,0.273,0.091,2.9,6.9,4.7,14.4,0.0,0.0,25.9,17.6,88.0,133.0,-11.1,PortlandTrailBlazersatLosAngelesClippersBoxScore October25,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,23:08,0.291,0.167,0.5,0.333,0.0,5.9,2.6,10.4,0.0,0.0,30.4,18.5,53.0,143.0,-20.5,PortlandTrailBlazersatLosAngelesLakersBoxScore January21,,,,,,,,,,,,,,,,,,,
6,Scoot Henderson,27:11,0.65,0.65,0.4,0.0,3.9,11.3,7.7,6.3,0.0,0.0,16.7,18.1,109.0,118.0,-5.1,PortlandTrailBlazersatMilwaukeeBucksBoxScore November26,,,,,,,,,,,,,,,,,,,
