Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Donovan Mitchell,40:52,0.483,0.429,0.429,0.19,7.7,6.3,7.1,37.4,2.4,0.0,4.2,23.7,137.0,124.0,4.2,AtlantaHawksatClevelandCavaliersBoxScore December16,,,,,,,,,,,,,,,,,,,
2,Donovan Mitchell,35:02,0.691,0.62,0.44,0.36,6.5,21.6,15.2,22.2,4.0,2.4,17.2,41.1,124.0,95.0,11.0,AtlantaHawksatClevelandCavaliersBoxScore November28,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,40:37,0.63,0.567,0.4,0.433,5.4,26.9,16.1,49.7,4.8,0.0,16.4,45.1,116.0,98.0,15.2,BrooklynNetsatClevelandCavaliersBoxScore January11,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,36:30,0.693,0.619,0.476,0.381,5.3,3.2,4.3,37.5,2.7,0.0,7.5,31.5,143.0,95.0,17.6,ChicagoBullsatClevelandCavaliersBoxScore January15,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,35:21,0.743,0.68,0.52,0.48,7.1,18.1,12.0,38.8,2.8,2.7,6.2,40.5,153.0,125.0,20.3,DetroitPistonsatClevelandCavaliersBoxScore January31,,,,,,,,,,,,,,,,,,,
1,Donovan Mitchell,34:02,0.747,0.711,0.579,0.211,3.5,2.4,2.9,38.7,2.9,0.0,16.2,30.8,135.0,109.0,14.6,GoldenStateWarriorsatClevelandCavaliersBoxScore November5,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,24:00,,,,,,,,,,,,,,,,HoustonRocketsatClevelandCavaliersBoxScore December18,10.0,16.0,0.625,2.0,5.0,0.4,5.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,27.0,2.0
0,Donovan Mitchell,38:44,0.592,0.571,0.476,0.286,3.0,9.1,6.0,52.4,2.6,2.7,7.8,28.8,131.0,109.0,12.2,LosAngelesClippersatClevelandCavaliersBoxScore January29,,,,,,,,,,,,,,,,,,,
2,Donovan Mitchell,34:58,0.464,0.278,0.333,0.722,0.0,17.6,8.5,22.0,1.3,0.0,4.0,29.5,105.0,118.0,-1.4,LosAngelesLakersatClevelandCavaliersBoxScore November25,,,,,,,,,,,,,,,,,,,
2,Donovan Mitchell,36:02,0.687,0.652,0.435,0.174,3.1,18.0,10.0,39.5,2.6,2.6,7.5,31.0,134.0,115.0,16.2,MilwaukeeBucksatClevelandCavaliersBoxScore December29,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,25:53,0.747,0.737,0.421,0.211,4.9,14.0,10.2,39.6,5.6,0.0,4.6,36.2,153.0,88.0,24.8,MilwaukeeBucksatClevelandCavaliersBoxScore January17,,,,,,,,,,,,,,,,,,,
2,Donovan Mitchell,28:47,0.597,0.55,0.15,0.2,6.7,3.8,5.3,28.3,5.2,0.0,8.4,35.3,119.0,110.0,14.3,NewYorkKnicksatClevelandCavaliersBoxScore October31,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,42:09,0.675,0.63,0.407,0.407,2.3,17.3,9.6,27.2,3.2,3.7,13.6,36.4,120.0,98.0,15.7,OklahomaCityThunderatClevelandCavaliersBoxScore October27,,,,,,,,,,,,,,,,,,,
1,Donovan Mitchell,37:02,0.626,0.604,0.417,0.375,6.6,15.4,11.2,25.5,1.3,0.0,12.5,37.7,120.0,111.0,6.3,OrlandoMagicatClevelandCavaliersBoxScore December6,,,,,,,,,,,,,,,,,,,
4,Donovan Mitchell,33:30,0.489,0.375,0.45,0.4,9.6,19.1,13.4,30.7,6.2,0.0,4.1,31.6,119.0,103.0,12.7,PortlandTrailBlazersatClevelandCavaliersBoxScore November30,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,32:53,0.694,0.675,0.55,0.1,0.0,5.8,3.4,20.9,3.0,0.0,0.0,29.5,142.0,114.0,7.0,SacramentoKingsatClevelandCavaliersBoxScore February5,,,,,,,,,,,,,,,,,,,
1,Donovan Mitchell,36:52,0.43,0.417,0.556,0.222,0.0,6.5,3.1,34.6,1.3,0.0,16.8,27.3,95.0,121.0,-6.9,SanAntonioSpursatClevelandCavaliersBoxScore January7,,,,,,,,,,,,,,,,,,,
3,Donovan Mitchell,33:46,0.273,0.235,0.294,0.176,3.2,10.5,7.2,14.5,1.5,0.0,0.0,22.9,77.0,106.0,-7.0,TorontoRaptorsatClevelandCavaliersBoxScore November26,,,,,,,,,,,,,,,,,,,
2,Donovan Mitchell,24:15,0.59,0.5,0.563,0.375,4.7,7.1,6.1,18.8,4.1,6.0,9.7,35.2,134.0,98.0,9.9,WashingtonWizardsatClevelandCavaliersBoxScore January3,,,,,,,,,,,,,,,,,,,
2,Donovan Mitchell,25:31,0.702,0.7,0.533,0.533,5.2,4.0,4.5,29.0,1.9,0.0,13.9,36.8,127.0,95.0,10.4,WashingtonWizardsatClevelandCavaliersBoxScore January5,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,35:43,0.458,0.353,0.353,0.353,0.0,14.4,8.6,30.8,0.0,2.4,4.8,26.4,107.0,100.0,-3.2,ClevelandCavaliersatAtlantaHawksBoxScore January20,,,,,,,,,,,,,,,,,,,
3,Donovan Mitchell,35:08,0.634,0.614,0.591,0.091,0.0,20.0,10.2,14.1,1.4,0.0,11.6,32.8,110.0,124.0,3.6,ClevelandCavaliersatBostonCelticsBoxScore December12,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,39:49,0.592,0.542,0.333,0.208,3.0,19.6,11.6,28.3,1.3,0.0,10.3,33.1,118.0,123.0,5.4,ClevelandCavaliersatBostonCelticsBoxScore December14,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,30:05,0.699,0.667,0.556,0.167,0.0,15.1,9.7,23.6,5.1,7.0,17.2,36.3,119.0,90.0,13.7,ClevelandCavaliersatBrooklynNetsBoxScore February8,,,,,,,,,,,,,,,,,,,
1,Donovan Mitchell,35:44,0.63,0.619,0.476,0.048,5.8,9.6,7.6,27.6,5.5,2.4,0.0,26.6,139.0,109.0,15.8,ClevelandCavaliersatBrooklynNetsBoxScore October25,,,,,,,,,,,,,,,,,,,
4,Donovan Mitchell,32:54,0.472,0.421,0.263,0.263,3.1,6.5,4.8,17.3,3.0,0.0,15.9,34.1,88.0,104.0,-4.5,ClevelandCavaliersatDetroitPistonsBoxScore December2,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,36:05,0.426,0.364,0.273,0.273,2.6,16.3,9.3,24.0,2.6,2.6,7.5,30.8,93.0,105.0,-2.0,ClevelandCavaliersatGoldenStateWarriorsBoxScore November11,,,,,,,,,,,,,,,,,,,
0,Donovan Mitchell,36:39,0.748,0.714,0.333,0.476,3.4,14.2,8.7,43.7,1.3,0.0,10.6,34.4,139.0,121.0,13.7,ClevelandCavaliersatIndianaPacersBoxScore November3,,,,,,,,,,,,,,,,,,,
