Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
8,Precious Achiuwa,17:03,0.595,0.5,0.6,0.4,7.4,33.1,22.1,6.3,2.8,9.5,25.4,19.9,101.0,112.0,-0.6,AtlantaHawksatTorontoRaptorsBoxScore December13,,,,,,,,,,,,,,,,,,,
8,Precious Achiuwa,17:20,0.571,0.571,0.286,0.286,0.0,12.3,6.4,47.9,0.0,0.0,0.0,21.4,130.0,134.0,5.6,AtlantaHawksatTorontoRaptorsBoxScore December15,,,,,,,,,,,,,,,,,,,
6,Precious Achiuwa,24:26,0.512,0.5,0.5,0.5,0.0,40.2,20.8,5.2,4.0,0.0,17.0,10.9,88.0,98.0,0.4,BostonCelticsatTorontoRaptorsBoxScore November17,,,,,,,,,,,,,,,,,,,
7,Precious Achiuwa,17:46,0.558,0.556,0.111,0.444,32.9,11.7,21.7,8.9,2.8,0.0,0.0,25.8,137.0,102.0,4.0,CharlotteHornetsatTorontoRaptorsBoxScore December18,,,,,,,,,,,,,,,,,,,
8,Precious Achiuwa,11:25,1.0,1.0,0.0,0.0,20.5,8.4,13.9,11.2,0.0,7.4,0.0,7.7,213.0,108.0,8.5,ChicagoBullsatNewYorkKnicksBoxScore January3,,,,,,,,,,,,,,,,,,,
7,Precious Achiuwa,17:35,0.82,0.75,0.0,0.5,20.0,30.3,24.8,30.5,0.0,14.9,29.1,17.2,143.0,109.0,14.4,ChicagoBullsatTorontoRaptorsBoxScore November24,,,,,,,,,,,,,,,,,,,
2,Precious Achiuwa,41:25,0.722,0.722,0.222,0.0,7.2,39.6,21.6,9.9,0.0,2.9,25.0,12.3,117.0,128.0,-1.6,DallasMavericksatNewYorkKnicksBoxScore February8,,,,,,,,,,,,,,,,,,,
8,Precious Achiuwa,22:32,0.25,0.25,0.0,0.0,32.8,18.9,25.4,14.9,0.0,3.7,0.0,8.4,149.0,95.0,2.0,DenverNuggetsatNewYorkKnicksBoxScore January25,,,,,,,,,,,,,,,,,,,
7,Precious Achiuwa,24:34,0.623,0.65,0.2,0.1,19.1,4.2,11.2,6.2,2.1,3.0,8.7,20.9,124.0,121.0,3.1,DenverNuggetsatTorontoRaptorsBoxScore December20,,,,,,,,,,,,,,,,,,,
8,Precious Achiuwa,18:37,0.551,0.6,0.4,0.2,16.8,18.4,17.6,30.6,0.0,0.0,0.0,23.0,136.0,111.0,5.5,DetroitPistonsatTorontoRaptorsBoxScore November19,,,,,,,,,,,,,,,,,,,
9,Precious Achiuwa,6:26,0.0,0.0,0.0,0.0,17.0,49.7,33.5,0.0,0.0,13.8,0.0,13.7,40.0,86.0,-15.4,HoustonRocketsatNewYorkKnicksBoxScore January17,,,,,,,,,,,,,,,,,,,
0,Precious Achiuwa,43:10,0.338,0.313,0.188,0.25,15.1,19.8,17.1,0.0,4.5,3.7,10.1,17.7,89.0,98.0,-3.9,IndianaPacersatNewYorkKnicksBoxScore February1,,,,,,,,,,,,,,,,,,,
1,Precious Achiuwa,42:28,0.421,0.364,0.273,0.182,8.5,12.6,10.2,0.0,0.0,2.3,7.8,12.8,101.0,123.0,-6.8,LosAngelesLakersatNewYorkKnicksBoxScore February3,,,,,,,,,,,,,,,,,,,
0,Precious Achiuwa,40:18,0.654,0.654,0.154,0.0,6.8,9.7,8.3,9.3,3.8,2.8,0.0,14.8,144.0,117.0,2.2,MemphisGrizzliesatNewYorkKnicksBoxScore February6,,,,,,,,,,,,,,,,,,,
7,Precious Achiuwa,31:12,0.286,0.286,0.0,0.0,11.3,25.0,18.3,3.7,1.7,6.0,0.0,10.2,101.0,111.0,-4.5,MiamiHeatatNewYorkKnicksBoxScore January27,,,,,,,,,,,,,,,,,,,
8,Precious Achiuwa,13:25,0.643,0.643,0.429,0.0,0.0,23.3,11.9,31.5,3.7,0.0,12.5,26.6,108.0,111.0,9.1,MiamiHeatatTorontoRaptorsBoxScore December6,,,,,,,,,,,,,,,,,,,
9,Precious Achiuwa,17:19,0.698,0.643,0.286,0.286,14.3,7.3,11.5,0.0,0.0,12.1,11.3,19.9,137.0,135.0,-1.1,MilwaukeeBucksatTorontoRaptorsBoxScore November15,,,,,,,,,,,,,,,,,,,
