Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AtlantaHawksatMiamiHeatBoxScore December22
7,Jamal Cain,28:53,0.543,0.5,0.5,0.167,7.6,4.9,6.4,5.1,3.4,3.6,0.0,18.4,134.0,103.0,2.5,CharlotteHornetsatMiamiHeatBoxScore December13
10,Jamal Cain,8:10,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,9.8,187.0,126.0,1.7,ChicagoBullsatMiamiHeatBoxScore December14
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ChicagoBullsatMiamiHeatBoxScore December16
10,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatMiamiHeatBoxScore December8
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DetroitPistonsatMiamiHeatBoxScore October25
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HoustonRocketsatMiamiHeatBoxScore January8
10,Jamal Cain,5:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,-14.5,IndianaPacersatMiamiHeatBoxScore December2
8,Jamal Cain,11:25,0.665,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,130.0,139.0,-4.0,MilwaukeeBucksatMiamiHeatBoxScore November28
10,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OklahomaCityThunderatMiamiHeatBoxScore January10
10,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatMiamiHeatBoxScore January12
8,Jamal Cain,16:42,0.399,0.0,0.0,2.0,6.5,24.0,15.6,0.0,0.0,5.9,0.0,9.5,110.0,108.0,-8.9,Philadelphia76ersatMiamiHeatBoxScore December25
9,Jamal Cain,0:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,-6.2,MiamiHeatatAtlantaHawksBoxScore November11
10,Jamal Cain,3:55,0.0,0.0,1.0,0.0,0.0,24.5,12.3,0.0,12.3,0.0,50.0,22.1,0.0,91.0,-18.1,MiamiHeatatBostonCelticsBoxScore October27
7,Jamal Cain,29:23,0.543,0.583,0.5,0.167,0.0,12.6,5.7,0.0,1.8,0.0,13.4,11.1,90.0,123.0,-6.4,MiamiHeatatBrooklynNetsBoxScore November25
10,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatCharlotteHornetsBoxScore December11
7,Jamal Cain,28:28,0.605,0.571,0.357,0.143,4.1,18.3,11.6,0.0,3.5,0.0,6.3,24.9,116.0,101.0,2.7,MiamiHeatatGoldenStateWarriorsBoxScore December28
3,Jamal Cain,34:31,0.375,0.375,0.333,0.0,9.7,0.0,5.8,4.7,1.5,2.7,0.0,15.3,97.0,130.0,-7.1,MiamiHeatatLosAngelesClippersBoxScore January1
9,Jamal Cain,0:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,-8.2,MiamiHeatatLosAngelesLakersBoxScore January3
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatMilwaukeeBucksBoxScore October30
7,Jamal Cain,25:22,0.5,0.5,0.375,0.0,11.6,9.5,10.6,0.0,3.9,0.0,0.0,14.1,111.0,106.0,0.9,MiamiHeatatMinnesotaTimberwolvesBoxScore October28
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatNewYorkKnicksBoxScore November24
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatOrlandoMagicBoxScore December20
9,Jamal Cain,4:42,0.595,0.5,0.2,0.4,44.4,0.0,23.2,0.0,0.0,0.0,0.0,55.8,134.0,128.0,18.9,MiamiHeatatPhoenixSunsBoxScore January5
11,Jamal Cain,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiamiHeatatTorontoRaptorsBoxScore December6
10,Jamal Cain,10:37,0.75,0.75,0.0,0.0,0.0,9.6,5.1,22.1,0.0,0.0,20.0,20.3,114.0,121.0,-2.2,MiamiHeatatUtahJazzBoxScore December30
