Unnamed: 0,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,GameDetails,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jeremy Sochan,35:48,0.992,0.964,0.214,0.429,10.1,15.2,12.8,25.2,1.2,0.0,23.1,24.2,153.0,128.0,9.1,AtlantaHawksatSanAntonioSpursBoxScore November30,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,24:12,0.409,0.409,0.364,0.0,0.0,13.8,6.2,30.9,0.0,0.0,8.3,21.4,90.0,137.0,-4.7,BostonCelticsatSanAntonioSpursBoxScore December31,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,25:37,0.781,0.786,0.286,0.429,0.0,20.8,12.6,21.0,3.6,3.4,10.7,15.1,148.0,88.0,10.6,CharlotteHornetsatSanAntonioSpursBoxScore January12,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,33:59,0.333,0.333,0.333,0.0,0.0,7.3,4.2,15.6,0.0,1.9,45.5,15.0,55.0,134.0,-17.5,ChicagoBullsatSanAntonioSpursBoxScore December8,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,31:10,0.356,0.333,0.4,0.067,11.8,11.0,11.5,9.4,0.0,0.0,6.1,22.4,91.0,129.0,-12.4,ChicagoBullsatSanAntonioSpursBoxScore January13,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,29:13,0.111,0.111,0.556,0.0,11.9,16.4,14.1,9.6,0.0,3.1,10.0,13.9,55.0,119.0,-12.0,ClevelandCavaliersatSanAntonioSpursBoxScore February3,,,,,,,,,,,,,,,,,,,
3,Jeremy Sochan,28:41,0.444,0.417,0.333,0.5,11.4,17.1,14.4,21.3,1.6,0.0,17.0,25.1,95.0,119.0,-5.8,DallasMavericksatSanAntonioSpursBoxScore October25,,,,,,,,,,,,,,,,,,,
4,Jeremy Sochan,12:16,,,,,,,,,,,,,,,,HoustonRocketsatSanAntonioSpursBoxScore October27,2.0,4.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,6.0,-3.0
1,Jeremy Sochan,29:24,0.311,0.25,0.25,0.167,6.0,21.3,13.1,4.8,0.0,0.0,7.2,20.2,74.0,127.0,-12.8,LosAngelesClippersatSanAntonioSpursBoxScore November20,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,31:33,0.539,0.467,0.333,0.4,6.2,10.1,8.1,41.2,0.0,0.0,5.4,24.8,120.0,114.0,5.2,LosAngelesClippersatSanAntonioSpursBoxScore November22,,,,,,,,,,,,,,,,,,,
3,Jeremy Sochan,29:17,0.253,0.278,0.444,0.222,12.9,16.0,14.3,19.6,0.0,0.0,23.3,17.5,77.0,117.0,-11.3,LosAngelesLakersatSanAntonioSpursBoxScore December13,,,,,,,,,,,,,,,,,,,
4,Jeremy Sochan,26:57,0.527,0.5,0.3,0.1,4.1,27.7,16.2,9.4,1.8,3.4,8.7,18.3,107.0,112.0,-5.4,LosAngelesLakersatSanAntonioSpursBoxScore December15,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,32:04,0.752,0.688,0.25,0.75,6.7,11.2,8.8,15.7,3.1,0.0,22.0,18.7,126.0,123.0,0.6,MemphisGrizzliesatSanAntonioSpursBoxScore November18,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,33:55,0.81,0.778,0.333,0.222,3.5,11.3,7.8,12.7,0.0,4.9,23.3,16.1,123.0,124.0,-0.3,MiamiHeatatSanAntonioSpursBoxScore November12,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,32:35,0.379,0.318,0.455,0.182,6.7,22.1,14.0,17.7,2.9,2.5,7.8,16.7,101.0,119.0,-3.3,MilwaukeeBucksatSanAntonioSpursBoxScore January4,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,30:40,0.604,0.556,0.111,0.444,8.0,9.8,8.8,8.2,0.0,3.0,15.7,18.9,117.0,129.0,-5.7,MinnesotaTimberwolvesatSanAntonioSpursBoxScore January27,,,,,,,,,,,,,,,,,,,
3,Jeremy Sochan,29:42,0.589,0.591,0.091,0.182,10.8,14.7,12.7,24.3,4.7,0.0,33.6,25.3,91.0,108.0,-0.9,MinnesotaTimberwolvesatSanAntonioSpursBoxScore November10,,,,,,,,,,,,,,,,,,,
4,Jeremy Sochan,25:29,0.285,0.143,0.0,0.571,3.8,9.2,6.3,19.8,1.8,0.0,0.0,14.2,91.0,139.0,-8.6,NewOrleansPelicansatSanAntonioSpursBoxScore December17,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,30:32,0.512,0.5,0.333,0.5,25.0,28.3,26.8,12.9,3.2,0.0,17.0,22.7,109.0,109.0,-1.1,NewOrleansPelicansatSanAntonioSpursBoxScore February2,,,,,,,,,,,,,,,,,,,
3,Jeremy Sochan,24:18,0.143,0.143,0.429,0.0,9.2,14.1,11.6,19.3,0.0,0.0,22.2,15.5,63.0,144.0,-17.6,OklahomaCityThunderatSanAntonioSpursBoxScore January24,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,33:01,0.67,0.654,0.231,0.077,14.5,25.3,20.3,11.9,0.0,4.4,27.1,24.9,100.0,110.0,-1.7,OrlandoMagicatSanAntonioSpursBoxScore January31,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,31:48,0.727,0.7,0.35,0.15,13.1,30.2,22.0,12.6,3.0,0.0,8.6,29.2,140.0,97.0,14.2,PortlandTrailBlazersatSanAntonioSpursBoxScore January26,,,,,,,,,,,,,,,,,,,
0,Jeremy Sochan,36:48,0.337,0.318,0.273,0.182,3.0,22.8,12.4,20.0,1.2,0.0,14.4,15.5,82.0,123.0,-8.8,SacramentoKingsatSanAntonioSpursBoxScore November17,,,,,,,,,,,,,,,,,,,
3,Jeremy Sochan,11:10,,,,,,,,,,,,,,,,TorontoRaptorsatSanAntonioSpursBoxScore November5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,-12.0
1,Jeremy Sochan,27:21,0.873,0.85,0.4,0.2,6.6,12.2,9.1,16.6,0.0,0.0,0.0,16.4,177.0,134.0,6.3,UtahJazzatSanAntonioSpursBoxScore December26,,,,,,,,,,,,,,,,,,,
3,Jeremy Sochan,26:17,0.143,0.143,0.286,0.0,8.9,13.7,11.3,4.4,1.8,0.0,0.0,11.3,61.0,120.0,-15.2,WashingtonWizardsatSanAntonioSpursBoxScore January29,,,,,,,,,,,,,,,,,,,
0,Jeremy Sochan,38:05,0.632,0.563,0.25,0.313,7.1,13.1,10.0,18.1,2.4,4.6,18.0,23.4,110.0,103.0,4.9,SanAntonioSpursatAtlantaHawksBoxScore January15,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,30:31,0.278,0.278,0.444,0.0,8.9,15.0,11.6,17.5,4.9,3.0,0.0,12.9,91.0,112.0,1.6,SanAntonioSpursatBostonCelticsBoxScore January17,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,34:28,0.527,0.55,0.2,0.1,7.5,22.6,15.1,27.8,1.4,2.5,22.3,17.9,111.0,127.0,-3.0,SanAntonioSpursatCharlotteHornetsBoxScore January19,,,,,,,,,,,,,,,,,,,
0,Jeremy Sochan,33:58,0.563,0.563,0.25,0.0,10.6,15.3,12.8,9.0,1.4,0.0,11.1,11.9,117.0,119.0,-2.8,SanAntonioSpursatChicagoBullsBoxScore December21,,,,,,,,,,,,,,,,,,,
2,Jeremy Sochan,27:50,0.583,0.556,0.556,0.111,4.3,15.7,10.3,20.2,0.0,0.0,9.6,16.9,124.0,125.0,-1.3,SanAntonioSpursatClevelandCavaliersBoxScore January7,,,,,,,,,,,,,,,,,,,
1,Jeremy Sochan,29:53,0.681,0.688,0.375,0.125,6.6,25.0,15.4,21.7,0.0,0.0,15.1,26.9,114.0,136.0,0.6,SanAntonioSpursatDallasMavericksBoxScore December23,,,,,,,,,,,,,,,,,,,
4,Jeremy Sochan,17:10,0.333,0.333,0.167,0.0,0.0,15.5,7.0,23.0,0.0,0.0,33.3,21.1,60.0,131.0,-15.2,SanAntonioSpursatDenverNuggetsBoxScore November26,,,,,,,,,,,,,,,,,,,
0,Jeremy Sochan,28:22,0.5,0.5,0.133,0.0,3.8,11.3,7.6,9.1,0.0,0.0,6.3,24.4,100.0,114.0,-9.8,SanAntonioSpursatDetroitPistonsBoxScore January10,,,,,,,,,,,,,,,,,,,
